index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	मया	1	मया	अस्मद्{सर्वनाम;3;एक}	अस्मद्{सर्वनाम;3;एक}	कर्ता,8.1	कर्ता,8.1	N3	मुझसे					
2.1	च	2	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,1.1	समुच्चय_द्योतकः,1.1	NA	और					
3.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	ही					
4.1	भवद्भिः	3	भवद्भिः	भवत्{सर्वनाम;पुं;3;बहु}/भवत्{पुं;3;बहु}	भवत्{सर्वनाम;पुं;3;बहु}	समुच्चितः,1.1	समुच्चितः,1.1	N3	आपसे					
5.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	और					
6.1	एषः	5	एष	एतद्{सर्वनाम;पुं;1;एक}	एतद्{सर्वनाम;पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1	यह					
7.1	नराधिपः	6	नराधिपः	नराधिप{पुं;1;एक}	नराधिप{पुं;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	नराधिप					
8.1	मान्यः	4	मान्य	मान्य{पुं;1;एक(मन्1;ण्यत्;मनँ;:दिवादिः)}/मान्य{पुं;1;एक(मन्2;ण्यत्;मनुँ;:तनादिः)}/मान्य{पुं;1;एक(मान्2;यत्;मानँ;:चुरादिः)}/मान्य{पुं;1;एक(मन्3;यत्;मनँ;:चुरादिः)}	मान्य{पुं;1;एक(मन्1;ण्यत्;मनँ;:दिवादिः)}	विधेय_विशेषणम्,7.1;अभिहितकर्म,7.1	विधेय_विशेषणम्,7.1;अभिहितकर्म,7.1	N1						
9.1	(अस्ति)			अस्{कर्तरि;लट्;प्र;एक;परस्मैपदी;{धातुः असँ};अदादिः}	अस्{कर्तरि;लट्;प्र;एक;परस्मैपदी;{धातुः असँ};अदादिः}	अभिहित_कर्ता,7.1	अभिहित_कर्ता,7.1	KP						
10.1	.	.	-	-	-	-	-	FS	-					
