index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	राजेन्द्र	8	राजेन्द्र	राजेन्द्र{पुं;8;एक}/{नपुं;8;एक}	राजेन्द्र{पुं;8;एक}	सम्बोध्यः,14.1	सम्बोध्यः,14.1	N8	राजा-इन्द्र					
2.1	इदम्		इदम्	इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1	यह					
3.1	सर्वम्	2	सर्वम्	सर्व{सर्वनाम;पुं;2;एक}/सर्व{सर्वनाम;नपुं;1;एक}/सर्व{सर्वनाम;नपुं;2;एक}	सर्व{सर्वनाम;नपुं;1;एक}	कर्ता,14.1	कर्ता,14.1	N1	सब_को					
4.1	भवदीयम्	1	भवदीयम्	भवदीय{पुं;2;एक}/भवदीय{नपुं;1;एक}/भवदीय{नपुं;2;एक}	भवदीय{नपुं;1;एक}	विधेय_विशेषणम्,3.1	विधेय_विशेषणम्,3.1	N1	आपके_को					
5.1	त्वाम्	4	त्वाम्	युष्मद्{सर्वनाम;2;एक}	युष्मद्{सर्वनाम;2;एक}	कर्म,7.1	कर्म,7.1	N2	तुम्हें					
6.1	शिरसा	3	शिरसा	शिरस्{नपुं;3;एक}	शिरस्{नपुं;3;एक}	करणम्,7.1	करणम्,7.1	N3	शिर_से					
7.1	प्रसादये	5	प्रसादये	प्र_षद्1{णिजन्त;कर्तरि;लट्;उ;एक;आत्मनेपदी;षदॢँ;:भ्वादिः}	प्र_षद्1{णिजन्त;कर्तरि;लट्;उ;एक;आत्मनेपदी;षदॢँ;:भ्वादिः}	अभिहित_कर्ता,16.1	अभिहित_कर्ता,16.1	KP						
8.1	त्वदधीनाः	6	त्वदधीनाः	अधीन{पुं;1;बहु}/अधीना{स्त्री;1;बहु}/अधीना{स्त्री;2;बहु}/अधीन{पुं;8;बहु}	अधीन{पुं;1;बहु}	विधेय_विशेषणम्,3.1	विधेय_विशेषणम्,3.1	N1	अधीन					
9.1	स्मः	7	स्म	स्म{अव्य}	अस्{कर्तरि;लट्;उ;बहु;परस्मैपदी{धातुः;असँ} अदादिः}	अभिहित_कर्ता,15.1;सकर्मक	अभिहित_कर्ता,15.1;सकर्मक	KP	-					
10.1	ते	10	ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	तद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6	वे					
11.1	मानसः	11	मानसो	मानस{पुं;1;एक}	मानस{पुं;1;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N1	मानसिक					
12.1	ज्वरः	12	ज्वरः	ज्वर{पुं;1;एक}	ज्वर{पुं;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	ज्वर					
13.1	व्येतु	9	व्येतु	वि_इ1{कर्तरि;लोट्;प्र;एक;परस्मैपदी;इण्;:अदादिः}	वि_इ1{कर्तरि;लोट्;प्र;एक;परस्मैपदी;इण्;:अदादिः}	अभिहित_कर्ता,12.1;सकर्मक	अभिहित_कर्ता,12.1;सकर्मक	KP	व्यय_करे					
14.1	(अस्ति)				अस्{कर्तरि,लट्,प्र,एक,परस्मैपदी{धातुः असँ},अदादिः}	अभिहित_कर्ता,3.1;सकर्मक	अभिहित_कर्ता,3.1;सकर्मक	KP						
15.1	(वयम्)			अस्मद्{सर्वनाम;1;बहु}	अस्मद्{सर्वनाम;1;बहु}	कर्ता,9.1	कर्ता,9.1	N1	हम					
16.1	(अहम्)			अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	मैंने					
17.1	.	.	-	-	-	-	-	FS	-					
