index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	लप्स्यते		प्राप्स्यते	प्र_आप्1{कर्मणि;लृट्;प्र;एक;आत्मनेपदी;आपॢँ;:स्वादिः}	प्र_आप्1{कर्मणि;लृट्;प्र;एक;आत्मनेपदी;आपॢँ;:स्वादिः}	अभिहित_कर्म,4.1;सकर्मक	अभिहित_कर्म,4.1;सकर्मक	KP	प्राप्त_होगा					
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	और					
3.1	भवान्		भवान्	भव{पुं;2;बहु}/भवत्{सर्वनाम;पुं;1;एक}	भवत्{सर्वनाम;पुं;1;एक}	कर्ता,1.1	कर्ता,1.1	N1	आप					
4.1	पुण्यम्		पुण्यम्	पुण्य{नपुं;1;एक}/पुण्य{नपुं;2;एक}	पुण्य{नपुं;2;एक}	कर्म,1.1	कर्म,1.1	N2	पुण्य					
5.1	धर्मे		धर्मे	धर्म{पुं;7;एक}	धर्म{पुं;7;एक}	अधिकरणम्,8.1	अधिकरणम्,8.1	N7	धर्म_में					
6.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.1	समुच्चय_द्योतकः,4.1	NA	भी					
7.1	परमाम्		परमाम्	परमा{स्त्री;2;एक}	परमा{स्त्री;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2	परम					
8.1	स्थितिम्		स्थितिम्	स्थिति{स्त्री;2;एक}	स्थिति{स्त्री;2;एक}	समुच्चितः,4.1	समुच्चितः,4.1	N2	स्थिति_को					
9.1	वेद		वेद	विद्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;विदँ;:अदादिः}/विद्1{कर्तरि;लट्;उ;एक;परस्मैपदी;विदँ;:अदादिः}/वेद{पुं;8;एक}	विद्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;विदँ;:अदादिः}	अभिहित_कर्ता,15.1	अभिहित_कर्ता,15.1	KP	समझता_है					
10.1	पुण्यम् (धर्मम्)		पुण्यम्	पुण्य{नपुं;1;एक}/पुण्य{नपुं;2;एक}	पुण्य{नपुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	पुण्य					
11.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,13.1	समुच्चय_द्योतकः,13.1	NA	भी					
12.1	कार्त्स्न्येन		कार्त्स्न्येन	कार्त्स्न्य{नपुं;3;एक}	कार्त्स्न्य{नपुं;3;एक}	समुच्चितः,13.1	समुच्चितः,13.1	N3	पूर्णता_से					
13.1	सम्यक्		सम्यक्	सम्यक्{अव्य}	सम्यक्{अव्य}	क्रियाविशेषणम्,9.1	क्रियाविशेषणम्,9.1	NA	ठीक					
14.1	भरत-		भरत-सत्तम	भरत	भरत	समासः,14.2	समासः,14.2	CP						
14.2	सत्तम			सत्तम{पुं;8;एक}	सत्तम{पुं;8;एक}	सम्बोध्यः,1.1	सम्बोध्यः,1.1	N8	भरत-उत्तम					
15.1	(भवान्)			भव{पुं;2;बहु}/भवत्{सर्वनाम;पुं;1;एक}	भवत्{सर्वनाम;पुं;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	आप					
16.1	.	.	-	-	-	-	-	FS	-					
