index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	सः	1	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	वह					
2.1	प्रविश्य	2	प्रविश्य	विश्1{अव्य;ल्यप्;विशँ;:तुदादिः}	प्र_विश्1{अव्य;ल्यप्;विशँ;:तुदादिः}	पूर्वकालः,6.1	पूर्वकालः,6.1	KP	प्रवेश_करके					
3.1	गृहं	3	गृहं	गृह{नपुं;1;एक}/गृह{नपुं;2;एक}	गृह{नपुं;2;एक}	कर्म,2.1	कर्म,2.1	N2	घर_में					
4.1	राजा	4	राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	राजा					
5.1	कृत-	5	कृत-पूर्व-आह्णिक-क्रियः 	कृत	कृत	Bs3,5.4	Bs3,5.4	CP						
5.2	पूर्व-			पूर्व	पूर्व	K1,5.3	K1,5.3	CP						
5.3	आह्णिक-			आह्णिक	आह्णिक	T6,5.4	T6,5.4	CP						
5.4	क्रियः			क्रिय{पुं;1;एक}	क्रिय{पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1						
6.1	तर्पयित्वा	6	तर्पयित्वा	तृप्4{अव्य;क्त्वा;तृपँ;:चुरादिः}	तृप्4{अव्य;क्त्वा;तृपँ;:चुरादिः}	पूर्वकालः,9.1	पूर्वकालः,9.1	NA	जला_कर					
7.1	द्विज-		द्विज-श्रेष्ठान्	द्विज	द्विज	T7,7.2	T7,7.2	CP						
7.2	श्रेष्ठान्	7		श्रेष्ठ{पुं;2;बहु}	श्रेष्ठ{पुं;2;बहु}	कर्म,6.1	कर्म,6.1	N2	ब्राह्मण-श्रेष्ठ					
8.1	आहारम्		आहारम्	आहार{पुं;2;एक}/आहार{पुं;2;एक(हृ1;घञ्;हृञ्;:भ्वादिः)}	आहार{पुं;2;एक(हृ1;घञ्;हृञ्;:भ्वादिः)}	कर्म,9.1	कर्म,9.1	N2	आहार					
9.1	अकरोत्		अकरोत्	कृ3{कर्तरि;लङ्;प्र;एक;परस्मैपदी;डुकृञ्;:तनादिः}	कृ3{कर्तरि;लङ्;प्र;एक;परस्मैपदी;डुकृञ्;:तनादिः}	अभिहित_कर्ता,4.1;सकर्मक	अभिहित_कर्ता,4.1;सकर्मक	KP	किया					
10.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,9.1	कालाधिकरणम्,9.1	NA	तब					
11.1	.	.	-	-	-	-	-	FS	-					
