index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	सः	1	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1	उस					
2.1	अहम्		अहम्	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,10.1	कर्ता,10.1	N1						
3.1	एतानि		एतानि	एतद्{सर्वनाम;नपुं;1;बहु}/एतद्{सर्वनाम;नपुं;2;बहु}	एतद्{सर्वनाम;नपुं;2;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N1	इनको					
4.1	अलीकानि		अलीकानि	अलीक{नपुं;1;बहु}/अलीक{नपुं;2;बहु}/अलीक{नपुं;8;बहु}	अलीक{नपुं;2;बहु}	कर्म,10.1	कर्म,10.1	N1	अप्रिय					
5.1	निवृत्तानि	2	निवृत्तानि	निवृत्त{नपुं;1;बहु}/निवृत्त{नपुं;2;बहु}/निवृत्त{नपुं;8;बहु}	निवृत्त{नपुं;2;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N1	निवृत्त					
6.1	आत्मनः		आत्मनः	आत्मन्{पुं;2;बहु}/आत्मन्{पुं;5;एक}/आत्मन्{पुं;6;एक}	आत्मन्{पुं;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	आत्मा_के					
7.1	सदा	3	सदा	सदा{अव्य}	सदा{अव्य}	कालाधिकरणम्,10.1	कालाधिकरणम्,10.1	NA	हमेशा					
8.1	हृदये	4	हृदये	हृदय{नपुं;1;द्वि}/हृदय{नपुं;2;द्वि}/हृदय{नपुं;4;एक}/हृदय{नपुं;8;द्वि}/हृदय{नपुं;7;एक}	हृदय{नपुं;4;एक}	देशाधिकरणम्,10.1	देशाधिकरणम्,10.1	N4	हृदय_को					
9.1	शल्य-	5	शल्य-भूतानि	शल्य	शल्य	U,9.2	U,9.2	CP	साही-प्राणी					
9.2	भूतानि			भूत{नपुं;1;बहु(शल्य-भू1;क्त;भू;:भ्वादिः)}	भूत{नपुं;1;बहु(शल्य-भू1;क्त;भू;:भ्वादिः)}	विशेषणम्,4.1	विशेषणम्,4.1	N1						
10.1	धारयामि	6	धारयामि	धृ2{णिजन्त;कर्तरि;लट्;उ;एक;परस्मैपदी;धृङ्;:भ्वादिः}/धृ3{णिजन्त;कर्तरि;लट्;उ;एक;परस्मैपदी;धृङ्;:तुदादिः}	धृ3{णिजन्त;कर्तरि;लट्;उ;एक;परस्मैपदी;धृङ्;:तुदादिः}	अभिहित_कर्ता,2.1; सकर्मक	अभिहित_कर्ता,2.1; सकर्मक	KP						
11.1	सहस्रशः	7	सहस्रशः	सहस्र{अव्य;शस्}	सहस्र{अव्य;शस्}	विशेषणम्,4.1	विशेषणम्,4.1	NA	सहस्र_कर_के					
12.1	.	.	-	-	-	-	-	FS	-					
