index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	अथ		अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	और					
2.1	तस्य	1	तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;पुं;6;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N6	उसकी					
3.1	दुर्बुद्धेः		दुर्बुद्धेः	दुर्बुद्धि{स्त्री;5;एक}/दुर्बुद्धि{स्त्री;6;एक}	दुर्बुद्धि{स्त्री;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	मूर्ख_के					
4.1	अपराधात्		अपराधात्	अपराध{पुं;5;एक}	अपराध{पुं;5;एक}	समुच्चितः,8.1	समुच्चितः,8.1	N5	अपराध_से					
5.1	अभिमानात्		अभिमानात्	अभिमान{पुं;5;एक}	अभिमान{पुं;5;एक}	समुच्चितः,8.1	समुच्चितः,8.1	N5	गौरव_से					
6.1	(च)			च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.1	समुच्चय_द्योतकः,8.1	NA	भी					
7.1	मत्कृतात्		मत्कृतात्	मत्कृत{पुं;5;एक}/मत्कृत{नपुं;5;एक}	मत्कृत{नपुं;5;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N5	मत्कृत_से					
8.1	अनयात्		अनयात्	अनय{पुं;5;एक}	अनय{पुं;5;एक}	हेतुः,11.1	हेतुः,11.1	N5	अनय_से					
9.1	महीक्षिताम्		महीक्षिताम्	महीक्षित्{पुं;6;बहु}	महीक्षित्{पुं;6;बहु}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6	राजाओं_का					
10.1	सु-	3	सु-महान्	सु	सु	समासः,10.2	समासः,10.2	CP	सु-महान्					
10.2	महान्			महत्{पुं;1;एक}/मह{पुं;2;बहु}	महत्{पुं;1;एक}	तीव्रतादर्शी,11.1	तीव्रतादर्शी,11.1	N1						
11.1	विमर्दः	2	विमर्दः	विमर्द{पुं;1;एक(मृद्1;घञ्;मृदँ;:क्र्यादिः)}	विमर्द{पुं;1;एक(मृद्1;घञ्;मृदँ;:क्र्यादिः)}	कर्ता,12.1	कर्ता,12.1	N1	कुचलना					
12.1	आसीत्		आसीत्	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता,11.1	अभिहित_कर्ता,11.1	KP	था					
13.1	.	.	-	-	-	-	-	FS	-					
