index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	इति		इति	इति{अव्य}	इति{अव्य}	कर्म,2.1	कर्म,2.1	NA	ऐसा					
2.1	उक्त्वा		उक्त्वा	उक्ति{स्त्री;8;एक}	उक्ति{स्त्री;8;एक}	पूर्वकालः,6.1	पूर्वकालः,6.1	N8	वचन					
3.1	धर्मराजः		धर्मराजः	धर्मराज्{पुं;1;बहु}	धर्मराज्{पुं;1;बहु}	कर्ता,6.1	कर्ता,6.1	N1	धर्मराज					
4.1	तम्		तम्	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2	उसको					
5.1	अर्जुनम्		अर्जुनम्	अर्जुन{पुं;2;एक}	अर्जुन{पुं;2;एक}	कर्म,6.1	कर्म,6.1	N2	अर्जुन_को					
6.1	प्रत्यपूजयत्		प्रत्यपूजयत्	प्रति_पूज्1{कर्तरि;लङ्;प्र;एक;आत्मनेपदी;पूजँ;चुरादिः}	प्रति_पूज्1{कर्तरि;लङ्;प्र;एक;आत्मनेपदी;पूजँ;चुरादिः}	अभिहित_कर्ता,3.1	अभिहित_कर्ता,3.1	KP	प्रति_पूज्1_अप्_स्क्या					
7.1	धनञ्जयम्		धनञ्जयम्	धनञ्जय{पुं;2;एक}	धनञ्जय{पुं;2;एक}	कर्म,11.1	कर्म,11.1	N2	धनंजय_को					
8.1	भीमसेनः		भीमसेनः	भीमसेन{पुं;1;एक}	भीमसेन{पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	भीमसेन					
9.1	कटाक्षेण		कटाक्षेण	कटाक्ष{पुं;3;एक}	कटाक्ष{पुं;3;एक}	करणम्,10.1	करणम्,10.1	N3	कटाक्ष_से					
10.1	वीक्षाम्		वीक्षाम्	वीक्षा{स्त्री;2;एक}	वीक्षा{स्त्री;2;एक}	विधेय_विशेषणम्,7.1	विधेय_विशेषणम्,7.1	N2	देखना_को					
11.1	चक्रे		चक्रे	चक्र{नपुं;1;द्वि}/चक्र<वर्गः:ना>{नपुं;2;द्वि}/कृ1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;कृञ्;भ्वादिः}/कृ1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;कृञ्;भ्वादिः}/कृ2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;कृञ्;स्वादिः}/कृ2{कर्तरि;लिट्;उ;एक;आत्मनेपदी;कृञ्;स्वादिः}/कृ3{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;डुकृञ्;तनादिः}/कृ3{कर्तरि;लिट्;उ;एक;आत्मनेपदी;डुकृञ्;तनादिः}/कॄ2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;कॄञ्;क्र्यादिः}/कॄ2{कर्तरि;लिट्;उ;एक;आत्मनेपदी;कॄञ्;क्र्यादिः}/चक्र<वर्गः:ना>{नपुं;8;द्वि}/चक्र<वर्गः:ना>{पुं;7;एक}/चक्र<वर्गः:ना>{नपुं;7;एक}	चक्र{नपुं;1;द्वि}	अभिहित_कर्ता,8.1	अभिहित_कर्ता,8.1	N1	चक्र					
12.1	.	.	-	-	-	-	-	FS	-					
