index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	तस्य	1	तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6	उसके					
2.1	द्वाराणि	2	द्वाराणि	द्वार{नपुं;1;बहु}/द्वार{नपुं;2;बहु}/द्वार{नपुं;8;बहु}	द्वार{नपुं;1;बहु}	कर्म,3.1	कर्म,3.1	N1	द्वारों_का					
3.1	कार्याणि	3	कार्याणि	कार्य{नपुं;1;बहु{कृदन्त}({कृत्_धातु कॄ1} ण्यत्{धातुः कॄ} तुदादिः)}	कार्य{नपुं;1;बहु{कृदन्त}({कृ_धातु कृ1}	अभिहित_कर्म,2.1;सकर्मकः	अभिहित_कर्म,2.1;सकर्मकः	KP						
4.1	पर्याप्तानि	4	पर्याप्तानि	पर्याप्त{नपुं;1;बहु}/पर्याप्त{नपुं;2;बहु}	पर्याप्त{नपुं;1;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N1	पर्याप्त					
5.1	बृहन्ति	5	बृहन्ति	बृहत्{नपुं;1;बहु}/बृहत्{नपुं;2;बहु}/बृह्3{कर्तरि;लट्;प्र;बहु;परस्मैपदी;बृहुँ;:तुदादिः}/बृहत्{नपुं;8;बहु}	बृहत्{नपुं;1;बहु}	समुच्चितः,4.1	समुच्चितः,4.1	N1	प्रयत्न_करते_हैं					
6.1	च	6	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.1	समुच्चय_द्योतकः,4.1	NA	भी					
7.1	सर्वतः	7	सर्वतः	सर्वतः{अव्य}	सर्वतः{अव्य}	देशाधिकरणम्,8.1	देशाधिकरणम्,8.1	NA	सभी_जगह					
8.1	सु-				सु	Tp,8.2	Tp,8.2	CP						
8.2	विभक्तानि	8	सुविभक्तानि	सु-विभक्त{नपुं;1;बहु(सु-भज्1;क्त;भजँ;:भ्वादिः)}/सु-विभक्त{नपुं;2;बहु(भज्1;क्त;भजँ;:भ्वादिः)}	विभक्त{नपुं;1;बहु(सु-भज्1;क्त;भजँ;:भ्वादिः)}	समुच्चितः,4.1	समुच्चितः,4.1	N1	सु-बांटा_हुओं_को					
9.1	यन्त्रैः	9	यन्त्रैरारक्षितानि	यन्त्र{नपुं;3;बहु}	यन्त्र{नपुं;3;बहु}	करणम्,10.1	करणम्,10.1	N3	यन्त्रों_के_द्वारा					
10.1	आरक्षितानि			आरक्षित{नपुं;1;बहु(रक्ष्1;क्त;रक्षँ;:भ्वादिः)}/आरक्षित{नपुं;2;बहु(रक्ष्1;क्त;रक्षँ;:भ्वादिः)}	आरक्षित{नपुं;1;बहु(रक्ष्1;क्त;रक्षँ;:भ्वादिः)}	समुच्चितः,4.1	समुच्चितः,4.1	N1	ण्थ्या_हुए					
11.1	च	10	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.1	समुच्चय_द्योतकः,4.1	NA	भी					
12.1	(त्वया)			युष्मद्{सर्वनाम;3;एक}	युष्मद्{सर्वनाम;3;एक}	कर्ता,3.1	कर्ता,3.1	N3						
13.1	.	.	-	-	-	-	-	FS	-					
