index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	न	1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,5.1	प्रतिषेधः,5.1	NA						
2.1	ताम्	2	ताम्	तद्{सर्वनाम;स्त्री;2;एक}/ता{स्त्री;2;एक}	तद्{सर्वनाम;स्त्री;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N2	उस				नित्य_सम्बन्धः,3	
3.1	प्रीतिम्	3	प्रीतिम्	प्रीति{स्त्री;2;एक}	प्रीति{स्त्री;2;एक}	कर्म,5.1	कर्म,5.1	N2	प्रसन्नता_को					
4.1	पराम्	4	पराम्	परा{सर्वनाम;स्त्री;2;एक}	परा{सर्वनाम;स्त्री;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N2	परा_					
5.1	आप		आप	आप्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;आपॢँ;:स्वादिः}/आप्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;आपॢँ;:स्वादिः}/आप्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;आपॢँ;:स्वादिः}	आप्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;आपॢँ;:स्वादिः}	अभिहित_कर्ता,14.1	अभिहित_कर्ता,14.1	KP	प्राप्त_नहीं_किया					
6.1	पुत्रेभ्यः	5	पुत्रेभ्यः	पुत्र{पुं;4;बहु}/पुत्र{पुं;5;बहु}	पुत्र{पुं;5;बहु}	अपादानम्,5.1	अपादानम्,5.1	N5	पुत्रों_से					
7.1	सः	6	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	उस					
8.1	महीपतिः	7	महीपतिः	महीपति{पुं;1;एक}	महीपति{पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	राजा_ने					
9.1	याम्	8	याम्	यद्{सर्वनाम;स्त्री;2;एक}	यद्{सर्वनाम;स्त्री;2;एक}	विशेषणम्,10.1;नित्यसम्बन्धः,2.1	विशेषणम्,10.1;नित्यसम्बन्धः,2.1	N2	जिस				नित्य_सम्बन्धः,9	
10.1	प्रीतिम्	9	प्रीतिम्	प्रीति{स्त्री;2;एक}	प्रीति{स्त्री;2;एक}	कर्म,12.1	कर्म,12.1	N2	प्रसन्नता_को					
11.1	पाण्डु-	10	पाण्डु-पुत्रेभ्यः	पाण्डु	पाण्डु	T6,11.2	T6,11.2	CP	पीला-पुत्रों_से					
11.2	पुत्रेभ्यः			पुत्र{नपुं;4;बहु}/पुत्र{नपुं;5;बहु}/पुत्र{पुं;4;बहु}/पुत्र{पुं;5;बहु}	पुत्र{पुं;5;बहु}	अपादानम्,12.1	अपादानम्,12.1	N5						
12.1	समवाप	11	समवाप	आप्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;आपॢँ;:स्वादिः}/आप्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;आपॢँ;:स्वादिः}/आप्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;आपॢँ;:स्वादिः}	सम्_अव_आप्{कर्तरि,लिट्,प्र,एक,परस्मैपदी{धातुः आपॢँ} स्वादिः}	अभिहित_कर्ता,8.1	अभिहित_कर्ता,8.1	KP	प्राप्त_किया					
13.1	तदा	12	तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,12.1	कालाधिकरणम्,12.1	NA	तब					
14.1	नृपः	13	नृपः	नृप{पुं;1;एक}	नृप{पुं;1;एक}	कर्ता,5.1	कर्ता,5.1	N1	राजा_ने					
15.1	.	.	-	-	-	-	-	FS	-					
