index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	ब्रह्मदेय-	1	ब्रह्मदेय-अग्रहारांश्च	ब्रह्मदेय	ब्रह्मदेय	समासः,1.2	समासः,1.2	CP	ब्रह्मदेय-अग्रहारों_को					
1.2	अग्रहारान्			अग्रहार{पुं;2;बहु}	अग्रहार{पुं;2;बहु}	कर्म,8.1	कर्म,8.1	N2						
2.1	च			च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,3.1	समुच्चय_द्योतकः,3.1	NA	और					
3.1	परिहारान्	2	परिहारांश्च	परिहार{पुं;2;बहु(हृ1;घञ्;हृञ्;:भ्वादिः)}	परिहार{पुं;2;बहु(हृ1;घञ्;हृञ्;:भ्वादिः)}	समुच्चितः,6.2	समुच्चितः,6.2	N2	परिहारोंका		कर्म,8			
4.1	च			च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.2	समुच्चय_द्योतकः,6.2	NA	और					
5.1	पार्थिव	3	पार्थिव	पार्थिव{पुं;8;एक}	पार्थिव{पुं;8;एक}	सम्बोध्यः,8.1	सम्बोध्यः,8.1	N8	पार्थिव					
6.1	पूर्वराज-	4	पूर्वराज-अतिसर्गांश्च	पूर्वराज	पूर्वराज	समासः,6.2	समासः,6.2	CP	पूर्वराज-अतिसर्ग					
6.2	अतिसर्गाः			अतिसर्ग{पुं;1;बहु}/अतिसर्ग{पुं;8;बहु}/अतिसर्गा{स्त्री;8;बहु}/अतिसर्गा{स्त्री;1;बहु}/अतिसर्गा{स्त्री;2;बहु}	अतिसर्गा{स्त्री;2;बहु}	समुच्चितः,6.2	समुच्चितः,6.2	N2						
7.1	च			च{अव्य}	च{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	और्					
8.1	पालयति	5	पालयति	पल्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;पलँ;:भ्वादिः}/पाल्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;पालँ;:चुरादिः}/पा2{णिजन्त;कर्तरि;लट्;प्र;एक;परस्मैपदी;पा;:अदादिः}/पल्1{णिजन्त;कर्तरि;लट्;प्र;एक;परस्मैपदी;पलँ;:भ्वादिः}	पल्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;पलँ;:भ्वादिः}	अभिहित_कर्ता,10.1	अभिहित_कर्ता,10.1	KP	जाता_है					
9.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	ही					
10.1	पाण्डवः	6	पाण्डवः	पाण्डु{पुं;1;बहु}/पाण्डु{स्त्री;1;बहु}/पाण्डव{पुं;1;एक}/पाण्डु{पुं;8;बहु}/पाण्डु{स्त्री;8;बहु}	पाण्डव{पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	पाण्डु					
11.1	.	.	-	-	-	-	-	FS	-	-				
