index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	तम्	1	तम्	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2	वह					
2.1	तु	2	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	तो					
3.1	दृष्ट्वा	3	दृष्ट्वा	दृश्1{अव्य;क्त्वा;दृशिँर्;:भ्वादिः}	दृश्1{अव्य;क्त्वा;दृशिँर्;:भ्वादिः}	पूर्वकालः,9.1	पूर्वकालः,9.1	NA	देख_कर					
4.1	तथा	4	तथा	तथा{अव्य}	तथा{अव्य}	समुच्चय_द्योतकः,4.2	समुच्चय_द्योतकः,4.2	NA	वैसे					
4.2	आसीनम्		आसीनम्	आसीन{पुं;2;एक}	आसीन{पुं;2;एक(आस्1;क्त;आसँ;:अदादिः)}	विशेषणम्,6.1	विशेषणम्,6.1	KP	बैठा_हुवे					
5.1	निश्चेष्टम्	5	निश्चेष्टम्	निश्चेष्ट{पुं;2;एक}	निश्चेष्ट{पुं;2;एक}	समुच्चितः,4.2	समुच्चितः,4.2	N2	निश्चेष्ट_को					
6.1	कुरुपार्थिवम्	6	कुरुपार्थिवम्	कुरुपार्थिव{पुं;2;एक}	कुरुपार्थिव{पुं;2;एक}	कर्म,3.1	कर्म,3.1	N2	कुरु-पार्थिव					
7.1	आर्तिम्	7	आर्तिम्	आर्ति{स्त्री;2;एक}	आर्ति{स्त्री;2;एक}	कर्म,9.1	कर्म,9.1	N2	आर्ति					
8.1	राजा	8	राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	राजा					
9.1	ययौ	9	ययौ	या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;या;:अदादिः}/या1{कर्तरि;लिट्;उ;एक;परस्मैपदी;या;:अदादिः}/ययि{पुं;7;एक}	या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;या;:अदादिः}	अभिहित_कर्ता,11.1;सकर्मक	अभिहित_कर्ता,11.1;सकर्मक	KP	गये					
10.1	तूर्णम्	10	तूर्णम्	तूर्ण{नपुं;1;एक}/तूर्ण{नपुं;2;एक}/तूर्ण{पुं;2;एक(तूर्1;क्त;तूरीँ;:दिवादिः)}/तूर्ण{नपुं;1;एक(तूर्1;क्त;तूरीँ;:दिवादिः)}/तूर्ण{नपुं;2;एक(तूर्1;क्त;तूरीँ;:दिवादिः)}/तूर्ण{पुं;2;एक(तुर्व्1;क्त;तुर्वीँ;:भ्वादिः)}/तूर्ण{नपुं;1;एक(तुर्व्1;क्त;तुर्वीँ;:भ्वादिः)}/तूर्ण{नपुं;2;एक(तुर्व्1;क्त;तुर्वीँ;:भ्वादिः)}	तूर्ण{नपुं;1;एक}	क्रियाविशेषणम्,9.1	क्रियाविशेषणम्,9.1	N1	तेज					
11.1	कौन्तेयः	11	कौन्तेयः	कौन्तेय{पुं;1;एक}	कौन्तेय{पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	कौन्तेय1					
12.1	परवीरहा	12	परवीरहा	परवीरहन्{पुं;1;एक}	परवीरहन्{पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	बाद-वह_ब्राह्मण_जिसने_दैनिक_अग्निहोत्र_करना_छोड़_दिया_है					
13.1	.	.	-	-	-	-	-	FS	-					
