index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	विदुर-	1	विदुर-आदयः	विदुर	विदुर	Bs6,1.2	Bs6,1.2	CP	विदुः-आदियाँ					
1.2	आदयः			आदि{स्त्री;1;बहु}/अद्2{णिजन्त;कर्तरि;लङ्;म;एक;परस्मैपदी;अदँ;:अदादिः}/आदि{स्त्री;8;बहु}/आदि{पुं;8;बहु}/आदि{पुं;1;बहु}	आदि{पुं;1;बहु}	विशेषणम्,14.1	विशेषणम्,14.1	N1						
2.1	ते	2	ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	तद्{सर्वनाम;पुं;1;बहु}	विशेषणम्,14.1	विशेषणम्,14.1	N1	वे					
3.1	सर्वे	3	सर्वे	सर्व{सर्वनाम;पुं;1;बहु}/सर्व{सर्वनाम;नपुं;1;द्वि}/सर्व{सर्वनाम;नपुं;2;द्वि}/सर्वा{सर्वनाम;स्त्री;1;द्वि}/सर्वा{सर्वनाम;स्त्री;2;द्वि}	सर्व{सर्वनाम;पुं;1;बहु}	विशेषणम्,14.1	विशेषणम्,14.1	N1	सब					
4.1	रुरुदुः	4	रुरुदुः	रुद्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;रुदिँर्;:अदादिः}	रुद्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;रुदिँर्;:अदादिः}	अभिहित_कर्ता,14.1;सकर्मक	अभिहित_कर्ता,14.1;सकर्मक	KP	रोए					
5.1	दुःखिताः		दुःखिताः	दुःख1{कर्मणि;लुट्;प्र;एक;आत्मनेपदी;दुःख;:चुरादिः}/दुःखिता{स्त्री;1;एक(दुःख1;क्त;दुःख;:चुरादिः)}	दुःखित{पुं;1;बहु{कृदन्त}({कृत्_धातु दुःख1};क्त{धातुः दुःख} चुरादिः)}	विशेषणम्,14.1	विशेषणम्,14.1	N1	दुःख_दिया					
6.1	भृशम्	5	भृशम्	भृशम्{अव्य}/भृश{नपुं;1;एक}/भृश{नपुं;2;एक}	भृशम्{अव्य}	क्रियाविशेषणम्,4.1	क्रियाविशेषणम्,4.1	NA						
7.1	अतिदुःखात्		अतिदुःखात्	अतिदुःख{पुं;5;एक}/दुःख{नपुं;5;एक}	अतिदुःख{नपुं;5;एक}	हेतुः,5.1	हेतुः,5.1	N5						
8.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	और					
9.1	राजानम्	7	राजानम्	राजन्{पुं;2;एक}	राजन्{पुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	राजा_को					
10.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	और					
11.1	न	8	नोचुः	न{अव्य}	न{अव्य}	प्रतिषेधः,12.1	प्रतिषेधः,12.1	NA	नहीं					
12.1	ऊचुः		ऊचुः	उच्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;उचँ;:दिवादिः}/वच्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;वचँ;:अदादिः}	उच्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;उचँ;:दिवादिः}	अभिहित_कर्ता,14.1;सकर्मक	अभिहित_कर्ता,14.1;सकर्मक	KP	विलोडे					
13.1	किञ्चन	9	किञ्चन	किञ्चन{सर्वनाम;नपुं;1;एक}/किञ्चन{सर्वनाम;नपुं;2;एक}	किञ्चन{सर्वनाम;नपुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	कोई					
14.1	पाण्डवाः	10	पाण्डवाः	पाण्डव{पुं;1;बहु}/पाण्डव{पुं;8;बहु}	पाण्डव{पुं;1;एक}	कर्ता,4.1;कर्ता,12.1	कर्ता,4.1;कर्ता,12.1	N1	पाण्डव					
15.1	.	.	-	-	-	-	-	FS	-					
