index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	तान्	1	तान्	तद्{सर्वनाम;पुं;2;बहु}	तद्{सर्वनाम;पुं;2;बहु}	विशेषणम्,4.3	विशेषणम्,4.3	N2	उन					
2.1	अ-		अ-विब्रुवतः	अ	अ	समासः,2.2	समासः,2.2	CP	अ-ण्थ्ते_हुए					
2.2	विब्रुवतः			विब्रुवत्{पुं;2;बहु(अ-ब्रू1;शतृ_लट्;ब्रूञ्;:अदादिः)}	विब्रुवत्{पुं;2;बहु(अ-ब्रू1;शतृ_लट्;ब्रूञ्;:अदादिः)}	विशेषणम्,1.1	विशेषणम्,1.1	N2						
3.1	किञ्चित्	2	किञ्चित्	किञ्चित्{अव्य}/किञ्चित्{सर्वनाम;नपुं;1;एक}/किञ्चित्{सर्वनाम;नपुं;2;एक}	किञ्चित्{सर्वनाम;नपुं;2;एक}	कर्म,2.2	कर्म,2.2	N2	कुछ_					
4.1	दुःख-		दुःख-शोक-परायणा	दुःख	दुःख	समासः,4.2	समासः,4.2	CP	द्दुःख-शोक-परायण					
4.2	शोक-			शोक	शोक	समासः,4.3	समासः,4.3	CP						
4.3	परायणा			परायण{पुं;2;बहु}	परायण{पुं;2;बहु}	गौणकर्म,9.1	गौणकर्म,9.1	N2						
5.1	पुनः	3	पुनः	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,9.1	क्रियाविशेषणम्,9.1	NA	फिर					
6.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	ही					
7.1	महा	3	महा-तेजा	महा	महा	समासः,7.2	समासः,7.2	CP	गाय-तेज_को					
7.2	तेजाः			तेजस्{नपुं;1;एक}/तेजस्{नपुं;2;एक}/तेजस्{नपुं;8;एक}/तेजस्{पुं;8;एक}	तेजस्{पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1						
8.1	धृतराष्ट्रः	4	धृतराष्ट्रः	धृतराष्ट्र{पुं;1;एक}	धृतराष्ट्र{पुं;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	धृतराष्ट्र_ने					
9.1	अब्रवीत्		अब्रवीत्	ब्रू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;ब्रूञ्;:अदादिः}	ब्रू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;ब्रूञ्;:अदादिः}	अभिहित_कर्ता,8.1;सकर्मक	अभिहित_कर्ता,8.1;सकर्मक	KP	कहा					
10.1	इदम्		इदम्	इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;2;एक}	मुख्यकर्म,9.1	मुख्यकर्म,9.1	N2	इस					
11.1	.	.	-	-	-	-	-	FS	-					
