index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	अभिप्रायं	1	अभिप्रायं	अभि_प्र_इ1{कर्तरि;लङ्;उ;एक;परस्मैपदी;इण्;:अदादिः}/अभिप्राय{पुं;2;एक}	अभिप्राय{पुं;2;एक}	कर्म,2.1	कर्म,2.1	N2	अभिप्राय					
2.1	विदित्वा	2	विदित्वा	विद्1{अव्य;क्त्वा;विदँ;:अदादिः}/विद्3{अव्य;क्त्वा;विदॢँ;:तुदादिः}	विद्3{अव्य;क्त्वा;विदॢँ;:तुदादिः}	पूर्वकालः,11.1	पूर्वकालः,11.1	NA	प्राप्त_करके					
3.1	तु	3	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	तो					
4.1	भीमसेनस्य	4	भीमसेनस्य	भीमसेन{पुं;6;एक}	भीमसेन{पुं;6;एक}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,1.1	N6	भीमसेन_का					
5.1	फल्गुनः	5	फल्गुनः	फल्गुन{पुं;1;एक}	फल्गुन{पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	फल्गुन					
6.1	किरीटी	6	किरीटी	किरीटिन्{पुं;1;एक}	किरीटिन्{पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1	अर्जुन_ने					
7.1	किञ्चित्	7	किञ्चित्	किञ्चित्{अव्य}/किञ्चित्{सर्वनाम;नपुं;1;एक}/किञ्चित्{सर्वनाम;नपुं;2;एक}	किञ्चित्{अव्य}	क्रियाविशेषणम्,8.1	क्रियाविशेषणम्,8.1	NA	कुछ					
8.1	आनम्य		आनम्य	णम्1{अव्य;ल्यप्;णमँ;:भ्वादिः}	आङ्_णम्1{अव्य;ल्यप्;णमँ;:भ्वादिः}	पूर्वकालः,11.1	पूर्वकालः,11.1	NA	आङ्_णम्1_कर					
9.1	भीमं	8	भीमं	भीम{पुं;2;एक}/भीम{नपुं;1;एक}/भीम{नपुं;2;एक}	भीम{नपुं;2;एक}	गौणकर्म,11.1	गौणकर्म,11.1	N2	भयानक_को					
10.1	वचनम्	9	वचनम्	वचन{नपुं;1;एक}/वचन{नपुं;2;एक}	वचन{नपुं;2;एक}	मुख्यकर्म,11.1	मुख्यकर्म,11.1	N2	वचन					
11.1	अब्रवीत्		अब्रवीत्	ब्रू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;ब्रूञ्;:अदादिः}	ब्रू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;ब्रूञ्;:अदादिः}	अभिहित_कर्ता,6.1;सकर्मक	अभिहित_कर्ता,6.1;सकर्मक	KP	कहा					
12.1	.	.	-	-	-	-	-	FS	-	-				
