index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	अथ	1	अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	और					
2.1	अब्रवीत्		अब्रवीत्	ब्रू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;ब्रूञ्;:अदादिः}	ब्रू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;ब्रूञ्;:अदादिः}	अभिहित_कर्ता,5.1;सकर्मक	अभिहित_कर्ता,5.1;सकर्मक	KP	कहा					
3.1	पुनः		पुनः	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,2.1	क्रियाविशेषणम्,2.1	NA	फिर					
4.1	वाक्यम्		वाक्यम्	वाक्य{नपुं;1;एक}/वाक्य{नपुं;2;एक}	वाक्य{नपुं;2;एक}	मुख्यकर्म,2.1	मुख्यकर्म,2.1	N2	वाक्य_को					
5.1	धृतराष्ट्रः	2	धृतराष्ट्रो	धृतराष्ट्र{पुं;1;एक}	धृतराष्ट्र{पुं;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	धृतराष्ट्र_ने					
6.1	युधिष्ठिरम्	3	युधिष्ठिरम्	युधिष्ठिर{पुं;2;एक}	युधिष्ठिर{पुं;2;एक}	गौणकर्म,2.1	गौणकर्म,2.1	N2	युधिष्ठिर_को					
7.1	अनुजानीहि(इति)		अनुजानीहि	ज्ञा1{कर्तरि;लोट्;म;एक;परस्मैपदी;ज्ञा;:क्र्यादिः}	ज्ञा1{कर्तरि;लोट्;म;एक;परस्मैपदी;ज्ञा;:क्र्यादिः}	अभिहित_कर्ता,0;सकर्मक;सम्बन्धः,4.1	अभिहित_कर्ता,0;सकर्मक;सम्बन्धः,4.1	KP						
8.1	माम्	5	माम्	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	कर्म,7.1	कर्म,7.1	N2	मुझे					
9.1	राजन्	6	राजन्	राजन्{पुं;8;एक}/राजत्{पुं;1;एक(राज्1;शतृ_लट्;राजृँ;:भ्वादिः)}	राजन्{पुं;8;एक}	सम्बोध्यः,7.1	सम्बोध्यः,7.1	N8	राजा					
10.1	तापस्ये		तापस्ये	तापस्य{नपुं;1;द्वि}/तापस्य{नपुं;2;द्वि}/तापस्य{नपुं;8;द्वि}/तापस्य{नपुं;7;एक}	तापस्य{नपुं;7;एक}	अधिकरणम्,7.1	अधिकरणम्,7.1	N7	तापस्य_में					
11.1	भरत-	7	भरत-ऋषभ	भरत	भरत	T7,11.2	T7,11.2	CP	भरत-साँड					
11.2	ऋषभ			ऋषभ{पुं;8;एक}/ऋषभ{नपुं;8;एक}	ऋषभ{पुं;8;एक}	सम्बोध्यः,7.1	सम्बोध्यः,7.1	N8						
13.1	.	.	-	-	-	-	-	FS	-					
