index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	ग्लायते	1	ग्लायते	ग्लै1{भावे;लट्;प्र;एक;आत्मनेपदी;ग्लै;:भ्वादिः}	ग्लै1{भावे;लट्;प्र;एक;आत्मनेपदी;ग्लै;:भ्वादिः}	समुच्चितः,7.1	समुच्चितः,7.1	KP	म्लान_हुआ_जाता_है					
2.1	मे	2	मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	मेरा					
3.1	मनः	3	मनो	मनस्{नपुं;1;एक}/मनस्{नपुं;2;एक}/मनस्{नपुं;8;एक}	मनस्{नपुं;1;एक}	कर्ता,1.1	कर्ता,1.1	N1	मन					
4.1	हि	4	हीदं	हि{अव्य}	हि{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	हि					
4.2	इदम्			इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1	यह					
5.1	मुखम्	5	मुखम्	मुख{पुं;2;एक}/मुख{नपुं;1;एक}/मुख{नपुं;2;एक}	मुख{नपुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	मुख_को					
6.1	च	6	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,11.2	समुच्चय_द्योतकः,11.2	NA	और					
7.1	परिशुष्यति	7	परिशुष्यति	परि_शुष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;शुषँ;:दिवादिः}	परि_शुष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;शुषँ;:दिवादिः}	अभिहित_कर्ता,5.1;सकर्मक	अभिहित_कर्ता,5.1;सकर्मक	KP	सूखता_है					
8.1	वयसा	8	वयसा	वयस्{नपुं;3;एक}	वयस्{नपुं;3;एक}	समुच्चितः,11.2	समुच्चितः,11.2	N3	आयु_से					
9.1	च	9	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7.1	समुच्चय_द्योतकः,7.1	NA	और					
10.1	प्रकृष्टेन	10	प्रकृष्टेन	प्रकृष्ट{पुं;3;एक(कृष्2;क्त;कृषँ;:तुदादिः)}/प्रकृष्ट{नपुं;3;एक(कृष्2;क्त;कृषँ;:तुदादिः)}	प्रकृष्ट{नपुं;3;एक(कृष्2;क्त;कृषँ;:तुदादिः)}	विशेषणम्,8.1	विशेषणम्,8.1	N3						
11.1	वाक्-	11	वाग्व्यायामेन	वाक्	वाक्	T6,11.2	T6,11.2	CP	वाक्-व्यायाम_से					
11.2	व्यायामेन			व्यायाम{पुं;3;एक}/व्यायाम{नपुं;3;एक}	व्यायाम{पुं;3;एक}	हेतुः,1.1	हेतुः,1.1	N3						
12.1	च	12	चैव	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.1	समुच्चय_द्योतकः,8.1	NA	और					
12.2	एव			एव{अव्य}	एव{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	ही					
13.1	हि	13	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	हि					
14.1	.	.	-	-	-	-	-	FS	-					
