index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	न	1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,10.1	प्रतिषेधः,10.1	NA	नहीं					
1.2	अहम्		अहम्	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	मैं					
2.1	राजा	2	राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	विधेय_विशेषणम्,1.2	विधेय_विशेषणम्,1.2	N1	राजा					
3.1	भवान्	3	भवान्	भव{पुं;2;बहु}/भवत्{सर्वनाम;पुं;1;एक}	भवत्{सर्वनाम;पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	संसार_को					
3.2	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	विधेय_विशेषणम्,3.1	विधेय_विशेषणम्,3.1	N1	राजा					
4.1	भवता	4	भवता	भवत्{सर्वनाम;पुं;3;एक}/भवत्{पुं;3;एक}	भवत्{सर्वनाम;पुं;3;एक}	कर्ता,5.1	कर्ता,5.1	N3	आपसे					
5.1	परवान्	5	परवान्	पर{मतुप्;पुं;1;एक}	पर{मतुप्;पुं;1;एक}	विशेषणम्,5.2	विशेषणम्,5.2	N1	पर					
5.2	अहम्		अहम्	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,9.4	कर्ता,9.4	N1	मैं					
6.1	कथम्	6	कथम्	कथम्{अव्य}	कथम्{अव्य}	क्रियाविशेषणम्,9.4	क्रियाविशेषणम्,9.4	NA	कैसे					
7.1	गुरुम्	7	गुरुम्	गुरु{पुं;2;एक}	गुरु{पुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2	गुरु_को					
8.1	त्वाम्	8	त्वाम्	युष्मद्{सर्वनाम;2;एक}	युष्मद्{सर्वनाम;2;एक}	कर्म,9.2	कर्म,9.2	N2	तुम्हें					
9.1	धर्मज्ञम्	9	धर्मज्ञम्	धर्मज्ञ{पुं;2;एक}	धर्मज्ञ{पुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2	धर्मज्ञ_को					
9.2	अनुज्ञातुम्		अनुज्ञातुम्	ज्ञा1{अव्य;तुमुन्;ज्ञा;:क्र्यादिः}	अनु_ज्ञा1{अव्य;तुमुन्;ज्ञा;:क्र्यादिः}	प्रयोजनम्,9.4	प्रयोजनम्,9.4	NA						
9.3	इह		इह	इह{अव्य}	इह{अव्य}	देशाधिकरणम्,9.4	देशाधिकरणम्,9.4	NA	यहाँ					
9.4	उत्सहे		उत्सहे	उत्_षह्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;षहँ;:भ्वादिः}	उत्_षह्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;षहँ;:भ्वादिः}	अभिहित_कर्ता,2.1;सकर्मक	अभिहित_कर्ता,2.1;सकर्मक	KP	उत्_षह्1_अप्_स्क्ता_हूँ					
10.1	(अस्मि)					अभिहित_कर्ता,1.1;सकर्मक	अभिहित_कर्ता,1.1;सकर्मक	KP						
11.1	(अस्ति)					अभिहित_कर्ता,3.1;सकर्मक	अभिहित_कर्ता,3.1;सकर्मक	KP	-					
12.1	.	.	-	-	-	-	-		-					
