index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	प्रयास्यमानः	1	प्रयास्यमानः	प्रयास्यमान{पुं;1;एक}	प्रयास्यमान{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1	प्रयास्य-मान					
2.1	नृपतिः	2	नृपतिः	नृपति{पुं;1;एक}	नृपति{पुं;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	राजा					
3.1	त्रि-		त्रि-विधं	त्रि	त्रि	समासः,3.2	समासः,3.2	CP	तीन-प्रकार_को					
3.2	विधं			विध{पुं;2;एक}/विध{नपुं;1;एक}/विध{नपुं;2;एक}	विध{पुं;2;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N2						
4.1	परिचिन्तयेत्	3	परिचिन्तयेत्	परि_चित्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चितिँ;:चुरादिः}	परि_चित्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चितिँ;:चुरादिः}	अभिहित_कर्ता,2.1;सकर्मक	अभिहित_कर्ता,2.1;सकर्मक	KP	परि_चित्2_प्प्_स्क्यें					
5.1	आत्मनः	4	आत्मनः	आत्मन्{पुं;2;बहु}/आत्मन्{पुं;5;एक}/आत्मन्{पुं;6;एक}	आत्मन्{पुं;6;एक}	समुच्चितः,8.1	समुच्चितः,8.1	N6	आत्माओं_को					
6.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.1	समुच्चय_द्योतकः,8.1	NA	और					
7.1	एव		एव	एव{अव्य}	एव{अव्य}	समुच्चय_द्योतकः,8.1	समुच्चय_द्योतकः,8.1	NA	ही					
8.1	शत्रोः	5	शत्रोः	शत्रु{पुं;5;एक}/शत्रु{पुं;6;एक}	शत्रु{पुं;6;एक}	षष्ठीसम्बन्धः,10.1	षष्ठीसम्बन्धः,10.1	N6	शत्रु_से	षष्ठीसंबन्धः				
9.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	और					
10.1	शक्तिं 	6	शक्तिं	शक्ति{पुं;2;एक}/शक्ति{स्त्री;2;एक}	शक्ति{स्त्री;2;एक}	कर्म,4.1	कर्म,4.1	N2	सीप_का_खोल_को					
11.1	शास्त्र-		शास्त्र-विशारदः	शास्त्र	शास्त्र	समासः,11.2	समासः,11.2	CP	शास्त्र-चतुर					
11.2	विशारदः			विशारद{पुं;1;एक}	विशारद{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1						
12.1	.	.	-	-	-	-	-	FS	-					
