index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	अनघ		अनघ	अनघ{पुं;8;एक}/अनघ{नपुं;8;एक}	अनघ{पुं;8;एक}	सम्बोध्यः,17.1	सम्बोध्यः,17.1	N8	अनघ					
2.1	दुर्योधनकृते		दुर्योधनकृते	दुर्योधन-कृते{अव्य}	दुर्योधन-कृते{अव्य}	प्रयोजनम्,17.1	प्रयोजनम्,17.1	NA	दुर्योधन-के_लिए					
3.1	नः	3	नः	अस्मद्{सर्वनाम;2;बहु}/अस्मद्{सर्वनाम;4;बहु}/अस्मद्{सर्वनाम;6;बहु}/नृ{पुं;8;एक}	अस्मद्{सर्वनाम;6;बहु}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	हमें					
4.1	हृदि		हृदि	हृद्{नपुं;7;एक}/हृदय{नपुं;7;एक}	हृद्{नपुं;7;एक}	अधिकरणम्,17.1	अधिकरणम्,17.1	N7	हृदय_में					
5.1	कश्चित्	4	कश्चित्	किञ्चित्{सर्वनाम;पुं;1;एक}	कश्चित्{सर्वनाम;पुं;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N1	कोई					
6.1	मन्युः	2	मन्युः	मन्यु{पुं;1;एक}	मन्यु{पुं;1;एक}	कर्ता,17.1	कर्ता,17.1	N1	क्रोध					
7.1	न	1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,17.1	प्रतिषेधः,17.1	NA	नहीं					
8.1	तत्	7	तद्धि	तत्{अव्य}/तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	कर्ता,16.1	कर्ता,16.1	N1						
9.1	तथा	6	तथा	तथा{अव्य}	तथा{अव्य}	क्रियाविशेषणम्,16.1	क्रियाविशेषणम्,16.1	NA	वैसे					
10.1	वयम्	8	वयम्	अस्मद्{सर्वनाम;1;बहु}	अस्मद्{सर्वनाम;1;बहु}	समुच्चितः,12.1	समुच्चितः,12.1	N1	हम					
11.1	हि		हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	हि					
12.1	ते	9	ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	तद्{सर्वनाम;पुं;1;बहु}	कर्ता,15.1	कर्ता,15.1	N1	वे					
13.1	च	10	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,12.1	समुच्चय_द्योतकः,12.1	NA	और					
14.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	ही					
15.1	मोहिताः	11	मोहिताः	मोहिता{स्त्री;1;बहु}/मोहिता{स्त्री;2;बहु}	मोहिता{पुं;1;बहु}	अभिहित_कर्ता,12.1;सकर्मक	अभिहित_कर्ता,12.1;सकर्मक	N1	मोहितायें					
16.1	भवितव्यम्	5	भवितव्यम्	भवितव्य{पुं;2;एक(अस्2;तव्यत्;असँ;:अदादिः)}/भवितव्य{नपुं;1;एक(अस्2;तव्यत्;असँ;:अदादिः)}/भवितव्य{नपुं;2;एक(अस्2;तव्यत्;असँ;:अदादिः)}/भवितव्य{पुं;2;एक(भू1;तव्यत्;भू;:भ्वादिः)}/भवितव्य{नपुं;1;एक(भू1;तव्यत्;भू;:भ्वादिः)}/भवितव्य{नपुं;2;एक(भू1;तव्यत्;भू;:भ्वादिः)}	भवितव्य{नपुं;1;एक(अस्2;तव्यत्;असँ;:अदादिः)}	अभिहित_कर्ता,8.1;सम्बन्धः,15.1	अभिहित_कर्ता,8.1;सम्बन्धः,15.1	N1						
17.1	(अस्ति)					अभिहित_कर्ता,6.1;अकर्मक	अभिहित_कर्ता,6.1;अकर्मक	KP						
18.1	.	.	-	-	-	-	-	FS	-	-				
