index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	माद्री-	1	माद्री-पुत्रौ	माद्री	माद्री	T6,1.2	T6,1.2	CP						
1.2	पुत्रौ			पुत्र{पुं;8;द्वि}/पुत्र{पुं;1;द्वि}/पुत्र{पुं;2;द्वि}	पुत्र{पुं;1;द्वि}	कर्ता,5.1	कर्ता,5.1	N1						
2.1	च	2	च	च{अव्य}	च{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA						
3.1	भीमस्य	3	भीमस्य	भीम{पुं;6;एक}/भीम{नपुं;6;एक}	भीम{नपुं;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	भयानक_के					
4.1	चित्तज्ञौ		चित्तज्ञौ	चित्तज्ञ{पुं;1;द्वि}	चित्तज्ञ{पुं;1;द्वि}	विशेषणम्,1.2	विशेषणम्,1.2	N1						
5.1	अन्वमोदताम्	4	अन्वमोदताम्	मुद्1{कर्तरि;लोट्;प्र;एक;आत्मनेपदी;मुदँ;:भ्वादिः}	अनु_मुद्1{कर्तरि;लोट्;प्र;एक;आत्मनेपदी;मुदँ;:भ्वादिः}	अभिहित_कर्ता,8.1;सकर्मक	अभिहित_कर्ता,8.1;सकर्मक	KP	मुद्1_अप्_स्क्यें					
6.1	राज्ञः	5	राज्ञः	राजन्{पुं;2;बहु}/राजन्{पुं;5;एक}/राजन्{पुं;6;एक}	राजन्{पुं;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6						
7.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA						
8.1	चित्तम्	6	चित्तम्	चित्त{नपुं;1;एक}/चित्त{नपुं;2;एक}/चित्त{पुं;2;एक}	चित्त{नपुं;1;एक}	कर्म,9.1	कर्म,9.1	N1						
9.1	रक्षन्तौ	7	रक्षन्तौ	रक्षत्{पुं;1;द्वि(रक्ष्1;शतृ_लट्;रक्षँ;:भ्वादिः)}/रक्षत्{पुं;2;द्वि(रक्ष्1;शतृ_लट्;रक्षँ;:भ्वादिः)}	रक्षत्{पुं;1;द्वि(रक्ष्1;शतृ_लट्;रक्षँ;:भ्वादिः)}	कर्ता,11.1	कर्ता,11.1	N1						
10.1	न	8	न	न{अव्य}	न{अव्य}	प्रतिषेधः,11.1	प्रतिषेधः,11.1	NA						
11.1	ऊचतुः		ऊचतुः	उच्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;उचँ;:दिवादिः}/वच्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;वचँ;:अदादिः}	वच्1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;वचँ;:अदादिः}	अभिहित_कर्ता,1.2;सकर्मक	अभिहित_कर्ता,1.2;सकर्मक	KP						
12.1	किञ्चित्	9	किञ्चित्	किञ्चित्{अव्य}/किञ्चित्{सर्वनाम;नपुं;1;एक}/किञ्चित्{सर्वनाम;नपुं;2;एक}	किञ्चित्{सर्वनाम;नपुं;2;एक}	विशेषणम्,13.2	विशेषणम्,13.2	N2						
13.1	अ-		अ-प्रियम्	अ	अ	Tn,13.2	Tn,13.2	CP						
13.2	प्रियम्			प्रिय{पुं;2;एक}/प्रिय{नपुं;1;एक}/प्रिय{नपुं;2;एक}	प्रिय{नपुं;2;एक}	मुख्यकर्म,11.1	मुख्यकर्म,11.1	N2						
