index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	चतुर्णाम्	1	चतुर्णाम्	चतुर्{संख्येयम्;पुं;6;बहु}/चतुर्{संख्येयम्;नपुं;6;बहु}	चतुर्{संख्येयम्;पुं;6;बहु}	विशेषणम्,2.2	विशेषणम्,2.2	N6	चारों_का					
2.1	शत्रु-	2	शत्रु-जातानाम्	शत्रु	शत्रु	समासः,2.2	समासः,2.2	CP	शत्रु-हुओं_का					
2.2	जातानाम्			जात{नपुं;6;बहु}	जात{नपुं;6;बहु}	समुच्चितः,4.1	समुच्चितः,4.1	N6						
3.1	सर्वेषाम्	3	सर्वेषाम्	सर्व{सर्वनाम;पुं;6;बहु}/सर्व{सर्वनाम;नपुं;6;बहु}	सर्व{सर्वनाम;पुं;6;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N6	सबका					
4.1	आततायिनाम्		आततायिनाम्	आततायिन्{पुं;6;बहु}/आततायिन्{नपुं;6;बहु}	आततायिन्{पुं;6;बहु}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	दुःसाहसियों_का					
5.1	मित्रम्	4	मित्रम्	मित्र{पुं;2;एक}/मित्र{नपुं;1;एक}/मित्र{नपुं;2;एक}	मित्र{पुं;2;एक}	समुच्चितः,7.2	समुच्चितः,7.2	N2	मित्र_को					
6.1	च	5	  	च{अव्य}	च{अव्य}	समुच्चयद्योतकः,4.1	समुच्चयद्योतकः,4.1	NA	और					
7.1	अमित्र-		अमित्र-मित्रम्	अमित्र	अमित्र	समासः,7.2	समासः,7.2	CP	विरोधी-मित्र_को					
7.2	मित्रम्			मित्र{पुं;2;एक}/मित्र{नपुं;1;एक}/मित्र{नपुं;2;एक}	मित्र{पुं;2;एक}	कर्म,9.1	कर्म,9.1	N2						
8.1	च	6	च	च{अव्य}	च{अव्य}	समुच्चयद्योतकः,7.2	समुच्चयद्योतकः,7.2	NA	और					
9.1	बोद्धव्यम्	7	बोद्धव्यम्	बोद्धव्य{पुं;2;एक(बुध्3;तव्यत्;बुधँ;:दिवादिः)}/बोद्धव्य{नपुं;1;एक(बुध्3;तव्यत्;बुधँ;:दिवादिः)}/बोद्धव्य{नपुं;2;एक(बुध्3;तव्यत्;बुधँ;:दिवादिः)}	बोद्धव्यनपुं;1;एक(बुध्3;तव्यत्;बुधँ;:दिवादिः)}	अभिहित_कर्म,7.2	अभिहित_कर्म,7.2	N1						
10.1	ते	8	ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	तद्{सर्वनाम;पुं;4;एक}	कर्ता,9.1	कर्ता,9.1	N4	वे					
11.1	अरि-		अरि-कर्शन	अरि	अरि	समासः,11.2	समासः,11.2	CP						
11.2	कर्शन			कृश्1{नपुं;ल्युट्;कृशँ;:दिवादिः}	कर्शन{पुं;8;एक}	सम्बोध्यः,9.1	सम्बोध्यः,9.1	N8						
12.1	.	.	-	-	-	-	-	FS	-					
