index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	अस्य	3	अस्य	इदम्{सर्वनाम;पुं;6;एक}/इदम्{सर्वनाम;नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;असुँ;:दिवादिः}	इदम्{सर्वनाम;नपुं;6;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N6	इसके					
2.1	राज्ञाम्	6	राज्ञाम्	राजन्{पुं;6;बहु}	राजन्{पुं;6;बहु}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	राजाओं_के					
3.1	वंशस्य	5	वंशस्य	वंश{पुं;6;एक}	वंश{पुं;6;एक}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6	वंश1_का					
4.1	तु	4	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	तो					
5.1	यः	15	यः	यद्{सर्वनाम;पुं;1;एक}	यद्{सर्वनाम;पुं;1;एक}	प्रतियोगी,8.1	प्रतियोगी,8.1	N1	जो				नित्य_संबन्धः,9	
6.1	प्रजापालः	11	प्रजापालः	प्रजापाल{पुं;1;एक}	प्रजापाल{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1	प्रजापाल					
7.1	राजा	9	राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	राजा					
8.1	आसीत्	10	आसीत्	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;लङ्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता,7.1	अभिहित_कर्ता,7.1	KP	था					
9.1	कश्चित्	7	कश्चित् 	तद्{सर्वनाम;पुं;1;एक}	किञ्चित्{सर्वनाम;पुं;1;एक}	अनुयोगी,14.1	अनुयोगी,14.1	N1	वह				नित्य_संबन्ध:,5	
10.1	प्रजानाम्	12	प्रजानाम्	प्रजा{स्त्री;6;बहु}	प्रजा{स्त्री;6;बहु}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6	प्रजा_का					
11.1	अप्रियः	13	अप्रियः	अप्रिय{पुं;1;एक}	अप्रिय{पुं;1;एक}	विधेय_विशेषणम्,9.1	विधेय_विशेषणम्,9.1	N1	अप्रिय					
12.1	न	1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,14.1	प्रतिषेधः,14.1	NA	नहीं					
13.1	जातु	2	जातु	जातु{अव्य}	जातु{अव्य}	कालाधिकरणम्,14.1	कालाधिकरणम्,14.1	NA	कभी					
14.1	भवेत्	14	भवेत्	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भू;:भ्वादिः}	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भू;:भ्वादिः}	अभिहित_कर्ता,9.1	अभिहित_कर्ता,9.1	KP	हो					
15.1	कदाचन	8	कदाचन	कदाचन{अव्य}	कदाचन{अव्य}	कालाधिकरणम्,14.1	कालाधिकरणम्,14.1	NA						
16.1	.	.	-	-	-	-	-	FS	-					
