index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	विद्या-		विद्या	विद्या	विद्या	समासः,1.4	समासः,1.4	CP	विद्या-भुजा-बल-पीछे_गये_हुए					
1.2	बाहु-		बाहु	बाहु	बाहु	समासः,1.4	समासः,1.4	CP						
1.3	बल-		बल	बल	बल	समासः,1.4	समासः,1.4	CP						
1.4	अन्वितैः		अन्वितैः	अन्वित{नपुं;3;बहु}	अन्वित{नपुं;3;बहु}	विशेषणम्,3.2	विशेषणम्,3.2	N3						
2.1	तैः	1	तैः	तद्{सर्वनाम;पुं;3;बहु}/तद्{सर्वनाम;नपुं;3;बहु}	तद्{सर्वनाम;पुं;3;बहु}	विशेषणम्,3.2	विशेषणम्,3.2	N3	उनसे					
3.1	पुरुष-	2	पुरुष-व्याघ्रैः	पुरुष	पुरुष	समासः,3.2	समासः,3.2	CP	पुरुष-व्याघ्र					
3.2	व्याघ्रैः			व्याघ्र{पुं;3;बहु}/व्याघ्र{नपुं;3;बहु}	व्याघ्र{पुं;3;बहु}	कर्ता,9.1	कर्ता,9.1	N3						
4.1	इयम्		इयम्	इदम्{सर्वनाम;स्त्री;1;एक}	इदम्{सर्वनाम;स्त्री;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	यह					
5.1	सरथ-द्विपा	7	सरथ-द्विपा	सरथ-द्विपा{स्त्री;1;एक}	सरथ-द्विपा{स्त्री;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	रथ_पर_सवार_योद्धा-द्विप					
6.1	स-हया	6	स-हया	स-हया{स्त्री;1;एक}	स-हया{स्त्री;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	स-हया					
7.1	सर्वा	5	सर्वा	सर्वा{सर्वनाम;स्त्री;1;एक}	सर्वा{सर्वनाम;स्त्री;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1	सर्वा					
8.1	पृथिवी	3	पृथिवी	पृथिवी{स्त्री;1;एक}	पृथिवी{स्त्री;1;एक}	कर्म,9.1	कर्म,9.1	N1	पृथ्वी					
9.1	निहता	4	निहता	निहन्{तल्;स्त्री;1;एक}/निहता{स्त्री;1;एक(हन्1;क्त;हनँ;:अदादिः)}	निहता{स्त्री;1;एक(हन्1;क्त;हनँ;:अदादिः)}	अभिहित_कर्म,8.1	अभिहित_कर्म,8.1	N1	मारा_हुआ					
10.1	.	.	-	-	-	-	-		-					
