index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	युधिष्ठिर-	3	युधिष्ठिरविवर्धितम्	युधिष्ठिर	युधिष्ठिर	समासः,1.2	समासः,1.2	CP	युधिष्ठिर-वृद्धि_को_प्राप्त					
1.2	विवर्धितम्			विवर्धित{पुं;2;एक(युधिष्ठिर-वृध्1;क्त;वृधुँ;:भ्वादिः)}	विवर्धित{पुं;2;एक(युधिष्ठिर-वृध्1;क्त;वृधुँ;:भ्वादिः)}	समुच्चितः,2.1	समुच्चितः,2.1	N2						
2.1	भवत्-कृतम्	1	भवत्-कृतम्	भू1-कृत{पुं;2;एक(कृ3;क्त;डुकृञ्;:तनादिः)}	भू1-कृत{पुं;2;एक(कृ3;क्त;डुकृञ्;:तनादिः)}	विशेषणम्,5.1	विशेषणम्,5.1	N2	निर्मित-निर्मित					
3.1	(च)			च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,2.1	समुच्चय_द्योतकः,2.1	NA	और					
4.1	इमम्			इदम्{सर्वनाम;पुं;2;एक}	इदम्{सर्वनाम;पुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2	यह					
5.1	स्नेहम्	2	स्नेहं	स्नेह{पुं;2;एक}	स्नेह{पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	स्नेह					
6.1	पौरजानपदाः	7	पौरजानपदाः	पौरजानपद{पुं;1;बहु}	पौरजानपद{पुं;1;बहु}	विशेषणम्,7.1	विशेषणम्,7.1	N1	पौरजानपद					
7.1	जनाः	8	जनाः	जन{पुं;1;बहु}/जन{पुं;8;बहु}	जन{पुं;1;बहु}	कर्ता,10.1	कर्ता,10.1	N1	जन					
8.1	न	4	न	न{अव्य}	न{अव्य}	प्रतिषेधः,10.1	प्रतिषेधः,10.1	NA	नहीं					
9.1	पृष्ठतः	5	पृष्ठतः	पृष्ठ{अव्य;तसिल्}	पृष्ठ{अव्य;तसिल्}	क्रियाविशेषणम्,10.1	क्रियाविशेषणम्,10.1	NA	पृष्ठ_से					
10.1	करिष्यन्ति	6	करिष्यन्ति	कृ1{कर्तरि;लृट्;प्र;बहु;परस्मैपदी;कृञ्;:भ्वादिः}/कृ2{कर्तरि;लृट्;प्र;बहु;परस्मैपदी;कृञ्;:स्वादिः}/कृ3{कर्तरि;लृट्;प्र;बहु;परस्मैपदी;डुकृञ्;:तनादिः}/कॄ1{कर्तरि;लृट्;प्र;बहु;परस्मैपदी;कॄ;:तुदादिः}/कॄ2{कर्तरि;लृट्;प्र;बहु;परस्मैपदी;कॄञ्;:क्र्यादिः}/कॄ3{कर्तरि;लृट्;प्र;बहु;परस्मैपदी;कॄ;:क्र्यादिः}	कृ3{कर्तरि;लृट्;प्र;बहु;परस्मैपदी;डुकृञ्;:तनादिः}	अभिहित_कर्ता,7.1;सकर्मक	अभिहित_कर्ता,7.1;सकर्मक	KP	करेंगे					
11.1	.	.	-	-	-	-	-	FS	-					
