index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	अष्टमः	1	अष्टमो	अष्टम{पुं;1;एक}/अष्टम{पुं;1;एक}	अष्टम{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1	अष्टम					
2.1	हि	2	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	हि					
2.2	अद्य		अद्य	अद्य{अव्य}	अद्य{अव्य}	कालाधिकरणम्,11.1	कालाधिकरणम्,11.1	NA	आज					
3.1	कालः	3	कालः	काल{पुं;1;एक}	काल{पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	समय					
3.2	अयम्		अयम्	इदम्{सर्वनाम;पुं;1;एक}/अय{पुं;2;एक}	अय{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1	चलने_के					
3.3	आहारस्य		आहारस्य	आहार{पुं;6;एक}/आहार{पुं;6;एक(हृ1;घञ्;हृञ्;:भ्वादिः)}	आहार{पुं;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	आहार_के					
4.1	कृतस्य	4	कृतस्य	कृत{नपुं;6;एक}/कृत{पुं;6;एक(कृ3;क्त;डुकृञ्;:तनादिः)}/कृत{नपुं;6;एक(कृ3;क्त;डुकृञ्;:तनादिः)}/कृत{पुं;6;एक(कृ2;क्त;कृञ्;:स्वादिः)}/कृत{नपुं;6;एक(कृ2;क्त;कृञ्;:स्वादिः)}/कृत{पुं;6;एक(कृ1;क्त;कृञ्;:भ्वादिः)}/कृत{नपुं;6;एक(कृ1;क्त;कृञ्;:भ्वादिः)}	कृत{नपुं;6;एक(कृ1;क्त;कृञ्;:भ्वादिः)}	विशेषणम्,3.3	विशेषणम्,3.3	N6	निर्मित_का					
5.1	मे	5	मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	विशेषणम्,3.3	विशेषणम्,3.3	N6	मेरे					
6.1	येन	6	येनाहं		यद्{सर्वनाम;पुं;3;एक}	हेतुः,9.1;सम्बन्धः,11.1	हेतुः,9.1;सम्बन्धः,11.1	N3						
6.2	अहम्		अहम्	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	मैं					
7.1	कुरु-		कुरु-शार्दूल	कुरु	कुरु	T7,7.2	T7,7.2	CP						
7.2	शार्दूल	7		शार्दूल{पुं;8;एक}/शार्दूल{नपुं;8;एक}	शार्दूल{नपुं;8;एक}	सम्बोध्यः,9.1	सम्बोध्यः,9.1	N8	कुरु-शार्दूल					
8.1	न	8	न	न{अव्य}	न{अव्य}	प्रतिषेधः,9.1	प्रतिषेधः,9.1	NA	नहीं					
9.1	शक्नोमि	9	शक्नोमि	शक्3{कर्तरि;लट्;उ;एक;परस्मैपदी;शकॢँ;:स्वादिः}	शक्3{कर्तरि;लट्;उ;एक;परस्मैपदी;शकॢँ;:स्वादिः}	अभिहित_कर्ता,6.2;अकर्मक	अभिहित_कर्ता,6.2;अकर्मक	KP	सकता_हूँ					
10.1	विचेष्टितुम्	10	विचेष्टितुम्	चेष्ट्1{अव्य;तुमुन्;चेष्टँ;:भ्वादिः}	चेष्ट्1{अव्य;तुमुन्;चेष्टँ;:भ्वादिः}	सहायकक्रिया,9.1	सहायकक्रिया,9.1	NA	चेष्टा_कर					
11.1	(अस्ति)				अस्{कर्तरि;लट्;प्र;एक;परस्मैपदी{धातुः असँ};अदादिः}	अभिहित_कर्ता,3.1;अकर्मक	अभिहित_कर्ता,3.1;अकर्मक	KP						
12.1	.	.	-	-	-	-	-	FS	-					
