index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	कुरुकुल-	8	कुरुकुल-श्रेष्ठ	कुरुकुल	कुरुकुल	समासः,1.2	समासः,1.2	CP	कुरुकुल-श्रेष्ठ					
1.2	श्रेष्ठ			श्रेष्ठ{पुं;8;एक}/श्रेष्ठ{नपुं;8;एक}	श्रेष्ठ{नपुं;8;एक}	सम्बोध्यः,11.1	सम्बोध्यः,11.1	N8						
2.1	इमाः	3	इमाः	इदम्{सर्वनाम;स्त्री;1;बहु}/इदम्{सर्वनाम;स्त्री;2;बहु}	इदम्{सर्वनाम;स्त्री;1;बहु}	विशेषणम्,3.1	विशेषणम्,3.1	N1	ये					
3.1	प्रजाः	7	प्रजाः	प्रजा{स्त्री;1;बहु}/प्रजा{स्त्री;2;बहु}/प्रज{पुं;8;बहु}/प्रजा{स्त्री;8;बहु}	प्रजा{स्त्री;1;बहु}	कर्ता,11.1	कर्ता,11.1	N1	प्रजा					
4.1	समेषु	4	समेषु	सम{पुं;7;बहु}/सम{नपुं;7;बहु}/सम{सर्वनाम;पुं;7;बहु}/सम{सर्वनाम;नपुं;7;बहु}	सम{सर्वनाम;नपुं;7;बहु}	समुच्चितः,5.1	समुच्चितः,5.1	N7	सम_					
5.1	विषमेषु	5	विषमेषु	विषम{पुं;7;बहु}/विषम{नपुं;7;बहु}	विषम{नपुं;7;बहु}	अधिकरणम्,11.1	अधिकरणम्,11.1	N7	विषमों_में					
6.1	च	6	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,5.1	समुच्चय_द्योतकः,5.1	NA	और					
7.1	शील-	7	शील-भूषणान्	शील	शील	समासः,7.2	समासः,7.2	CP	स्वभाव-भूषण					
7.2	भूषणान्			भूषण{पुं;2;बहु}	भूषण{पुं;2;बहु}	विशेषणम्,8.1	विशेषणम्,8.1	N2						
8.1	पाण्डवान्	9	पाण्डवान्	पाण्डव{पुं;2;बहु}	पाण्डव{पुं;2;बहु}	कर्म,11.1	कर्म,11.1	N2	पाण्डवों_को					
9.1	च	10	च	च{अव्य}	च{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	और					
10.1	अपि	2	अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	भी					
11.1	अनुवत्स्यन्ति	1		अनु_वस्1{कर्तरि;लृट्;प्र;बहु;परस्मैपदी;वसँ;:भ्वादिः}	अनु_वस्1{कर्तरि;लृट्;प्र;बहु;परस्मैपदी;वसँ;:भ्वादिः}	अभिहित_कर्ता,3.1;सकर्मक	अभिहित_कर्ता,3.1;सकर्मक	KP	अनु_वस्1_प्प्_स्केगा					
12.1	.	.	-	-	-	-	-	FS	-					
