index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	कोशस्य	1	कोशस्य	कोश{पुं;6;एक}	कोश{पुं;6;एक}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6	कोश_के					
2.1	सञ्चये	2	सञ्चये	सञ्चय{पुं;7;एक}	सञ्चय{पुं;7;एक}	अधिकरणम्,4.1	अधिकरणम्,4.1	N7	संग्रह_में					
3.1	यत्नम्	3	यत्नम्	यत्न{पुं;2;एक}	यत्न{पुं;2;एक}	कर्म,4.1	कर्म,4.1	N2	प्रयत्न					
4.1	कुर्वीथाः	4	कुर्वीथा	कृ3{कर्तरि;विधिलिङ्;म;एक;आत्मनेपदी;डुकृञ्;:तनादिः}	कृ3{कर्तरि;विधिलिङ्;म;एक;आत्मनेपदी;डुकृञ्;:तनादिः}	अभिहित_ कर्ता,11.1	अभिहित_ कर्ता,11.1	KP	करो					
5.1	न्यायतः	5	न्यायतः	न्याय{अव्य;तसिल्}	न्याय{अव्य;तसिल्}	हेतुः,4.1	हेतुः,4.1	NA	न्याय_से					
6.1	सदा	6	सदा	सदा{अव्य}	सदा{अव्य}	कालाधिकरणम्,4.1	कालाधिकरणम्,4.1	NA	हमेशा					
7.1	द्विविधस्य	7	द्विविधस्य	द्विविध{पुं;6;एक}/द्विविध{नपुं;6;एक}	द्विविध{नपुं;6;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N6	द्विविध_के					
8.1	महाराज	8	महाराज	महाराज{पुं;8;एक}	महाराज{पुं;8;एक}	सम्बोध्यः,4.1	सम्बोध्यः,4.1	N8	महाराज					
9.1	विपरीतम्	9	विपरीतम्	विपरीत{पुं;2;एक(इ1;क्त;इण्;:अदादिः)}/विपरीत{नपुं;1;एक(इ1;क्त;इण्;:अदादिः)}/विपरीत{नपुं;2;एक(इ1;क्त;इण्;:अदादिः)}	विपरीत{नपुं;2;एक(इ1;क्त;इण्;:अदादिः)}	कर्म,10.1	कर्म,10.1	N2	उलटे_को					
10.1	विवर्जयेः	10	विवर्जयेः	वि_वृज्4{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;वृजीँ;:चुरादिः}	वि_वृज्4{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;वृजीँ;:चुरादिः}	अभिहित_ कर्ता,12.1	अभिहित_ कर्ता,12.1	KP	वि_वृज्4_प्प्_स्क्यें					
11.1	(त्वम्)				युष्मद्{सर्वनाम;1;एक}	कर्ता,4.1	कर्ता,4.1	N1						
12.1	(त्वम्)				युष्मद्{सर्वनाम;1;एक}	कर्ता,10.1	कर्ता,10.1	N1						
13.1	.	.	-	-	-	-	-	FS	-					
