index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	अरण्य-		अरण्य-गमने	अरण्य	अरण्य	समासः,1.2	समासः,1.2	CP	वन-गमन					
1.2	गमने			गमन{नपुं;7;एक}	गमन{नपुं;7;एक}	विषयाधिकरणम्,19.1	विषयाधिकरणम्,19.1	N7						
2.1	बुद्धिः		बुद्धिः	बुद्धि{स्त्री;1;एक}	बुद्धि{स्त्री;1;एक}	कर्ता,19.1	कर्ता,19.1	N1	बुद्धि					
3.1	गान्धारी-		गान्धारी-सहितस्य	गान्धारी	गान्धारी	समासः,3.2	समासः,3.2	CP	गान्धारी-सहित_का					
3.2	सहितस्य			सहित{नपुं;6;एक}/सहित{पुं;6;एक}	सहित{पुं;6;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N6						
4.1	मे		मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6	मेरा					
5.1	व्यासस्य		व्यासस्य	व्यास{पुं;6;एक}/व्यास{पुं;6;एक(अस्3;घञ्;असुँ;:दिवादिः)}	व्यास{पुं;6;एक}	समुच्चितः,7.1	समुच्चितः,7.1	N6	विभाजन_का					
6.1	अनुमते		अनुमते	अनुमति{स्त्री;8;एक}/अनुमत{पुं;7;एक(मन्1;क्त;मनँ;:दिवादिः)}/अनुमत{नपुं;1;द्वि(मन्1;क्त;मनँ;:दिवादिः)}/अनुमत{नपुं;2;द्वि(मन्1;क्त;मनँ;:दिवादिः)}/अनुमत{नपुं;7;एक(मन्1;क्त;मनँ;:दिवादिः)}/अनुमता{स्त्री;1;द्वि(मन्1;क्त;मनँ;:दिवादिः)}/अनुमता{स्त्री;2;द्वि(मन्1;क्त;मनँ;:दिवादिः)}/अनुमत{पुं;7;एक(मन्2;क्त;मनुँ;:तनादिः)}/अनुमत{नपुं;1;द्वि(मन्2;क्त;मनुँ;:तनादिः)}/अनुमत{नपुं;2;द्वि(मन्2;क्त;मनुँ;:तनादिः)}/अनुमत{नपुं;7;एक(मन्2;क्त;मनुँ;:तनादिः)}/अनुमता{स्त्री;1;द्वि(मन्2;क्त;मनुँ;:तनादिः)}/अनुमता{स्त्री;2;द्वि(मन्2;क्त;मनुँ;:तनादिः)}	अनुमत{पुं;7;एक(मन्1;क्त;मनँ;:दिवादिः)}	भावलक्षणसप्तमी_समानकालः,19.1	भावलक्षणसप्तमी_समानकालः,19.1	N7	आज्ञा					
7.1	राज्ञः		राज्ञः	राजन्{पुं;2;बहु}/राजन्{पुं;5;एक}/राजन्{पुं;6;एक}	राजन्{पुं;6;एक}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1	N6	राजाओं_को					
