index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	पुरा	6	पुरा	पुरा{अव्य}	पुरा{अव्य}	कालाधिकरणम्,7.1	कालाधिकरणम्,7.1	NA	पहले					
2.1	बलवता	8	बलवता	बल{मतुप्;पुं;3;एक}/बल{मतुप्;नपुं;3;एक}	बल{मतुप्;पुं;3;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N3	बल_से					
3.1	येन	3	येन	येन{अव्य}/यद्{सर्वनाम;पुं;3;एक}/यद्{सर्वनाम;नपुं;3;एक}	यद्{सर्वनाम;पुं;3;एक}	कर्ता,7.1	कर्ता,7.1	N3					नित्य_सम्बन्धः,9	
4.1	भीम-	4	भीम-सेनस्य	भीम	भीम	समासः,4.2	समासः,4.2	CP	भिम-सेन_का					
4.2	सेनस्य			सेन{नपुं;6;एक}/सेन{पुं;6;एक}	सेन{पुं;6;एक}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1	N6						
5.1	आयसी	1	आयसी	आयसी{स्त्री;1;एक}	आयसी{स्त्री;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N1	आयसी					
6.1	प्रतिमा	2	प्रतिमा	प्रतिमा{स्त्री;1;एक}	प्रतिमा{स्त्री;1;एक}	कर्म,7.1	कर्म,7.1	N1	प्रतिमा					
7.1	चूर्णीकृता	7	चूर्णीकृता	चूर्णीकृता{स्त्री;1;एक}	चूर्णीकृता{स्त्री;1;एक}	अभिहित_कर्म,6.1;सकर्मक	अभिहित_कर्म,6.1;सकर्मक	N1	चूर्णीकृता					
8.1	वै	5	वै	वै{अव्य}	वै{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	सुखना					
9.1	सः	9	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,12.2;सम्बन्धः,3.1	कर्ता,12.2;सम्बन्धः,3.1	N1	वह				नित्य_सम्बन्धः,3	
10.1	बलार्थी	10	बलार्थी	बल-अर्थिन्{पुं;1;एक}	बल-अर्थिन्{पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1	बल-याचक					
11.1	स्त्रियम्	12	स्त्रियम्	स्त्री{स्त्री;2;एक}	स्त्री{स्त्री;2;एक}	कर्म,12.1	कर्म,12.1	N2	स्त्री_को					
12.1	श्रितः	11	श्रितः	श्रित{पुं;1;एक(श्रि1;क्त;श्रिञ्;:भ्वादिः)}	श्रित{पुं;1;एक(श्रि1;क्त;श्रिञ्;:भ्वादिः)}	विधेयविशेषणम्,12.2	विधेयविशेषणम्,12.2	N1	गया_हुआ					
12.2	(अस्ति)					अभिहित_कर्ता,9.1;अकर्मक	अभिहित_कर्ता,9.1;अकर्मक	KP						
								FS						
