index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	अहम्	1	अहम्	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,3.1	कर्ता,3.1	N1	मैं					
2.1	वनम्	2	वनम्	वन{नपुं;1;एक}/वन{नपुं;2;एक}	वन{नपुं;2;एक}	कर्म,3.1	कर्म,3.1	N2	वन					
3.1	गमिष्यामि	3	गमिष्यामि	गम्1{कर्तरि;लृट्;उ;एक;परस्मैपदी;गमॢँ;:भ्वादिः}	गम्1{कर्तरि;लृट्;उ;एक;परस्मैपदी;गमॢँ;:भ्वादिः}	अभिहित_कर्ता,1.1;सकर्मक	अभिहित_कर्ता,1.1;सकर्मक	KP	जाऊँगा					
4.1	भवान्	4	भवान्	भव{पुं;2;बहु}/भवत्{सर्वनाम;पुं;1;एक}	भवत्{सर्वनाम,पुं,1,एक}	कर्ता,5.1	कर्ता,5.1	N1	संसार_को					
4.2	राज्यम्		राज्यम्	राज्य{नपुं;1;एक}/राज्य{नपुं;2;एक}	राज्य{नपुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	राज्य					
5.1	प्रशासतु	5	प्रशासतु	प्र_शास्1{कर्तरि;लोट्;प्र;बहु;परस्मैपदी;शासुँ;:अदादिः}	प्र_शास्1{कर्तरि;लोट्;प्र;बहु;परस्मैपदी;शासुँ;:अदादिः}	अभिहित_कर्ता,4.1;सकर्मक	अभिहित_कर्ता,4.1;सकर्मक	KP	प्र_शास्1_प्प्_स्क्यें					
5.2	इदम्		इदम्	इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;2;एक}	विशेषणम्,4.2	विशेषणम्,4.2	N2	यह					
6.1	न	6	न	न{अव्य}	न{अव्य}	प्रतिषेधः,10.2	प्रतिषेधः,10.2	NA						
7.1	माम्	7	माम्	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	कर्म,10.1	कर्म,10.1	N2	मुझे					
7.2	अयशसा		अयशसा	अयशस्{नपुं;3;एक}	अयशस्{नपुं;3;एक}	हेतुः,8.1	हेतुः,8.1	N3	कलंक_से					
8.1	दग्धम्	8	दग्धम्	दग्ध{पुं;2;एक(दह्1;क्त;दहँ;:भ्वादिः)}/दग्ध{नपुं;1;एक(दह्1;क्त;दहँ;:भ्वादिः)}/दग्ध{नपुं;2;एक(दह्1;क्त;दहँ;:भ्वादिः)}	दग्ध{पुं;2;एक(दह्1;क्त;दहँ;:भ्वादिः)}	विशेषणम्,7.1	विशेषणम्,7.1	N2						
9.1	भूयः	9	भूयः	भूयः{अव्य}/भूयस्{नपुं;1;एक}/भूयस्{नपुं;2;एक}/भूयस्{नपुं;8;एक}	भूयः{अव्य}	क्रियाविशेषणम्,10.1	क्रियाविशेषणम्,10.1	NA						
9.2	त्वम्		त्वम्	युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,10.2	कर्ता,10.2	N1	तुम					
10.1	दग्धुम्	10	दग्धुम्	दह्1{अव्य;तुमुन्;दहँ;:भ्वादिः}	दह्1{अव्य;तुमुन्;दहँ;:भ्वादिः}	सहायकक्रिया,10.2	सहायकक्रिया,10.2	KP						
10.2	अर्हसि		अर्हसि	अर्ह्1{कर्तरि;लट्;म;एक;परस्मैपदी;अर्हँ;:भ्वादिः}/अर्ह्2{कर्तरि;लट्;म;एक;परस्मैपदी;अर्हँ;:चुरादिः}	अर्ह्1{कर्तरि;लट्;म;एक;परस्मैपदी;अर्हँ;:भ्वादिः}	अभिहित_कर्ता,9.2;सकर्मक	अभिहित_कर्ता,9.2;सकर्मक	KP	योग्य_नहीं_होते_हो					
11.1	.	.	-	-	-	-	-	FS	-					
