index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	कालाधिकरणम्,10.1	कालाधिकरणम्,10.1	NA	वहाँ_से					
2.1	विप्रः		विप्रः	विप्र{पुं;1;एक}	विप्र{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	ब्राह्मण					
3.1	स्व-		स्व-आचरणे	स्व	स्व	समासः,3.2	समासः,3.2	CP	अपना-आचरण_में					
3.2	आचरणे			आचरण{नपुं;7;एक(स्व-चर्1;ल्युट्;चरँ;:भ्वादिः)}	आचरण{नपुं;7;एक(स्व-चर्1;ल्युट्;चरँ;:भ्वादिः)}	अधिकरणम्,4.1	अधिकरणम्,4.1	N7						
4.1	सम्मतः		सम्मतः	सम्मत{पुं;1;एक(मन्1;क्त;मनँ;:दिवादिः)}	सम्मत{पुं;1;एक(मन्1;क्त;मनँ;:दिवादिः)}	विशेषणम्,2.1	विशेषणम्,2.1	N1	सहमत					
5.1	अर्थ-		अर्थ-विशारदः	अर्थ	अर्थ	समासः,5.2	समासः,5.2	CP	अर्थ-चतुर					
5.2	विशारदः			विशारद{पुं;1;एक}	विशारद{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1						
6.1	साम्ब-		साम्ब-आख्यः	साम्ब	साम्ब	समासः,6.2	समासः,6.2	CP	साम्ब-आख्य					
6.2	आख्यः			आङ्_ख्या1{कर्तरि;लुङ्;म;एक;परस्मैपदी;ख्या;:अदादिः}/आख्य{पुं;1;एक}	आख्य{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1						
7.1	बह्वृचः		बह्वृचः	बह्वृच्{स्त्री;1;बहु}/बह्वृच्{स्त्री;2;बहु}/बह्वृच्{स्त्री;5;एक}/बह्वृच्{स्त्री;6;एक}	बह्वृच्{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1	ऋग्वेदें					
8.1	राजन्		राजन्	राजन्{पुं;8;एक}/राजत्{पुं;1;एक(राज्1;शतृ_लट्;राजृँ;:भ्वादिः)}	राजन्{पुं;8;एक}	सम्बोध्यः,10.1	सम्बोध्यः,10.1	N8	चमकता_हुआ					
9.1	वक्तुं		वक्तुं	ब्रू1{अव्य;तुमुन्;ब्रूञ्;:अदादिः}/वच्1{अव्य;तुमुन्;वचँ;:अदादिः}	वच्1{अव्य;तुमुन्;वचँ;:अदादिः}	प्रयोजनम्,10.1	प्रयोजनम्,10.1	NA	बोलने~के_लिये					
10.1	समुपचक्रमे		समुपचक्रमे	-	-	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	KP						
11.1	.	.	-	-	-	-	-	FS	-	-				
