index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	इति	1	इति	इति{अव्य}	इति{अव्य}	मुख्यकर्म,2.1	कर्म,2.1	NA	ऐसा					
2.1	उक्तः		उक्तः	उक्त{पुं;1;एक(वच्1;क्त;वचँ;:अदादिः)}	उक्त{पुं;1;एक(वच्1;क्त;वचँ;:अदादिः)}	विशेषणम्,7.1	विशेषणम्,7.1	N1	कहा_हुवा					
3.1	सः	2	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1	वह					
4.1	तु	3	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	तो					
5.1	तं	4	तं	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N2	उसको					
6.1	प्राह	5	प्राह	प्राह{पुं;8;एक}/प्र_ब्रू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;ब्रूञ्;:अदादिः}	प्र_ब्रू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;ब्रूञ्;:अदादिः}	अभिहित_कर्ता,7.1;सकर्मक	अभिहित_कर्ता,7.1;सकर्मक	KP	प्राह					
7.1	व्यासः	6	व्यासो	व्यास{पुं;1;एक}/व्यास{पुं;1;एक(अस्3;घञ्;असुँ;:दिवादिः)}	व्यास{पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	विभाजन					
8.1	धर्म-	7	धर्म-भृतां	धर्म	धर्म	U,8.2	U,8.2	CP	धर्म-भरण_करने_वाली_को					
8.2	भृतां			भृता{स्त्री;2;एक(धर्म-भृ2;क्त;डुभृञ्;:जुहोत्यादिः)}	भृत्{पुं;6;बहु}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1	N6						
9.1	वरः	8	वरः	वर{पुं;1;एक}	वर{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1	श्रेष्ठ					
10.1	युधिष्ठिरम्	9	युधिष्ठिरम्	युधिष्ठिर{पुं;2;एक}	युधिष्ठिर{पुं;2;एक}	कर्म,6.1	कर्म,6.1	N2	युधिष्ठिर_को					
11.1	महा-	10	महा-तेजाः	महा	महा	Bs6,11.2	Bs6,11.2	CP	गाय-तेजस्					
11.2	तेजाः			तेजस्{पुं;1;एक}	तेजस्{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1						
12.1	पुनः	11	पुनः	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,6.1	क्रियाविशेषणम्,6.1	NA	फिर					
13.1	एव		एव	एव{अव्य}	एव{अव्य}			NA	ही					
14.1	विशांपते	12	विशांपते			सम्बोध्यः,6.1	सम्बोध्यः,6.1	CP	वैश्यों_का					
15.1	.	.	-	-	-	-	-	FS	-					
