index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	उचितम्	1	उचितम्	उचित{पुं;2;एक(उच्1;क्त;उचँ;:दिवादिः)}/उचित{नपुं;1;एक(उच्1;क्त;उचँ;:दिवादिः)}/उचित{नपुं;2;एक(उच्1;क्त;उचँ;:दिवादिः)}	उचित{नपुं;2;एक(उच्1;क्त;उचँ;:दिवादिः)}	अभिहित_कर्म,12.1	अभिहित_कर्म,12.1	N2	उचित					
2.1	नः	2	नः	अस्मद्{सर्वनाम;2;बहु}/अस्मद्{सर्वनाम;4;बहु}/अस्मद्{सर्वनाम;6;बहु}/नृ{पुं;8;एक}	अस्मद्{सर्वनाम;6;बहु}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	हमारे					
3.1	कुले	3	कुले	कुल{नपुं;1;द्वि}/कुल{नपुं;2;द्वि}/कुल{नपुं;8;द्वि}/कुलि{पुं;8;एक}/कुल{नपुं;7;एक}	कुल{नपुं;7;एक}	अधिकरणम्,1.1	अधिकरणम्,1.1	N7	कुल_में					
4.1	तात	4	तात	तात{पुं;8;एक}	तात{पुं;8;एक}	सम्बोध्यः,1.1	सम्बोध्यः,1.1	N8	पिता					
5.1	सर्वेषाम्	5	सर्वेषाम्	सर्व{सर्वनाम;पुं;6;बहु}/सर्व{सर्वनाम;नपुं;6;बहु}	सर्व{सर्वनाम;नपुं;6;बहु}	विशेषणम्,10.1	विशेषणम्,10.1	N6	सबके					
6.1	भरतर्षभ	6	भरतर्षभ	भरतर्षभ{पुं;8;एक}	भरतर्षभ{पुं;8;एक}	सम्बोध्यः,1.1	सम्बोध्यः,1.1	N8	भरतर्षभ					
7.1	पुत्रेषु	7	पुत्रेषु	पुत्र{पुं;7;बहु}	पुत्र{पुं;7;बहु}	अधिकरणम्,9.1	अधिकरणम्,9.1	N7	पुत्रों_में					
8.1	ऐश्वर्यम्		ऐश्वर्यम्	ऐश्वर्य{नपुं;1;एक}/ऐश्वर्य{नपुं;2;एक}	ऐश्वर्य{नपुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	ऐश्वर्य					
9.1	आधाय		आधाय	धा1{अव्य;ल्यप्;डुधाञ्;:जुहोत्यादिः}	आङ्_{कृत्_धातु धा1};अव्य ल्यप्{धातुः डुधाञ्};जुहोत्यादिः{कृदन्त}	पूर्वकालः,1.1	पूर्वकालः,1.1	KP	ऊपर_ले_कर					
10.1	वयसः	8	वयसः	वयस्{नपुं;5;एक}/वयस्{नपुं;6;एक}	वयस्{नपुं;6;एक}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6	आयु_के					
11.1	अन्ते		अन्ते	अन्त{नपुं;1;द्वि}/अन्त{नपुं;2;द्वि}/अन्ता{स्त्री;1;द्वि}/अन्ता{स्त्री;2;द्वि}/अन्त{नपुं;8;द्वि}/अन्ति{स्त्री;8;एक}/अन्त{पुं;7;एक}/अन्त{नपुं;7;एक}	अन्त{नपुं;7;एक}	कालाधिकरणम्,1.1	कालाधिकरणम्,1.1	N7	अन्त_में					
12.1	वनम्	9	वनम्	वन{नपुं;1;एक}/वन{नपुं;2;एक}	वन{नपुं;2;एक}	कर्म,1.1	कर्म,1.1	N2	वन					
13.1	नृप	10	नृप	नृप{पुं;8;एक}	नृप{पुं;8;एक}	सम्बोध्यः,1.1	सम्बोध्यः,1.1	N8	राजा					
14.1	.	.	-	-	-	-	-	FS	-					
