index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	अनघाः	7	अनघाः	अनघा{स्त्री;1;बहु}/अनघा{स्त्री;2;बहु}	अनघा{पुं;8;बहु}	सम्बोध्यः,12.1	सम्बोध्यः,12.1	N8	अनघायें					
2.1	अस्थिर-	1	अस्थिर-बुद्धीनाम्	अस्थिर	अस्थिर	समासः,2.2	समासः,2.2	CP	चंचल-बुद्धियों_का					
2.2	बुद्धीनाम्			बुद्धि{स्त्री;6;बहु}/बुद्धि{पुं;6;बहु}/बुद्धि{नपुं;6;बहु}	बुद्धि{पुं;6;बहु}	विशेषणम्,5.1	विशेषणम्,5.1	N6						
3.1	लुब्धानाम्	2	लुब्धानाम्	लुब्ध{पुं;6;बहु}/लुब्ध{नपुं;6;बहु}/लुब्धा{स्त्री;6;बहु}	लुब्ध{पुं;6;बहु}	विशेषणम्,5.1	विशेषणम्,5.1	N6	लालची_के					
4.1	कामचारिणाम्	3	कामचारिणाम्	कामचारिन्{पुं;6;बहु}	कामचारिन्{पुं;6;बहु}	विशेषणम्,5.1	विशेषणम्,5.1	N6	गरुड्Zओं_के					
5.1	तेषाम्		तेषाम्	तद्{सर्वनाम;पुं;6;बहु}/तद्{सर्वनाम;नपुं;6;बहु}	तद्{सर्वनाम;पुं;6;बहु}	प्रयोजनम्,12.1	प्रयोजनम्,12.1	N6	उनका					
6.1	कृते	4	कृते	कृते{अव्य}	कृते{अव्य}	प्रयोजनम्_द्योतकः,5.1	प्रयोजनम्_द्योतकः,5.1	NA	के_लिए					
7.1	(क्षमाम्)			क्षमा{स्त्री;2;एक}	क्षमा{स्त्री;2;एक}	मुख्यकर्म,12.1	मुख्यकर्म,12.1	N2	क्षमा					
8.1	वः	6	वः	युष्मद्{सर्वनाम;2;बहु}/युष्मद्{सर्वनाम;4;बहु}/युष्मद्{सर्वनाम;6;बहु}	युष्मद्{सर्वनाम;2;बहु}	विशेषणम्,9.1	विशेषणम्,9.1	N2	आपको					
9.1	सर्वान्		सर्वान्	सर्व{सर्वनाम;पुं;2;बहु}	सर्व{सर्वनाम;पुं;2;बहु}	गौणकर्म,12.1	गौणकर्म,12.1	N2	सब_					
10.1	गान्धारी-		गान्धारी-सहितः	गान्धारी	गान्धारी	समासः,10.2	समासः,10.2	CP	गान्धारी-सहितृ					
10.2	सहितः			सहितृ{पुं;8;एक}/सहितृ{नपुं;8;एक}/सहित{पुं;1;एक}	सहित{पुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1						
11.1	(अहम्)			अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	मैं					
12.1	याचामि	5	याचामि	याच्1{कर्तरि;लट्;उ;एक;परस्मैपदी;टुयाचृँ;:भ्वादिः}	याच्1{कर्तरि;लट्;उ;एक;परस्मैपदी;टुयाचृँ;:भ्वादिः}	अभिहित_कर्ता,11.1	अभिहित_कर्ता,11.1	KP	याचना_करता_हूँ					
13.1	.	.	-	-	-	-	-	FS	-					
