index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	तौ		तौ	तद्{सर्वनाम;पुं;1;द्वि}/तद्{सर्वनाम;पुं;2;द्वि}	तद्{सर्वनाम;पुं;1;द्वि}	विशेषणम्,8.1	विशेषणम्,8.1	N1	वे				नित्य_सम्बन्धः,9	
2.1	इमौ	1	इमौ	इदम्{सर्वनाम;पुं;1;द्वि}/इदम्{सर्वनाम;पुं;2;द्वि}	इदम्{सर्वनाम;पुं;1;द्वि}	विशेषणम्,8.1	विशेषणम्,8.1	N1	ये					
3.1	चन्दनेन	2	चन्दनेन	चन्दन{पुं;3;एक}/चन्दन{नपुं;3;एक(चद्2;ल्युट्;चदिँ;:भ्वादिः)}	चन्दन{पुं;3;एक}	करणम्,2.1	करणम्,2.1	N3	चन्दन_से					
4.1	अक्तौ		अक्तौ	अक्त{पुं;1,द्वि}	अक्त{पुं;1,द्वि}	समुच्चितः,3.1	समुच्चितः,3.1	N1	-					
5.1	वन्दनीयौ	3	वन्दनीयौ	वन्दनीय{पुं;1;द्वि(वद्2;अनीयर्;वदिँ;:भ्वादिः)}/वन्दनीय{पुं;2;द्वि(वद्2;अनीयर्;वदिँ;:भ्वादिः)}	वन्दनीय{पुं;1;द्वि(वद्2;अनीयर्;वदिँ;:भ्वादिः)}	विशेषणम्,8.1	विशेषणम्,8.1	N1	-					
6.1	च	4	च	च{अव्य}	च{अव्य}	समुच्चयद्योतकः,2.1	समुच्चयद्योतकः,2.1	NA	और					
7.1	मे	5	मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	मेरा					
8.1	भुजौ	6	भुजौ	भुज{पुं;8;द्वि}/भु-ज{पुं;1;द्वि}/भु-ज{पुं;2;द्वि}/भु-ज{पुं;8;द्वि}	भुज{पुं;1;द्वि}	कर्ता,11.1	कर्ता,11.1	N1	हाथ					
9.1	याभ्याम्	7	याभ्याम्	यद्{सर्वनाम;पुं;3;द्वि}/यद्{सर्वनाम;पुं;4;द्वि}/यद्{सर्वनाम;पुं;5;द्वि}/यद्{सर्वनाम;नपुं;3;द्वि}/यद्{सर्वनाम;नपुं;4;द्वि}/यद्{सर्वनाम;नपुं;5;द्वि}/यद्{सर्वनाम;स्त्री;3;द्वि}/यद्{सर्वनाम;स्त्री;4;द्वि}/यद्{सर्वनाम;स्त्री;5;द्वि}	यद्{सर्वनाम;पुं;3;द्वि}	करणम्,11.1;नित्यसम्बन्धः,1.1	करणम्,11.1;नित्यसम्बन्धः,1.1	N3	जिनसे				नित्य_सम्बन्धः,6	
10.1	दुर्योधनः	8	दुर्योधनो	दुर्योधन{पुं;1;एक}	दुर्योधन{पुं;1;एक}	मुख्यकर्म,11.1	मुख्यकर्म,11.1	N1	दुर्योधन					
11.1	नीतः	9	नीतः	नीत{पुं;1;एक(णी1;क्त;णीञ्;:भ्वादिः)}	नीत{पुं;1;एक(णी1;क्त;णीञ्;:भ्वादिः)}	विधेय_विशेषणम्,8.1;अभिहित_कर्ता,8.1	विधेय_विशेषणम्,8.1;अभिहित_कर्ता,8.1	N1	नीत					
12.1	क्षयम्	10	क्षयम्	क्षय{पुं;2;एक}/क्षय{नपुं;1;एक}/क्षय{नपुं;2;एक}	क्षय{पुं;2;एक}	गौणकर्म,11.1	गौणकर्म,11.1	N2	क्षय_को					
13.1	स-	11	स-सुत-बान्धवः	स	स	Bvs,13.3	Bvs,13.3	CP						
13.2	सुत-			सुत	सुत	Di,13.3	Di,13.3	CP						
13.3	बान्धवः			बान्धव{पुं;1;एक}	बान्धव{पुं;1;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N1						
14.1	(स्तः)	.	-	-	अस्{कर्तरि,लट्,प्र,द्वि,परस्मैपदी{धातुः असँ} अदादिः}	अभिहित_कर्ता,8.1	अभिहित_कर्ता,8.1	KP	-					
15.1	आसीत्	.	-	-	-	अभिहित_कर्ता,10.1	अभिहित_कर्ता,10.1	KP	-					
16.1	.	.	-	-	-	-	-	FS	-					
