index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	तथा	1	तथा	तथा{अव्य}	तथा{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	वैसे					
2.1	अमात्याः		अमात्याः	अमात्य{पुं;1;बहु}/अमात्य{पुं;8;बहु}	अमात्य{पुं;1;बहु}	समुच्चितः,7.1	समुच्चितः,7.1	N1	अमात्य					
3.1	जनपदाः	2	जनपदाः	जनपद{पुं;1;बहु}	जनपद{पुं;1;बहु}	समुच्चितः,7.1	समुच्चितः,7.1	N1	जनपद					
4.1	दुर्गाणि	3	दुर्गाणि	दुर्ग{नपुं;1;बहु}/दुर्ग{नपुं;2;बहु}	दुर्ग{नपुं;1;बहु}	समुच्चितः,7.1	समुच्चितः,7.1	N1	दुर्ग					
5.1	विषमाणि	4	विषमाणि	विषम{नपुं;1;बहु}/विषम{नपुं;2;बहु}/विषम{नपुं;8;बहु}	विषम{नपुं;1;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N1	विषम					
6.1	च	5	च	च{अव्य}	च{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	और					
7.1	बलानि	6	बलानि	बल{नपुं;1;बहु}/बल{नपुं;2;बहु}/बल्1{कर्तरि;लोट्;उ;एक;परस्मैपदी;बलँ;:भ्वादिः}/बल{नपुं;8;बहु}	बल{नपुं;1;बहु}	कर्ता,10.1	कर्ता,10.1	N1	बल					
8.1	च	7	च	च{अव्य}	च{अव्य}	समुच्चयद्योतकः,2.1	समुच्चयद्योतकः,2.1	NA	और					
9.1	कुरुश्रेष्ठ	8	कुरुश्रेष्ठ	कुरुश्रेष्ठ}	कुरुश्रेष्ठ{पुं;8;एक}	सम्बोध्यः,10.1	सम्बोध्यः,10.1	N1						
10.1	भवन्ति	9	भवन्ति	भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भू;:भ्वादिः}/भवन्ती{स्त्री;8;एक}/भवत्{नपुं;1;बहु}/भवत्{नपुं;2;बहु}	भू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भू;:भ्वादिः}	अभिहित_कर्ता,7.1;सकर्मक	अभिहित_कर्ता,7.1;सकर्मक	KP	होते_हैं					
11.1	एषाम्		एषाम्	इदम्{सर्वनाम;पुं;6;बहु}/इदम्{सर्वनाम;नपुं;6;बहु}	इदम्{सर्वनाम;पुं;6;बहु}	षष्ठीसम्बन्धः,12.1	षष्ठीसम्बन्धः,12.1	N6	इनका					
12.1	यथेच्छकम्	10	यथेच्छकम्	यथेच्छकम्}	यथेच्छकम्{अव्य}	क्रियाविशेषणम्,10.1	क्रियाविशेषणम्,10.1	NA						
13.1	.	.	-	-	-	-	-	FS	-					
