index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	व्यायामः	1	व्यायामः	व्यायाम{पुं;1;एक}	व्यायाम{पुं;1;एक}	कर्म,5.1	कर्म,5.1	N1	व्यायाम					
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	और					
3.1	अयम्		अयम्	इदम्{सर्वनाम;पुं;1;एक}/अय{पुं;2;एक}	इदम्{सर्वनाम;पुं;1;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N1	यह					
4.1	अत्यर्थम्		अत्यर्थम्	अत्यर्थ{नपुं;1;एक}/अत्यर्थ{नपुं;2;एक}	अत्यर्थ{नपुं;1;एक}	क्रियाविशेषणम्,5.1	क्रियाविशेषणम्,5.1	N1	अत्यर्थ					
5.1	कृतः	2	कृतः	कृत्{पुं;1;बहु}/कृत्{पुं;2;बहु}/कृत्{पुं;5;एक}/कृत्{पुं;6;एक}/कृत्{पुं;8;बहु}/कृत{पुं;1;एक(कृ3;क्त;डुकृञ्;:तनादिः)}/कृत{पुं;1;एक(कृ2;क्त;कृञ्;:स्वादिः)}/कृत{पुं;1;एक(कृ1;क्त;कृञ्;:भ्वादिः)}	कृत्{पुं;1;एक}	अभिहित_कर्म,1.1	अभिहित_कर्म,1.1	N1	कृत्					
6.1	त्वाम्		त्वाम्	युष्मद्{सर्वनाम;2;एक}	युष्मद्{सर्वनाम;2;एक}	कर्म,7.1	कर्म,7.1	N2	तुम्हें					
7.1	अभियाचता		अभियाचता	अभियाचत्{पुं;3;एक(याच्1;शतृ_लट्;टुयाचृँ;:भ्वादिः)}/अभियाचत्{नपुं;3;एक(याच्1;शतृ_लट्;टुयाचृँ;:भ्वादिः)}	अभियाचत्{पुं;3;एक(याच्1;शतृ_लट्;टुयाचृँ;:भ्वादिः)}	विशेषणम्,16.1	विशेषणम्,16.1	N3						
8.1	ततः	3	ततः	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,14.1	सम्बन्धः,14.1	NA	वहाँ_से					
9.1	ग्लान-	4	ग्लान-मनाः	ग्लान	ग्लान	विधेय_विशेषणम्,14	विधेय_विशेषणम्,14	CP	ग्लान-मन					
9.2	मनाः			मन{पुं;8;बहु}/मन{पुं;1;बहु}/मना{स्त्री;8;बहु}/मना{स्त्री;1;बहु}/मना{स्त्री;2;बहु}/मनस्{पुं;1;एक}	मन{पुं;1;एक}			N1						
10.1	तात		तात	तात{पुं;8;एक}	तात{पुं;8;एक}	सम्बोध्यः,5.1	सम्बोध्यः,5.1	N8	पिता					
11.1	नष्ट-	5	नष्ट-संज्ञ	नष्ट	नष्ट			CP						
11.2	संज्ञः			सञ्ज्ञ{पुं;1;एक}	सञ्ज्ञ{पुं;1;एक}	विधेय_विशेषणम्,15.1	विधेय_विशेषणम्,15.1	N1						
13.1	इव	6	इव	इव{अव्य}	इव{अव्य}	सम्बन्धः,11.2	सम्बन्धः,11.2	NA	जैसे					
14.1	अभवम्		अभवम्	अभव{पुं;2;एक}/भू1{कर्तरि;लङ्;उ;एक;परस्मैपदी;भू;:भ्वादिः}	भू1{कर्तरि;लङ्;उ;एक;परस्मैपदी;भू;:भ्वादिः}	अभिहित_कर्ता,15.1;सकर्मक	अभिहित_कर्ता,15.1;सकर्मक	KP	अविद्यमानते_को					
15.1	(अहम्)				अस्मद्{सर्वनाम;1;एक}	कर्ता,14.1	कर्ता,14.1	N1						
15.1	(मया)				अस्मद्{सर्वनाम;3;एक}	कर्ता,5.1	कर्ता,5.1	N3						
15.1	.	.	-	-	-	-	-	FS	-					
