index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	यत्	1	यत्	यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यत्{सर्वनाम;नपुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1						
2.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.1	समुच्चय_द्योतकः,8.1	NA	और					
3.1	अहम्		अहम्	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	मैं					
4.1	वासुदेवस्य	2	वासुदेवस्य	वासुदेव{पुं;6;एक}	वासुदेव{पुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	वासुदेव_का					
5.1	वाक्यम्	3	वाक्यम्	वाक्य{नपुं;1;एक}/वाक्य{नपुं;2;एक}	वाक्य{नपुं;1;एक}	कर्म,16.1	कर्म,16.1	N1	वाक्य					
6.1	न	4	न	न{अव्य}	न{अव्य}	प्रतिषेधः,7.1	प्रतिषेधः,7.1	NA	नहीं					
7.1	अश्रौषम्		अश्रौषम्	श्रु1{कर्तरि;लुङ्;उ;एक;परस्मैपदी;श्रु;:भ्वादिः}	श्रु1{कर्तरि;लुङ्;उ;एक;परस्मैपदी;श्रु;:भ्वादिः}	अभिहित_कर्ता,3.1;सकर्मक	अभिहित_कर्ता,3.1;सकर्मक	KP	सुना					
8.1	अर्थवत्		अर्थवत्	अर्थ{पुं;8;एक}/अर्थ{नपुं;8;एक}	अर्थ{मतुप्;नपुं;2;एक{तद्धित}	विशेषणम्,5.1	विशेषणम्,5.1	N2	अर्थ					
9.1	वध्यताम्	5	वध्यताम्	हन्तव्य{पुं;2;एक(हन्1;तव्यत्;हनँ;:अदादिः)}/हन्तव्य{नपुं;1;एक(हन्1;तव्यत्;हनँ;:अदादिः)}/हन्तव्य{नपुं;2;एक(हन्1;तव्यत्;हनँ;:अदादिः)}	हन्{कर्तरि,विधिलिङ्,प्र;एक;परस्मैपदी{धातुः हनँ},अदादिः}	वाक्यकर्म,16.1;सम्बन्धः,5.1	वाक्यकर्म,16.1;सम्बन्धः,5.1	KP						
10.1	साधु	6	साध्वयं	साधु{नपुं;1;एक}/साधु{नपुं;2;एक}/साधु{नपुं;8;एक}	साधु{नपुं;2;एक}	समुच्चितः,8.1	समुच्चितः,8.1	N2	साधु					
11.1	अयम्		अयम्	इदम्{सर्वनाम;पुं;1;एक}/अय{पुं;2;एक}	इदम्{सर्वनाम;पुं;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	यह					
12.1	पापः	7	पापः	पापिन्{पुं;1;एक}	पाप{पुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1	पापिन्					
13.1	स-	8	स-अमात्यः	स	स	समासः,13.2	समासः,13.2	CP						
13.2	अमात्यः			अमात्य{पुं;1;एक}	अमात्य{पुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1						
14.1	इति	9	इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,9.1;सम्बन्धः,5.1	वाक्यकर्म_द्योतकः,9.1;सम्बन्धः,5.1	NA	ऐसा					
15.1	दुर्मतिः	10	दुर्मतिः	दुर्मति{पुं;1;एक}/दुर्मति{स्त्री;1;एक}	दुर्मति{पुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1	दुर्मति					
16.1	(उक्तम्)			उक्त{नपुं;1;एक(वच्1;क्त;वचँ;:अदादिः)}	उक्त{नपुं;1;एक(वच्1;क्त;वचँ;:अदादिः)}	अभिहित_कर्म,5.1	अभिहित_कर्म,5.1	N1						
17.1	(तत्)			तत्{अव्य}/तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तत्{सर्वनाम;नपुं;1;एक}	कर्म,17;नित्यसम्बन्धः,1.1	कर्म,17;नित्यसम्बन्धः,1.1	N1						
18.1	.	.	-	-	-	-	-	FS	-					
