index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	नृप-		नृप-सत्तम	नृप	नृप	समासः,1.2	समासः,1.2	CP	राजा-उत्तम					
1.2	सत्तम			सत्तम{पुं;8;एक}	सत्तम{पुं;8;एक}	सम्बोध्यः,12.1	सम्बोध्यः,12.1	N8						
2.1	भवतः	2	भवतः	भव{अव्य;तसिल्}/भवत्{सर्वनाम;पुं;2;बहु}/भवत्{सर्वनाम;पुं;5;एक}/भवत्{सर्वनाम;पुं;6;एक}/भू1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;भू;:भ्वादिः}/भवत्{पुं;2;बहु}/भवत्{पुं;5;एक}/भवत्{पुं;6;एक}	भवत्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6						
3.1	औरसः	1	औरसो	औरस{पुं;1;एक}	औरस{पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	औरस					
4.1	पुत्रः	3	पुत्रो	पुत्र{पुं;1;एक}	पुत्र{पुं;1;एक}	अभेदः,5.1	अभेदः,5.1	N1	पुत्र					
5.1	युयुत्सुः	4	युयुत्सुः	युयुत्सु{पुं;1;एक}	युयुत्सु{पुं;1;एक}	कर्ता,7.1;अन्यतरसम्बन्धः,13.1	कर्ता,7.1;अन्यतरसम्बन्धः,13.1	N1	लडने_की_इच्छा_वाला					
6.1	राजा	6	राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	विधेय_विशेषणम्,5.1	विधेय_विशेषणम्,5.1	N1	राजा					
7.1	अस्तु	5	अस्तु	अस्तु{अव्य}/अस्2{कर्तरि;लोट्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;लोट्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता,5.1	अभिहित_कर्ता,5.1	KP						
8.1	भवान्	11	भवान्	भव{पुं;2;बहु}/भवत्{सर्वनाम;पुं;1;एक}	भवत्{सर्वनाम;पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	संसार_को					
9.1	च	9	च	च{अव्य}	च{अव्य}	अन्यतरद्योतकः,5.1	अन्यतरद्योतकः,5.1	NA	और					
10.1	अन्यम्		अन्यम्	अन्य{सर्वनाम;पुं;2;एक}	अन्य{सर्वनाम;पुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	अन्य_को					
11.1	महाराज	7	महाराज	महा-राज्य{नपुं;1;एक}/राज्य{नपुं;2;एक}	महा-राज{पुं;8;एक}	सम्बोध्यः,12.1	सम्बोध्यः,12.1	N8	गाय-राज्य					
12.1	मन्यते	10	मन्यते	मन्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;मनँ;:दिवादिः}/मन्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;मनँ;:दिवादिः}/मन्2{कर्मणि;लट्;प्र;एक;आत्मनेपदी;मनुँ;:तनादिः}/मन्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;मनुँ;:दिवादिः}	मन्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;मनँ;:दिवादिः}	अभिहित_कर्ता,8.1;सकर्मक	अभिहित_कर्ता,8.1;सकर्मक	KP	जानता_है					
13.1	यम्	8	यम्		यद्{सर्वनाम;पुं;2;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N2						
13.2	(सः)					कर्ता,13.3;नित्यसम्बन्धः,13.1	कर्ता,13.3;नित्यसम्बन्धः,13.1	N1						
13.3	(राजा)					विधेय_विशेषणम्,13.1	विधेय_विशेषणम्,13.1	N1						
13.4	(अस्तु)					अभिहित_कर्ता,13.1	अभिहित_कर्ता,13.1	KP						
14.1	.	.	-	-	-	-	-	FS	-					
