index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	स्व-	1	स्व-रन्ध्रम्	स्व	स्व	समासः,1.2	समासः,1.2	CP	अपना-विवर_को					
1.2	रन्ध्रम्			रन्ध्र{पुं;2;एक}/रन्ध्र{नपुं;1;एक}/रन्ध्र{नपुं;2;एक}	रन्ध्र{नपुं;2;एक}	समुच्चितः,2.2	समुच्चितः,2.2	N2						
2.1	पर-	2	पर-रन्ध्रम्	पर	पर	समासः,2.2	समासः,2.2	CP	बाद-विवर					
2.2	रन्ध्रम्			रन्ध्र{पुं;2;एक}/रन्ध्र{नपुं;1;एक}/रन्ध्र{नपुं;2;एक}	रन्ध्र{नपुं;2;एक}	कर्म,9.1	कर्म,9.1	N2						
3.1	च	3	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,2.2	समुच्चय_द्योतकः,2.2	NA	और					
4.1	स्वेषु	4	स्वेषु	स्व{पुं;7;बहु}/स्व{नपुं;7;बहु}/स्व{सर्वनाम;पुं;7;बहु}/स्व{सर्वनाम;नपुं;7;बहु}	स्व{सर्वनाम;नपुं;7;बहु}	अधिकरणम्,1.1	अधिकरणम्,1.1	N7	स्व_					
5.1	च	5	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,2.2	समुच्चय_द्योतकः,2.2	NA	और					
6.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	ही					
7.1	परेषु	6	परेषु	पर{पुं;7;बहु}/पर{नपुं;7;बहु}/पर{सर्वनाम;पुं;7;बहु}/पर{सर्वनाम;नपुं;7;बहु}	पर{सर्वनाम;नपुं;7;बहु}	अधिकरणम्,2.2	अधिकरणम्,2.2	N7	पर_में					
8.1	च	7	च	च{अव्य}	च{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	और					
9.1	उपलक्षयितव्यम्	8	उपलक्षयितव्यम्	उपलक्षयितव्य{पुं;2;एक(लक्ष्1;तव्यत्;लक्षँ;:चुरादिः)}/उपलक्षयितव्य{नपुं;1;एक(लक्ष्1;तव्यत्;लक्षँ;:चुरादिः)}/उपलक्षयितव्य{नपुं;2;एक(लक्ष्1;तव्यत्;लक्षँ;:चुरादिः)}/उपलक्षयितव्य{पुं;2;एक(लक्ष्2;तव्यत्;लक्षँ;:चुरादिः)}/उपलक्षयितव्य{नपुं;1;एक(लक्ष्2;तव्यत्;लक्षँ;:चुरादिः)}/उपलक्षयितव्य{नपुं;2;एक(लक्ष्2;तव्यत्;लक्षँ;:चुरादिः)}	उपलक्षयितव्य{नपुं;2;एक(लक्ष्2;तव्यत्;लक्षँ;:चुरादिः)}	अभिहित_कर्ता,11.1;सकर्मक	अभिहित_कर्ता,11.1;सकर्मक	KP	उप_लक्ष्2ना_चाहिये					
10.1	ते	9	ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	कर्ता,9.1	कर्ता,9.1	N6	तुम्हारा					
11.1	नित्यम्	10	नित्यम्	नित्य{पुं;2;एक}/नित्य{नपुं;1;एक}/नित्य{नपुं;2;एक}	नित्य{नपुं;2;एक}	कालाधिकरणम्,9.1	कालाधिकरणम्,9.1	N2	नित्य_को					
12.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	ही					
13.1	युधिष्ठिर	11	युधिष्ठिर	युधिष्ठिर{पुं;7;एक}	युधिष्ठिर{पुं;7;एक}	सम्बोध्यः,9.1	सम्बोध्यः,9.1	N8						
14.1	.	.	-	-	-	-	-	FS	-					
