index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	सः	2	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N1	वह					
2.1	तव		तव	युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	तुम्हारा					
3.1	पुत्रः	4	पुत्रः	पुत्र{पुं;1;एक}	पुत्र{पुं;1;एक}	समुच्चितः,12.1	समुच्चितः,12.1	N1	पुत्र					
4.1	अपराध्नोति		अपराध्नोति	अप_राध्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;राधँ;:स्वादिः}	अप_राध्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;राधँ;:स्वादिः}	अभिहित_कर्ता,12.1	अभिहित_कर्ता,12.1	KP	अपराध_नहीं_करता_है					
5.1	भवान्	7	भवान्	भव{पुं;2;बहु}/भवत्{सर्वनाम;पुं;1;एक}	भवत्{सर्वनाम;पुं;1;एक}	समुच्चितः,12.1	समुच्चितः,12.1	N1	संसार_को					
6.1	ते	9	ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	तद्{सर्वनाम;पुं;1;बहु}	विशेषणम्,7.1	विशेषणम्,7.1	N1	वे					
7.1	भृत्याः	10	भृत्या	भृति{स्त्री;5;एक}/भृति{स्त्री;6;एक}/भृत्य{पुं;1;बहु}/भृत्या{स्त्री;1;बहु}/भृत्या{स्त्री;2;बहु}/भृत्य{पुं;8;बहु}/भृत्या{स्त्री;8;बहु}	भृत्य{पुं;1;बहु}	समुच्चितः,12.1	समुच्चितः,12.1	N1	परवरिश_से					
8.1	च	8	च	च{अव्य}	च{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	और					
9.1	कर्णः	12	कर्णो	कर्ण{पुं;1;एक}	कर्ण{पुं;1;एक}	समुच्चितः,12.1	समुच्चितः,12.1	N1	कर्ण					
10.1	सौबलः	15	सौबलः	सौबल{पुं;1;एक}	सौबल{पुं;1;एक}	समुच्चितः,12.1	समुच्चितः,12.1	N1	शकुनि					
11.1	महामनाः	5	महामनाः	महामनस्{पुं;1;एक}	महामनस्{पुं;1;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N1	उच्चमना					
12.1	राजा	3	राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	राजा					
13.1	च	14	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,12.1	समुच्चय_द्योतकः,12.1	NA	और					
14.1	न	1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,4.1	प्रतिषेधः,4.1	NA						
15.1	.	.	-	-	-	-	-		-					
