index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	नृप		नृप	नृप{पुं;8;एक}	नृप{पुं;8;एक}	सम्बोध्यः,8.1	सम्बोध्यः,8.1	N8	राजा					
2.1	भवन्तः	2	भवन्तः	भवत्{सर्वनाम;पुं;1;बहु}/भवत्{पुं 1 बहु{कृदन्त}({कृत्_धातु भू1} शतृ_लट्{धातुः भू} भ्वादिः)}/भवत्{पुं 8 बहु{कृदन्त}({कृत्_धातु भू1} शतृ_लट्{धातुः भू} भ्वादिः)}/भवत्{पुं 1 बहु{कृदन्त}({कृत्_धातु भू2} शतृ_लट्{धातुः भू} चुरादिः)}/भवत्{पुं 8 बहु{कृदन्त}({कृत्_धातु भू2} शतृ_लट्{धातुः भू} चुरादिः)}/भवन्त{पुं;1;एक}/	भवत्{सर्वनाम;पुं;1;बहु}	कर्ता,8.1	कर्ता,8.1	N1	उदित					
3.1	पितृवत्	1	पितृवत्	पितृवत्{अव्य}	पितृवत्{अव्य}	समुच्चितः,4.1	समुच्चितः,4.1	NA	पिता-वत्					
4.1	भ्रातृवत्		भ्रातृवत्	भ्रातृवत्{अव्य}	भ्रातृवत्{अव्य}	क्रियाविशेषणम्,8.1	क्रियाविशेषणम्,8.1	NA	भाई-वत्					
5.1	च			च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4	समुच्चय_द्योतकः,4	NA	और					
6.1	एव			एव{अव्य}	एव{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	ही					
7.1	नः	4	नः	अस्मद्{सर्वनाम;2;बहु}/अस्मद्{सर्वनाम;4;बहु}/अस्मद्{सर्वनाम;6;बहु}/नृ{पुं;8;एक}	अस्मद्{सर्वनाम;2;बहु}	कर्म,8.1	कर्म,8.1	N2	हमारा					
8.1	पालयन्ति	3	पालयन्ति	पल्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;पलँ;:भ्वादिः}/पाल्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;पालँ;:चुरादिः}/पा2{णिजन्त;कर्तरि;लट्;प्र;बहु;परस्मैपदी;पा;:अदादिः}/पल्1{णिजन्त;कर्तरि;लट्;प्र;बहु;परस्मैपदी;पलँ;:भ्वादिः}/पालयत्{नपुं;1;बहु(पाल्1;शतृ_लट्;पालँ;:चुरादिः)}/पालयत्{नपुं;2;बहु(पाल्1;शतृ_लट्;पालँ;:चुरादिः)}	पाल्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;पालँ;:चुरादिः}	अभिहित_कर्ता,2.1;सकर्मक	अभिहित_कर्ता,2.1;सकर्मक	KP	पालन_करते_हैं					
9.1	दुर्योधनः	7	दुर्योधनः	दुर्योधन{पुं;1;एक}	दुर्योधन{पुं;1;एक}	कर्ता,14.1	कर्ता,14.1	N1	दुर्योधन_ने					
10.1	च	6	च	च{अव्य}	च{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	भी					
11.1	न	5	न	न{अव्य}	न{अव्य}	प्रतिषेधः,14.1	प्रतिषेधः,14.1	NA	नहीं					
12.1	किञ्चित्	8	किञ्चिदयुक्तं	किञ्चित्{अव्य}/किञ्चित्{सर्वनाम;नपुं;1;एक}/किञ्चित्{सर्वनाम;नपुं;2;एक}	किञ्चित्{सर्वनाम;नपुं;2;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N2	कुछ_					
13.1	अयुक्तम्			अयुक्त{पुं;2;एक}/अयुक्त{नपुं;1;एक}/अयुक्त{नपुं;2;एक}	अयुक्त{नपुं;2;एक}	कर्म,14.1	कर्म,14.1	N2	अयुक्त_को					
14.1	कृतवान्	9	कृतवान्नृप	कृतवत्{पुं;1;एक(कृ3;क्तवतु;डुकृञ्;:तनादिः)}/कृतवत्{पुं;1;एक(कृ2;क्तवतु;कृञ्;:स्वादिः)}/कृतवत्{पुं;1;एक(कृ1;क्तवतु;कृञ्;:भ्वादिः)}	कृतवत्{पुं;1;एक(कृ1;क्तवतु;कृञ्;:भ्वादिः)}	अभिहित_कर्ता,9.1	अभिहित_कर्ता,9.1	N1	किया					
15.1	.	.	-	-	-	-	-	FS	-	-				
