index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	धृतराष्ट्र-	3	धृतराष्ट्र-प्रवासजम्	धृतराष्ट्र	धृतराष्ट्र	समासः,1.2	समासः,1.2	CP	धृतराष्ट्र-प्रवास_को					
1.2	प्रवासजम्			प्रवासज{पुं;2;एक}/प्रवासज{नपुं;1;एक}/प्रवासज{नपुं;2;एक}	प्रवासज{नपुं;2;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N2						
2.1	दुःखम्	4	दुःखं	दुःख{नपुं;1;एक}/दुःख{नपुं;2;एक}	दुःख{नपुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	दुःख					
3.1	शून्य-	2	शून्य-भूतैः	शून्य	शून्य	समासः,3.2	समासः,3.2	CP	शून्य-प्राणी					
3.2	भूतैः			भूत{नपुं;3;बहु}/भूत{पुं;3;बहु(अस्2;क्त;असँ;:अदादिः)}/भूत{नपुं;3;बहु(अस्2;क्त;असँ;:अदादिः)}/भूत{पुं;3;बहु(भू1;क्त;भू;:भ्वादिः)}/भूत{नपुं;3;बहु(भू1;क्त;भू;:भ्वादिः)}	भूत{नपुं;3;बहु(शून्य-भू1;क्त;भू;:भ्वादिः)}	विशेषणम्,4.1	विशेषणम्,4.1	N3						
4.1	हृदयैः	1	हृदयैः	हृदय{नपुं;3;बहु}	हृदय{नपुं;3;बहु}	करणम्,5.1	करणम्,5.1	N3	हृदयों_से					
5.1	सन्धारयन्तः	5	सन्धारयन्तः	धृ1{घञ्;धृञ्;:भ्वादिः-यन्तृ;पुं;8;एक}/यत्{पुं;1;बहु}	यत्{पुं;1;बहु}	समानकालः,10.1	समानकालः,10.1	N1	यत्					
6.1	ते		ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	तद्{सर्वनाम;पुं;1;बहु}	कर्ता,10.1	कर्ता,10.1	N1	वे					
7.1	स्म	6	स्म	स्म{अव्य}	स्म{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	-					
8.1	नष्ट-	7	नष्ट-सञ्ज्ञाः	णश्1{क्त;णशँ;:दिवादिः-सञ्ज्ञ;पुं;8;बहु}/सञ्ज्ञ{पुं;1;बहु}/सञ्ज्ञा{स्त्री;8;बहु}/सञ्ज्ञा{स्त्री;1;बहु}/सञ्ज्ञा{स्त्री;2;बहु}		समासः,8.2	समासः,8.2	CP	संज्ञायें					
8.2	सञ्ज्ञाः				सञ्ज्ञ{पुं;1;बहु}	उपमानम्,6.1	उपमानम्,6.1	N1						
9.1	इव	8	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,8.2	उपमान_द्योतकः,8.2	NA	जैसे					
10.1	अभवन्		अभवन्	भू1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भू;:भ्वादिः}	भू1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भू;:भ्वादिः}	अभिहित_कर्ता,6.1	अभिहित_कर्ता,6.1	KP	हुए					
11.1	.	.	-	-	-	-	-	FS	-					
