index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	भीम	1	भीम	भीम{पुं;8;एक}/भीम{नपुं;8;एक}	भीम{पुं;8;एक}	सम्बोध्यः,7.1	सम्बोध्यः,7.1	N8	भीम					
2.1	मे		मे	अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	मेरे_लिये					
3.1	ज्येष्ठः	2	ज्येष्ठः	ज्येष्ठ{पुं;1;एक}	ज्येष्ठ{पुं;1;एक}	समुच्चितः,4.1	समुच्चितः,4.1	N1	ज्येष्ठ					
4.1	गुरुः	3	गुरुः	गुरु{पुं;1;एक}	गुरु{पुं;1;एक}	विधेय_विशेषणम्,6.1	विधेय_विशेषणम्,6.1	N1	गुरु					
5.1	(च)			च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.1	समुच्चय_द्योतकः,4.1	NA	और					
6.1	त्वम्	4	त्वम्	युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	तुम					
7.1	(आसीः)			अस्1{कर्तरि;लुङ्;म;एक;परस्मैपदी;असँ;:भ्वादिः}/अस्2{कर्तरि;लङ्;म;एक;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;लङ्;म;एक;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता,6.1	अभिहित_कर्ता,6.1	KP	थे					
8.1	अतः		अतः	अतः{अव्य}	अतः{अव्य}	सम्बन्धः,13.1	सम्बन्धः,13.1	NA	अतः					
9.1	(अहम्)			अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	मैं					
10.1	अन्यत्		अन्यत्	अन्यत्{अव्य}/अन्य{सर्वनाम;नपुं;1;एक}/अन्य{सर्वनाम;नपुं;2;एक}	अन्य{सर्वनाम;नपुं;2;एक}	कर्म,11.1	कर्म,11.1	N2	अन्य					
11.1	वक्तुम्		वक्तुम्	ब्रू1{अव्य;तुमुन्;ब्रूञ्;अदादिः}/वच्1{अव्य;तुमुन्;वचँ;अदादिः}	वच्1{अव्य;तुमुन्;वचँ;अदादिः}	प्रयोजनम्,13.1	प्रयोजनम्,13.1	NA	बोलने~के_लिये					
12.1	न	5	न	न{अव्य}	न{अव्य}	प्रतिषेधः,13.1	प्रतिषेधः,13.1	NA	नहीं					
13.1	उत्सहे		उत्सहे	उत्_षह्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;षहँ;भ्वादिः}	उत्_षह्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;षहँ;भ्वादिः}	अभिहित_कर्ता,9.1;सकर्मक	अभिहित_कर्ता,9.1;सकर्मक	KP	उत्_षह्1_अप्_स्क्ता_हूँ					
14.1	राजर्षिः	8	राजर्षिः	राजर्षि{पुं;1;एक}	राजर्षि{पुं;1;एक}	विशेषणम्,15.1	विशेषणम्,15.1	N1	राजर्षि					
15.1	धृतराष्ट्रः	6	धृतराष्ट्रो	धृतराष्ट्र{पुं;1;एक}	धृतराष्ट्र{पुं;1;एक}	कर्ता,19.1	कर्ता,19.1	N1	धृतराष्ट्र					
16.1	हि	7	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,15.1	सम्बन्धः,15.1	NA	हि					
17.1	सर्वथा	9	सर्वथा	सर्वथा{अव्य}	सर्वथा{अव्य}	क्रियाविशेषणम्,19.1	क्रियाविशेषणम्,19.1	NA	निश्चित_रुप_से					
18.1	मानम्	10	मानम्	मान{पुं;2;एक}/मान{नपुं;1;एक(मा1;ल्युट्;मा;अदादिः)}/मान{नपुं;2;एक(मा1;ल्युट्;मा;अदादिः)}/मान{नपुं;1;एक(मि1;ल्युट्;डुमिञ्;स्वादिः)}/मान{नपुं;2;एक(मि1;ल्युट्;डुमिञ्;स्वादिः)}/मान{नपुं;1;एक(मा2;ल्युट्;माङ्;जुहोत्यादिः)}/मान{नपुं;2;एक(मा2;ल्युट्;माङ्;जुहोत्यादिः)}/मान{नपुं;1;एक(मा3;ल्युट्;माङ्;दिवादिः)}/मान{नपुं;2;एक(मा3;ल्युट्;माङ्;दिवादिः)}/मान{नपुं;1;एक(मी2;ल्युट्;मीञ्;क्र्यादिः)}/मान{नपुं;2;एक(मी2;ल्युट्;मीञ्;क्र्यादिः)}	मान{नपुं;2;एक(मी2;ल्युट्;मीञ्;क्र्यादिः)}	कर्म,19.1	कर्म,19.1	N2	बाँधने~को					
19.1	अर्हति		अर्हति	अर्ह्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अर्हँ;चुरादिः}/अर्ह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अर्हँ;भ्वादिः}	अर्ह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अर्हँ;भ्वादिः}	अभिहित_कर्ता,15.1;सकर्मक	अभिहित_कर्ता,15.1;सकर्मक	KP	योग्य_होता_है					
20.1	.	.	-	-	-	-	-	FS	-					
