index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	कियन्तं	1	कियन्तं	कियन्तम्	कियन्तम्	विशेषणम्,4	विशेषणम्,4	N2						
2	च	2	चैव	च{अव्य}	च{अव्य}	सम्बन्धः,4	सम्बन्धः,4	NA	और					
3	एव			एव{अव्य}	एव{अव्य}	सम्बन्धः,4	सम्बन्धः,4	NA	ही					
4	कालं	3	कालं	काल{पुं;2;एक}/काल{नपुं;1;एक}/काल{नपुं;2;एक}	काल{पुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	समय_को					
5	ते	4	ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	तद्{सर्वनाम;पुं;1;बहु}	विशेषणम्,6	विशेषणम्,6	N1	वे					
6	पितरः	5	पितरो	पितृ{पुं;1;बहु}/पितृ{पुं;2;बहु}/पितृ{पुं;8;बहु}	पितृ{पुं;1;बहु}	कर्ता,9.2	कर्ता,9.2	N1	पिता					
7	मम	6	मम	अस्मद्{सर्वनाम;6;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,8	षष्ठीसम्बन्धः,8	N6	मेरा					
8	पूर्वकाः	7	पूर्वकाः	पूर्व{क;पुं;1;बहु}/पूर्व{क;स्त्री;1;बहु}/पूर्व{क;स्त्री;2;बहु}/पूर्वक{पुं;1;बहु}	पूर्वक{पुं;1;बहु}	विशेषणम्,6	विशेषणम्,6	N1						
9.1	स्थिताः	8	स्थिता	स्थित{पुं;1;बहु(ष्था1;क्त;ष्था;:भ्वादिः)}/स्थिता{स्त्री;1;बहु(ष्था1;क्त;ष्था;:भ्वादिः)}/स्थिता{स्त्री;2;बहु(ष्था1;क्त;ष्था;:भ्वादिः)}	स्थित{पुं;1;बहु(ष्था1;क्त;ष्था;:भ्वादिः)}	विधेयविशेषणम्,9.2	विधेयविशेषणम्,9.2	N1						
9.2	(आसन्)					अभिहितकर्ता,5	अभिहितकर्ता,5	KP						
10	राज्ये	9	राज्ये	राज्य{नपुं;1;द्वि}/राज्य{नपुं;2;द्वि}/राज्1{भावे;लट्;उ;एक;आत्मनेपदी;राजृँ;:भ्वादिः}/राज्य{नपुं;8;द्वि}/राज्य{नपुं;7;एक}	राज्य{नपुं;7;एक}	देशाधिकरणम्,9.1	देशाधिकरणम्,9.1	N7	राज्य					
11	महात्मानः	10	महात्मानस्तन्मे	महात्मन्{पुं;1;बहु}	महात्मन्{पुं;1;बहु}	विशेषणम्,6	विशेषणम्,6	N1	महात्मा					
12	तत्			तत्{अव्य}/तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	कर्म,14;सम्बन्धः,9.2	कर्म,14;सम्बन्धः,9.2	N1						
13	मे			अस्मद्{सर्वनाम;6;एक}/अस्मद्{सर्वनाम;4;एक}	अस्मद्{सर्वनाम;4;एक}	सम्प्रदानम्,14	सम्प्रदानम्,14	N4	मेरा					
14	व्याख्यातुम्	11	व्याख्यातुमर्हसि	चक्ष्1{अव्य;तुमुन्;चक्षिँङ्;:अदादिः}/ख्या1{अव्य;तुमुन्;ख्या;:अदादिः}	वि_आङ्_चक्ष्1{अव्य;तुमुन्;चक्षिँङ्;:अदादिः}	सहायकक्रिया,15	सहायकक्रिया,15	NA						
15	अर्हसि			अर्ह्1{कर्तरि;लट्;म;एक;परस्मैपदी;अर्हँ;:भ्वादिः}/अर्ह्2{कर्तरि;लट्;म;एक;परस्मैपदी;अर्हँ;:चुरादिः}	अर्ह्1{कर्तरि;लट्;म;एक;परस्मैपदी;अर्हँ;:भ्वादिः}	अभिहित_कर्ता,16;सकर्मक	अभिहित_कर्ता,16;सकर्मक	KP	योग्य_होते_हो					
16	(त्वम्)				युष्मद्{सर्वनाम;1;एक}	कर्ता,15	कर्ता,15	N1						
17	.	.	-	-	-	-	-	FS	-					
