index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	यस्य	1	यस्य	यद्{सर्वनाम;पुं;6;एक}/यद्{सर्वनाम;नपुं;6;एक}/यस्1{कर्तरि;लोट्;म;एक;परस्मैपदी;यसुँ;:दिवादिः}	यद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	जिसके				नित्य_सम्बन्धः,6	
2.1	नाग-		नाग-सहस्रेण	नाग	नाग	T6,2.2	T6,2.2	CP						
2.2	सहस्रेण	2		सहस्र{संख्येयम्;3;एक}/सहस्र{पुं;3;एक}/सहस्र{नपुं;3;एक}	सहस्र{नपुं;3;एक}	तुलना_बिन्दुः,3.2	तुलना_बिन्दुः,3.2	N3	सांप-हजार_से					
3.1	दश-		दश-सङ्ख्येन	दश	दश	Km,3.2	Km,3.2	CP						
3.2	सङ्ख्येन	3		सङ्ख्य{पुं;3;एक}/सङ्ख्य{नपुं;3;एक}	सङ्ख्य{नपुं;3;एक}	सम्बन्धः,11.1	सम्बन्धः,11.1	N3	दश-संग्राम					
4.1	वै	4	वै	वै{अव्य}	वै{अव्य}	सम्बन्धः,3.2	सम्बन्धः,3.2	NA	सुखना					
5.1	बलम्	5	बलम्	बल{नपुं;1;एक}/बल{नपुं;2;एक}	बल{नपुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	बल					
6.1	सः	6	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,9.1;सम्बन्धः,1.1	विशेषणम्,9.1;सम्बन्धः,1.1	N1	वह				नित्य_सम्बन्धः,1	
6.2	अयम्		अयम्	इदम्{सर्वनाम;पुं;1;एक}/अय{पुं;2;एक}	इदम्{सर्वनाम;पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1	यह					
7.1	नारीम्	7	नारीम्	नारी{स्त्री;2;एक}	नारी{स्त्री;2;एक}	कर्म,7.2	कर्म,7.2	N2	नारी_को					
7.2	उपाश्रित्य		उपाश्रित्य	श्रि1{अव्य;ल्यप्;श्रिञ्;:भ्वादिः}	उप_आङ्_श्रि1{अव्य;ल्यप्;श्रिञ्;:भ्वादिः}	पूर्वकालः,8.1	पूर्वकालः,8.1	NA	उप_आङ्_श्रि1_कर					
8.1	शेते	8	शेते	शी1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;शीङ्;:अदादिः}	शी1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;शीङ्;:अदादिः}	अभिहित_कर्ता,9.1;सकर्मक	अभिहित_कर्ता,9.1;सकर्मक	KP	शी1_अप्_स्क्ता_है					
9.1	राजा	9	राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	राजा					
10.1	गतासुवत्	10	गतासुवत्	निर्जीव{पुं;1;एक}	गतासुवत्{पुं;1;एक}	क्रियाविशेषणम्,8.1	क्रियाविशेषणम्,8.1	N1	निर्जीव					
11.1	(तुल्यं)			तुल्य{नपुं;1;एक}	तुल्य{नपुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1						
12.1	(अस्ति)					अभिहित_कर्ता,5.1;सकर्मक	अभिहित_कर्ता,5.1;सकर्मक	KP						
13.1	.	.	-	-	-	-	-	FS	-					
