index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	पुत्र-		पुत्र-शोक-समाहतः	पुत्र	पुत्र	T6,1.2	T6,1.2	CP	ठोकते_हैं					
1.2	शोक-			शोक	शोक	T3,1.3	T3,1.3	CP						
1.3	समाहतः			समाहत{पुं;1;एक}	समाहत{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1						
2.1	राजा	3	राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	राजा					
3.1	वृद्धः	4	वृद्धः	वृद्ध{पुं;1;एक}	वृद्ध{पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	वृद्ध					
4.1	सन्	5	सन्	सत्{पुं;1;एक(अस्2;शतृ_लट्;असँ;:अदादिः)}	सत्{पुं;1;एक(अस्2;शतृ_लट्;असँ;:अदादिः)}	वर्तमानसमानकालः,11.1	वर्तमानसमानकालः,11.1	N1	सज्जन					
5.1	अस्मत्कृतं		अस्मत्कृतं	कृत्{पुं;2;एक}/कृत{नपुं;1;एक}/कृत{नपुं;2;एक}/कृत{पुं;2;एक(कृ3;क्त;डुकृञ्;:तनादिः)}/कृत{नपुं;1;एक(कृ3;क्त;डुकृञ्;:तनादिः)}/कृत{नपुं;2;एक(कृ3;क्त;डुकृञ्;:तनादिः)}/कृत{पुं;2;एक(कृ2;क्त;कृञ्;:स्वादिः)}/कृत{नपुं;1;एक(कृ2;क्त;कृञ्;:स्वादिः)}/कृत{नपुं;2;एक(कृ2;क्त;कृञ्;:स्वादिः)}/कृत{पुं;2;एक(कृ1;क्त;कृञ्;:भ्वादिः)}/कृत{नपुं;1;एक(कृ1;क्त;कृञ्;:भ्वादिः)}/कृत{नपुं;2;एक(कृ1;क्त;कृञ्;:भ्वादिः)}	कृत्{पुं;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2	कृत्_को					
6.1	शोकम्		शोकम्	शोक{पुं;2;एक}	शोक{पुं;2;एक}	कर्म,7.1	कर्म,7.1	N2	शोक_को					
7.1	प्राप्य	7	प्राप्य	आप्1{अव्य;ल्यप्;आपॢँ;:स्वादिः}/आप्1{अव्य;ल्यप्;आपॢँ;:स्वादिः}/आप्2{अव्य;ल्यप्;आपॢँ;:चुरादिः}/आप्2{अव्य;ल्यप्;आपॢँ;:चुरादिः}	प्र_आप्1{अव्य;ल्यप्;आपॢँ;:स्वादिः}	पूर्वकालः,11.1	पूर्वकालः,11.1	NA						
8.1	कथं	1	कथं	कथम्{अव्य}	कथम्{अव्य}	क्रियाविशेषणम्,11.1	क्रियाविशेषणम्,11.1	NA	कैसे					
9.1	नु	2	नु	नु{अव्य}	नु{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	नु					
10.1	न	8	न	न{अव्य}	न{अव्य}	प्रतिषेधः,11.1	प्रतिषेधः,11.1	NA	नहीं					
11.1	म्रियेत	9	म्रियेत	मृ{कर्तरि,विधिलिङ्,प्र,एक}आत्मनेपदी{धातुः मृङ्} तुदादिः	मृ{कर्तरि,विधिलिङ्,प्र,एक}आत्मनेपदी{धातुः मृङ्}तुदादिः	वाक्यकर्म,13.1	वाक्यकर्म,13.1	KP						
12.1	इति		इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,11.1	वाक्यकर्म_द्योतकः,11.1	NA	ऐसा					
13.1	चिन्त्यते	10	चिन्त्यते	चित्2{कर्मणि;लट्;प्र;एक;आत्मनेपदी;चितिँ;:चुरादिः}	चित्2{कर्मणि;लट्;प्र;एक;आत्मनेपदी;चितिँ;:चुरादिः}	अभिहित_कर्म,0	अभिहित_कर्म,0	KP	सोचा_जाता_है					
14.1	.	.	-	-	-	-	-	-	-					
