index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	अनुजानीहि	1	अनुजानीहि	अनु_ज्ञा1{कर्तरि;लोट्;म;एक;परस्मैपदी;ज्ञा;:क्र्यादिः}	अनु_ज्ञा1{कर्तरि;लोट्;म;एक;परस्मैपदी;ज्ञा;:क्र्यादिः}	अभिहित_कर्ता,10.1;सकर्मक	अभिहित_कर्ता,10.1;सकर्मक	KP	जानो					
2.1	पितरम्	2	पितरम्	पितृ{पुं;2;एक}	पितृ{पुं;2;एक}	कर्म,1.1	कर्म,1.1	N2	पिता_को					
3.1	समयः	3	समयः	समय{पुं;1;एक}	समय{पुं;1;एक}	कर्ता,14.2	कर्ता,14.2	N1	समय					
4.1	अस्य		अस्य	इदम्{सर्वनाम;पुं;6;एक}/इदम्{सर्वनाम;नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;असुँ;:दिवादिः}	इदम्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	इसका					
5.1	तपस्-	4	तपस्-विधौ	तपस्	तपस्	T6,5.2	T6,5.2	CP	तप-चन्द्रमा_में					
5.2	विधौ			विधु{पुं;7;एक}/विध{पुं;8;द्वि}/विध{पुं;1;द्वि}/विध{पुं;2;द्वि}/विधि{पुं;7;एक}	विधि{पुं;7;एक}	अधिकरणम्,14.2	अधिकरणम्,14.2	N7						
6.1	न	5	न	न{अव्य}	न{अव्य}	प्रतिषेधः,13.1	प्रतिषेधः,13.1	NA	नहीं					
7.1	मन्युः	6	मन्युः	मन्यु{पुं;1;एक}	मन्यु{पुं;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	क्रोध					
8.1	च	7	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,3.1	समुच्चय_द्योतकः,3.1	NA	और					
9.1	अस्य		अस्य	इदम्{सर्वनाम;पुं;6;एक}/इदम्{सर्वनाम;नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;असुँ;:दिवादिः}	इदम्{सर्वनाम;पुं;6;एक}	सम्बन्धः,13.1	षष्ठीसम्बन्धः,13.1	N6	इसका					
10.1	(त्वम्)			युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,1.1	कर्ता,1.1	N1						
11.1	सुसूक्ष्मः	8	सुसूक्ष्मः	सुसूक्ष्म{पुं;1;एक}	सुसूक्ष्म{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1						
12.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	भी					
13.1	विद्यते		विद्यते	विद्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;विदँ;:अदादिः}/विद्2{कर्तरि;लट्;प्र;एक;आत्मनेपदी;विदँ;:दिवादिः}/विद्2{भावे;लट्;प्र;एक;आत्मनेपदी;विदँ;:दिवादिः}/विद्3{कर्मणि;लट्;प्र;एक;आत्मनेपदी;विदॢँ;:तुदादिः}/विद्4{कर्मणि;लट्;प्र;एक;आत्मनेपदी;विदँ;:रुधादिः}	विद्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;विदँ;:अदादिः}	अभिहित_कर्ता,3.1;सकर्मक	अभिहित_कर्ता,3.1;सकर्मक	KP	समझा_जाता_है					
14.1	युधिष्ठिर	9	युधिष्ठिर	राजन्{पुं;8;एक}/राजत्{पुं;1;एक(राज्1;शतृ_लट्;राजृँ;:भ्वादिः)}	युधिष्ठिर{पुं;8;एक}	सम्बोध्यः,1.1	सम्बोध्यः,1.1	N8	राजा					
14.2	(अस्ति)					-	-	FS						
15.1	.	.	-	-	-	-	-		-					
