index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	राज-	1	राज-इन्द्र	राजन्	राजन्	समासः,1.2	समासः,1.2	CP						
1.2	इन्द्र			इन्द्र{पुं;8;एक}	इन्द्र{पुं;8;एक}	सम्बोध्यः,2.1	सम्बोध्यः,2.1	N8	राजन्-इन्द्र{पुं;8;एक}					
2.1	पर्युपासीथाः	2	पर्युपासीथाः	परि_उप_आस्{कर्तरि;म;एक;आत्मनेपदी;:}	परि_उप_आस्{कर्तरि;म;एक;आत्मनेपदी;:}	अभिहित_कर्ता,13.2	अभिहित_कर्ता,13.2	KP						
3.1	छित्त्वा		छित्त्वा	छिद्1{अव्य;क्त्वा;छिदिँर्;:रुधादिः}	छिद्1{अव्य;क्त्वा;छिदिँर्;:रुधादिः}	पूर्वकालः,2.1	पूर्वकालः,2.1	N8						
4.1	द्वैविध्यम्	3	द्वैविध्यम्	द्वैविध्य{नपुं;2;एक}/द्वैविध्य{नपुं;1;एक}	द्वैविध्य{नपुं;2;एक}	कर्म,3.1	कर्म,3.1	N2	द्वैविध्य_को					
5.1	आत्मनः		आत्मनः	आत्मन्{सर्वनाम;6;एक}/आत्मन्{सर्वनाम;5;एक}/आत्मन्{सर्वनाम;पुं;2;बहु}/आत्मन्{सर्वनाम;पुं;6;एक}/आत्मन्{सर्वनाम;पुं;5;एक}	आत्मन्{र्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	आत्मन्_को					
6.1	तुष्ट-		तुष्ट-पुष्ट-बलः	तुष्ट	तुष्ट	समासः,6.2	समासः,6.2	CP						
6.2	पुष्ट-			पुष्ट	पुष्ट	समासः,6.3	समासः,6.3	CP						
6.3	बलः	4		बल{पुं;1;एक}	बल{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1	तुष्-पुष्-बल					
7.1	शत्रुः	5	शत्रुः	शत्रु{पुं;1;एक}	शत्रु{पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	शत्रु					
8.1	आत्मवान्		आत्मवान्	आत्मवत्{पुं;1;एक}	आत्मवत्{पुं;1;एक}	विधेय_विशेषणम्,7.1	विधेय_विशेषणम्,7.1	N1	अपनी_तरह					
9.1	इति		इति	इति{अव्य}	इति{अव्य}	वाक्यकर्मद्योतकः,13.1	वाक्यकर्मद्योतकः,13.1	NA	ऐसा					
10.1	च	6	च	च{अव्य}	च{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	और					
11.1	(अस्ति)			अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	वाक्यकर्म,13.1	वाक्यकर्म,13.1	KP	है					अध्याहारः
12.1	(भवान्)			भव{पुं;2;बहु}/भवत्{पुं;1;एक}	भवत्{पुं;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	संसार_को					अध्याहारः
13.1	स्मरेत्	7	स्मरेत्	स्मृ{कर्तरि;प्र;एक;परस्मैपदी;:अदादिः}	स्मृ{कर्तरि;प्र;एक;परस्मैपदी;:अदादिः}	अभिहित_कर्ता,12.1	अभिहित_कर्ता,12.1	KP						
13.2	(त्वम्)			युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	तुमसे					अध्याहारः
14.1	.	.	-	-	-	-	-	FS	-					
