index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	अप्रकाशानि	1	अप्रकाशानि	अप्रकाश{नपुं;1;बहु}/अप्रकाश{नपुं;2;बहु}/अप्रकाश{नपुं;8;बहु}	अप्रकाश{नपुं;2;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N2	अप्रकाश					
2.1	अप्रियाणि		अप्रियाणि	अप्रिय{नपुं;1;बहु}/अप्रिय{नपुं;2;बहु}/अप्रिय{नपुं;8;बहु}	अप्रिय{नपुं;2;बहु}	कर्म,3.1	कर्म,3.1	N2	अप्रिय					
3.1	चकार	2	चकार	कृ1{कर्तरि;लिट्;उ;एक;परस्मैपदी;कृञ्;:भ्वादिः}/कृ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;कृञ्;:भ्वादिः}/कृ2{कर्तरि;लिट्;उ;एक;परस्मैपदी;कृञ्;:स्वादिः}/कृ2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;कृञ्;:स्वादिः}/कृ3{कर्तरि;लिट्;उ;एक;परस्मैपदी;डुकृञ्;:तनादिः}/कृ3{कर्तरि;लिट्;प्र;एक;परस्मैपदी;डुकृञ्;:तनादिः}/कॄ1{कर्तरि;लिट्;उ;एक;परस्मैपदी;कॄ;:तुदादिः}/कॄ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;कॄ;:तुदादिः}/कॄ2{कर्तरि;लिट्;उ;एक;परस्मैपदी;कॄञ्;:क्र्यादिः}/कॄ2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;कॄञ्;:क्र्यादिः}/च-कार{पुं;8;एक}	कृ1{कर्तरि;लिट्;प;एक;परस्मैपदी;कृञ्;:भ्वादिः}	अभिहित_कर्ता,5.1;सकर्मक	अभिहित_कर्ता,5.1;सकर्मक	KP	किया					
4.1	अस्य		अस्य	इदम्{सर्वनाम;पुं;6;एक}/इदम्{सर्वनाम;नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;असुँ;:दिवादिः}	इदम्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6	इसका					
5.1	वृकोदरः	3	वृकोदरः	वृकोदर{पुं;1;एक}	वृकोदर{पुं;1;एक}	कर्ता,3.1	कर्ता,3.1	N1	द्वितीय_पाण्डव_भीम_का_विशेषण					
6.1	आज्ञाम्	4	आज्ञाम्	आज्ञा{स्त्री;2;एक}	आज्ञा{स्त्री;2;एक}	कर्म,7.1	कर्म,7.1	N2	आज्ञा_को					
7.1	प्रत्यहरत्	5	प्रत्यहरत्	प्रति_हृ1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;हृञ्;:भ्वादिः}	प्रति_हृ1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;हृञ्;:भ्वादिः}	अभिहित_कर्ता,0	अभिहित_कर्ता,0	KP	नजर_लगाया					
8.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	और					
9.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	भी					
10.1	कृतकैः	6	कृतकैः	कृतक{पुं;3;बहु}/कृतक{नपुं;3;बहु}	कृतक{पुं;3;बहु}	विशेषणम्,11.1	विशेषणम्,11.1	N3	किया_हुओं_से					
11.1	पुरुषैः	7	पुरुषैः	पुरुष{पुं;3;बहु}	पुरुष{पुं;3;बहु}	करणम्,7.1	करणम्,7.1	N3	पुरुषों_से					
12.1	सदा	8	सदा	सदा{अव्य}	सदा{अव्य}	क्रियाविशेषणम्,7.1	क्रियाविशेषणम्,7.1	NA	हमेशा					
13.1	.	.	-	-	-	-	-	FS	-					
