index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	विशेषतः	1	विशेषतः	विशेषतः{अव्य}/वि_शिष्3{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;शिषँ;:चुरादिः}	विशेषतः{अव्य}	क्रियाविशेषणम्,6.1	क्रियाविशेषणम्,6.1	NA						
2.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	तो					
3.1	पञ्च-	4	पञ्च-दश	पञ्च	पञ्च	समासः,3.2	समासः,3.2	CP	पञ्च-दश_को					
3.2	दश			दश{पुं;2;एक}/दश{नपुं;1;एक}/दश{नपुं;2;एक}	दश{पुं;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2						
4.1	वर्षम्	3	वर्षम्	वर्ष{पुं;2;एक}	वर्ष{पुं;2;एक}	कर्ता,9.1	कर्ता,9.1	N2	वर्ष_को					
5.1	हि	5	हि	हि{अव्य}	हि{अव्य}	हेतुद्योतकः,6.1;सम्बन्धः,9.1	हेतुद्योतकः,6.1;सम्बन्धः,9.1	NA	हि					
6.1	दह्यामि(दहामि)	2	दहामि	दह्1{कर्तरि;लट्;उ;एक;परस्मैपदी;दहँ;:भ्वादिः}	दह्{कर्तरि;लट्;उ;एक;परस्मैपदी{धातुः दहँ} भ्वादिः}	अभिहित_कर्ता,7.1;सकर्मक	अभिहित_कर्ता,7.1;सकर्मक	KP	जलाता_हूँ					
7.1	वै	6	वै	वै{अव्य}	वै{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	सुखना					
8.1	(अहम्)		  	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	मैं					
9.1	अस्य	7	अस्य	इदम्{सर्वनाम;पुं;6;एक}/इदम्{सर्वनाम;नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;असुँ;:दिवादिः}	इदम्{सर्वनाम;पुं;6;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N6	इसका					
10.1	पापस्य	8	पापस्य	पाप{नपुं;6;एक}	पाप{नपुं;6;एक}	षष्ठीसम्बन्धः,11.1;षष्ठीसम्बन्धः,3	षष्ठीसम्बन्धः,11.1;षष्ठीसम्बन्धः,3	N6	पाप_का					
11.1	अस्ति				 	अभिहित_कर्ता,4.1;हेतुः,6.1	अभिहित_कर्ता,4.1;हेतुः,6.1	KP						
12.1	नियतः	10	नियतः	नियत{पुं;1;एक(यत्1;घञ्;यतीँ;:भ्वादिः)}	नियत{पुं;1;एक(यत्1;घञ्;यतीँ;:भ्वादिः)}	विधेय_विशेषणम्,13.2	विधेय_विशेषणम्,13.2	N1	नियत					
13.1	शुद्धि-	9	शुद्धि-अर्थ	शुद्धि	शुद्धि	समासः,13.2	समासः,13.2	CP	शुद्धि-अर्थ_को					
13.2	अर्थ			अर्थ{पुं;2;एक}/अर्थ{नपुं;1;एक}/अर्थ{नपुं;2;एक}	अर्थ{पुं;2;एक}	प्रयोजनम्,10.1	प्रयोजनम्,10.1	N2						
14.1	सु-	11	सु-दुर्मति	सु	सु	समासः,14.2	समासः,14.2	CP	सु-दुर्मति					
14.2	दुर्मति			दुर्मति{पुं;1;एक}/दुर्मति{स्त्री;1;एक}	दुर्मति{पुं;1;एक}	विशेषणम्,13.2	विशेषणम्,13.2	N1						
15.1	अस्मि		अस्मि	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता,14.1;सकर्मक	अभिहित_कर्ता,14.1;सकर्मक	KP	हूँ					
16.1	(अहम्)			अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	मैं					
17.1	.	.	-	-	-	-	-	FS	-					
