index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	यत्	1	यत्	यत्{पुं;1;एक}	यत्{पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	यत्				नित्य_सम्बन्धः,9	
2.1	मम		मम	अस्मद्{सर्वनाम;6;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	मेरा					
3.1	अस्ति		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहितकर्ता,2.1	अभिहितकर्ता,2.1	KP	है					
4.1	धनं	2	धनं	धन{नपुं;1;एक}/धन<वर्गः:ना>{नपुं;2;एक}	धन{नपुं;1;एक}	कर्म,3.1	कर्म,3.1	N1	धन					
5.1	किञ्चित्	3	किञ्चित्	किञ्चित्{अव्य}/किञ्चित्{सर्वनाम;नपुं;1;एक}/किञ्चित्{सर्वनाम;नपुं;2;एक}	किञ्चित्{अव्य}	विशेषणम्,4.1	विशेषणम्,4.1	NA	कुछ					
6.1	अर्जुनस्य		अर्जुनस्य	अर्जुन{पुं;6;एक}	अर्जुन{पुं;6;एक}	समुच्चितः,2.1	समुच्चितः,2.1	N6	अर्जुन_के					
7.1	च	4	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,2.1	समुच्चय_द्योतकः,2.1	NA	और					
8.1	वेश्मनि	5	वेश्मनि	वेश्मन्{नपुं;7;एक}	वेश्मन्{नपुं;7;एक}	देशाधिकरणम्,3.1	देशाधिकरणम्,3.1	N7	घर_में					
9.1	तस्य	6	तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;नपुं;6;एक}	षष्टीसम्बन्धः,10.1	षष्टीसम्बन्धः,10.1	N6	उसका				नित्य_सम्बन्धः,1	
10.1	स्वामी	7	स्वामी	स्वामिन्{पुं;1;एक}	स्वामिन्{पुं;1;एक}	कर्ता,16.1	कर्ता,16.1	N1	स्वामी					
11.1	महाराजः	8	महाराज	महाराज{पुं;8;एक}	महाराज{पुं;1;एक}	विधेय_विशेषणम्,10.1	विधेय_विशेषणम्,10.1	N1	महाराज					
12.1	इति	9	इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,16.1	वाक्यकर्म_द्योतकः,16.1	NA	ऐसा					
13.1	वाच्यः	10	वाच्यः	वाच्य{पुं;1;एक(वच्1;ण्यत्;वचँ;अदादिः)}	वाच्य{पुं;1;एक(वच्1;ण्यत्;वचँ;अदादिः)}	अभिहित_कर्ता,17.1	अभिहित_कर्ता,17.1	N1	कहना					
14.1	सः	11	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,15.1	विशेषणम्,15.1	N1	वह					
15.1	पार्थिवः	12	पार्थिवः	पार्थिव{पुं;1;एक}	पार्थिव{पुं;1;एक}	कर्म,13.1	कर्म,13.1	N1	पार्थिव					
16.1	(अस्ति)			अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः	वाक्यकर्म,13.1;अभिहित_कर्ता,10.1	वाक्यकर्म,13.1;अभिहित_कर्ता,10.1	KP	है					
17.1	(भवता)				भवत्{सर्वनाम;पुं;3;एक}	कर्ता,13.1	कर्ता,13.1	N3						
18.1	.	.	-	-	-	-	-	FS	-	-				
