index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	कालज्ञा	7	कालज्ञा	कालज्ञा{स्त्री;1;एक}	कालज्ञा{स्त्री;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	समय-ज्ञा					
2.1	धर्मचारिणी	4	धर्मचारिणी	धर्मचारिन्{नपुं;1;द्वि}/धर्मचारिन्{नपुं;2;द्वि}	धर्मचारिन्{स्त्री;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	सद्गुणी					
3.1	देवी	2	देवी	देवी{स्त्री;1;एक}	देवी{स्त्री;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	देवी					
4.1	गान्धारी	3	गान्धारी	गान्धारी{स्त्री;1;एक}/गान्धारि{पुं;1;द्वि}/गान्धारि{पुं;2;द्वि}/गान्धारि{पुं;8;द्वि}	गान्धारि{पुं;2;द्वि}	कर्ता,10.1	कर्ता,10.1	N2	गान्धारि					
5.1	काले	6	काले	काल{नपुं;1;द्वि}/काल{नपुं;2;द्वि}/काला{स्त्री;1;द्वि}/काला{स्त्री;2;द्वि}/काल{नपुं;8;द्वि}/काला{स्त्री;8;एक}/काला{स्त्री;8;द्वि}/काल{पुं;7;एक}/काल{नपुं;7;एक}	काल{नपुं;7;एक}	अधिकरणम्,10.1	अधिकरणम्,10.1	N7	समय_में					
6.1	आसन-	1	आसन-गतम्	आसन	आसन	समासः,6.2	समासः,6.2	CP	गत-बैठे_हुए					
6.2	गतम्			गत{पुं;2;एक(गत-आस्1;ल्युट्;आसँ;:अदादिः-गम्1;क्त;गमॢँ;:भ्वादिः)}	गत{पुं;2;एक(गत-आस्1;ल्युट्;आसँ;:अदादिः-गम्1;क्त;गमॢँ;:भ्वादिः)}	विशेषणम्,9.1	विशेषणम्,9.1	N2						
7.1	प्रजापति-	8	प्रजापति-समम्	प्रजापति	प्रजापति	समासः,7.2	समासः,7.2	CP	प्रजापति-समान					
7.2	समम्			समम्{अव्य}/सम{सर्वनाम;पुं;2;एक}/सम{सर्वनाम;नपुं;1;एक}/सम{सर्वनाम;नपुं;2;एक}/सम{पुं;2;एक}/सम{नपुं;1;एक}/सम{नपुं;2;एक}	सम{पुं;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N2						
8.1	तम्			तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N2	उसको					
9.1	पतिम्	9	पतिम्	पति{पुं;2;एक}	पति{पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	पति					
10.1	उवाच	5	उवाच	वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;वचँ;:अदादिः}/वच्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;वचँ;:अदादिः}	वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;वचँ;:अदादिः}	अभिहित_कर्ता,4.1;सकर्मक	अभिहित_कर्ता,4.1;सकर्मक	KP	बोली					
11.1	.	.	-	-	-	-	-	FS	-					
