index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	एवं	1	एवं	एवम्{अव्य}	एवम्{अव्य}	विशेषणम्,5.1	विशेषणम्,5.1	NA	ऐसा					
2.1	ते	2	ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	तद्{सर्वनाम;पुं;1;बहु}	कर्ता,8.1	कर्ता,8.1	N1	वे					
3.1	धर्मराजस्य	3	धर्मराजस्य	धर्मराज{पुं;6;एक}	धर्मराज{पुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	धर्मराज_का					
4.1	श्रुत्वा	4	श्रुत्वा	श्रु1{अव्य;क्त्वा;श्रु;:भ्वादिः}	श्रु1{अव्य;क्त्वा;श्रु;:भ्वादिः}	पूर्वकालः,8.1	पूर्वकालः,8.1	NA						
5.1	वचनम्	5	वचनम्	वचन{नपुं;1;एक}/वचन{नपुं;2;एक}	वचन{नपुं;2;एक}	कर्म,4.1	कर्म,4.1	N2	वचन					
6.1	अर्थवत्		अर्थवत्	अर्थ{अव्य;वत्}/अर्थ{मतुप्;नपुं;1;एक}/अर्थ{मतुप्;नपुं;2;एक}	अर्थ{मतुप्;नपुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2						
7.1	सविशेषम्	6	सविशेषम्	सविशेष{पुं;2;एक(स-शिष्2;घञ्;शिषॢँ;:रुधादिः)}/स-विशेष{पुं;2;एक(शिष्3;घञ्;शिषँ;:चुरादिः)}	सविशेष{पुं;2;एक(स-शिष्2;घञ्;शिषॢँ;:रुधादिः)}	क्रियाविशेषणम्,8.1	क्रियाविशेषणम्,8.1	N2						
8.1	अवर्तन्त		अवर्तन्त	वृत्1{कर्तरि;लङ्;प्र;बहु;आत्मनेपदी;वृतुँ;:भ्वादिः}	वृत्1{कर्तरि;लङ्;प्र;बहु;आत्मनेपदी;वृतुँ;:भ्वादिः}	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	KP	हुए					
9.1	भीमम्	7	भीमम्	भीम{पुं;2;एक}/भीम{नपुं;1;एक}/भीम{नपुं;2;एक}	भीम{पुं;2;एक}	विनार्थः,8.1	विनार्थः,8.1	N2	भीम_को					
10.1	एकं		एकं	एक{संख्येयम्;पुं;2;एक}/एक{संख्येयम्;नपुं;1;एक}/एक{संख्येयम्;नपुं;2;एक}	एक{संख्येयम्;पुं;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N2	एक_को					
11.1	विना	8	विना	विना{अव्य}	विना{अव्य}	विनार्थ_द्योतकः,9.1	विनार्थ_द्योतकः,9.1	NA	विना					
12.1	तदा	9	तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,8.1	कालाधिकरणम्,8.1	NA	तब					
13.1	.	.	-	-	-	-	-	FS	-					
