index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	यात्राम्		यात्राम्	यात्रा{स्त्री;2;एक}	यात्रा{स्त्री;2;एक}	कर्म,2.1	कर्म,2.1	N2	यात्रा_को					
2.1	यायात्		यायात्	या1{कर्तरि;आशीर्लिङ्;प्र;एक;परस्मैपदी;या;:अदादिः}/या1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;या;:अदादिः}	या1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;या;:अदादिः}	अभिहित_कर्ता,5.1;सकर्मक	अभिहित_कर्ता,5.1;सकर्मक	KP	जाये					
3.1	बलैः		बलैः	बल{नपुं;3;बहु}	बल{नपुं;3;बहु}	करणम्,4.1	करणम्,4.1	N3	बल_से					
4.1	युक्तः		युक्तः	युज्{अव्य;तसिल्}/युक्त{पुं;1;एक}	युक्त{पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1	युक्त					
5.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	राजा					
6.1	षड्भिः		षड्भिः	षष्{संख्येयम्;3;बहु}	षष्{संख्येयम्;3;बहु}	विशेषणम्,3.1	विशेषणम्,3.1	N3	षष्_अ					
7.1	परन्तप		परन्तप	परन्तप{पुं;8;एक}/परन्तप{नपुं;8;एक}	परन्तप{पुं;8;एक}	सम्बोध्यः,2.1	सम्बोध्यः,2.1	N8	परन्तप					
8.1	संयुक्तः		संयुक्तः	संयुज्{अव्य;तसिल्}/संयुक्त{पुं;1;एक}	संयुज्{अव्य;तसिल्}	विशेषणम्,5.1	विशेषणम्,5.1	NA	संयुज्_से					
9.1	देश-		देश-कालाभ्याम्	देश	देश	समासः,9.2	समासः,9.2	CP	देश					
9.2	कालाभ्याम्			काल{पुं;3;द्वि}/काल{पुं;4;द्वि}/काल{पुं;5;द्वि}/काल{नपुं;3;द्वि}/काल{नपुं;4;द्वि}/काल{नपुं;5;द्वि}/काला{स्त्री;3;द्वि}/काला{स्त्री;4;द्वि}/काला{स्त्री;5;द्वि}	काला{स्त्री;3;द्वि}	विशेषणम्,11.1	विशेषणम्,11.1	N3	कालाओं_से					
11.1	बलैः		बलैः	बल{नपुं;3;बहु}	बल{नपुं;3;बहु}	करणम्,8.1	करणम्,8.1	N3	बल_से					
12.1	आत्म-		आत्म-गुणैः	आत्म	आत्म	समासः,12.2	समासः,12.2	CP	आत्म-गुण					
12.2	गुणैः			गुण{पुं;3;बहु}/गुण{नपुं;3;बहु}	गुण{नपुं;3;बहु}	करणम्,13.1	करणम्,13.1	N3						
13.1	युक्तः		-	-	-	विशेषणम्,5.1	विशेषणम्,5.1	N1						
14.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	समुच्चय_द्योतकः,2.1	समुच्चय_द्योतकः,2.1	NA	वैसे					
15.1	.	.	-	-	-	-	-	FS	-					
