index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	गुण-	1	गुण-अर्थिनाम्	गुण	गुण	समासः,1.2	समासः,1.2	CP	गुण-याचकों_का					
1.2	अर्थिनाम्			अर्थिन्{पुं;6;बहु}/अर्थिन्{नपुं;6;बहु}	अर्थिन्{पुं;6;बहु}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6						
2.1	गुणः	2	गुणः	गुण{पुं;1;एक}	गुण{पुं;1;एक}	कर्म,3.1	कर्म,3.1	N1	गुण					
3.1	कार्यः	3	कार्यो	कारी{स्त्री;1;बहु}/कार्य{पुं;1;एक}	कार्य{पुं;1;एक}	अभिहित_कर्म,2.1	अभिहित_कर्म,2.1	N1	काम_करने_वालायें					
4.1	विदुषाम्	4	विदुषाम्	विद्वस्{पुं;6;बहु}	विद्वस्{पुं;6;बहु}	विशेषणम्,1.1	विशेषणम्,1.1	N6	विद्वानों_का					
5.1	ते	5	ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	तद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	वे					
6.1	जन-	6	जन-अधिप	जन	जन	समासः,6.2	समासः,6.2	CP	जन-अधिप					
6.2	अधिप			अधिप{पुं;8;एक}/अधिप{नपुं;8;एक}	अधिप{पुं;8;एक}	सम्बोध्यः,3.1	सम्बोध्यः,3.1	N8						
7.1	अ-वि-चाल्याः	7	अ-वि-चाल्याः	अ-वि-चल्3{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;चलँ;:चुरादिः}/अ-वि-चाल्य{पुं;1;बहु(चल्1;ण्यत्;चलँ;:भ्वादिः)}/अ-वि-चाल्या{स्त्री;1;बहु(चल्1;ण्यत्;चलँ;:भ्वादिः)}/अ-वि-चाल्या{स्त्री;2;बहु(चल्1;ण्यत्;चलँ;:भ्वादिः)}/अ-वि-चाल्य{पुं;1;बहु(चल्2;ण्यत्;चलँ;:तुदादिः)}/अ-वि-चाल्या{स्त्री;1;बहु(चल्2;ण्यत्;चलँ;:तुदादिः)}/अ-वि-चाल्या{स्त्री;2;बहु(चल्2;ण्यत्;चलँ;:तुदादिः)}/अ-वि-चाल्य{पुं;1;बहु(चल्3;यत्;चलँ;:चुरादिः)}/अ-वि-चाल्या{स्त्री;1;बहु(चल्3;यत्;चलँ;:चुरादिः)}/अ-वि-चाल्या{स्त्री;2;बहु(चल्3;यत्;चलँ;:चुरादिः)}	चाल्य{पुं;1;बहु{कृदन्त}(कृत्_धातु;चल्1}ण्यत्{धातुः;चलँ}भ्वादिः)}	कर्तृसमानाधिकरणम्,11.1	कर्तृसमानाधिकरणम्,11.1	N1	पालो					
8.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	और					
9.1	ते	8	ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	तद्{सर्वनाम;पुं;1;बहु}	कर्ता,11.1	कर्ता,11.1	N1	वे					
10.1	ते	9	ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	तद्{सर्वनाम;पुं;6;एक}	सम्बन्धः,11.1	सम्बन्धः,11.1	N6	वे					
11.1	स्युः	10	स्युः	अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता,10.1;सकर्मक	अभिहित_कर्ता,10.1;सकर्मक	KP	होयें					
12.1	यथा		यथा	यथा{अव्य}	यथा{अव्य}	उपमानद्योतकः,11.1	उपमानद्योतकः,11.1	NA	जैसे					
13.1	मेरुः	11	मेरुः	मेरु{पुं;1;एक}	मेरु{पुं;1;एक}	उपमानम्,12.1	उपमानम्,12.1	N1	मेरु					
14.1	महा-		महा-गिरिः	महा	महा	समासः,14.2	समासः,14.2	CP	गाय-पर्वत					
14.2	गिरिः			गिरि{स्त्री;1;एक}/गिरि{पुं;1;एक}	गिरि{पुं;1;एक}	विशेषणम्,13.1	विशेषणम्,13.1	N1						
15.1	.	.	-	-	-	-	-	FS	-					
