index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	स्वयम्	4	स्वयम्	स्वयम्{अव्य}	स्वयम्{अव्य}	क्रियाविशेषणम्,4.1	क्रियाविशेषणम्,4.1	NA	खुद					
2.1	महात्मना	6	महात्मना	महात्मन्{पुं;3;एक}	महात्मन्{पुं;3;एक}	कर्ता,4.1	कर्ता,4.1	N3	महात्मा_के_द्वारा					
3.1	पित्रा	5	पित्रा	पितृ{पुं;3;एक}	पितृ{पुं;3;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N3	पिता					
4.1	अनुज्ञातः	3	अनुज्ञातः	अनुज्ञा{अव्य;तसिल्}/अनुज्ञात{पुं;1;एक(ज्ञा1;क्त;ज्ञा;:क्र्यादिः)}	अनुज्ञात{पुं;1;एक(ज्ञा1;क्त;ज्ञा;:क्र्यादिः)}	विशेषणम्,6.1	विशेषणम्,6.1	N1	अनुज्ञात					
5.1	गान्धारि	1	गान्धारि	गान्धारी{स्त्री;8;एक}	गान्धारी{स्त्री;8;एक}	सम्बोध्यः,12.1	सम्बोध्यः,12.1	N8	गान्धारी					
6.1	अहम्	2	अहम्	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	मैं					
7.1	युधिष्ठिरस्य	7	युधिष्ठिरस्य	युधिष्ठिर{पुं;6;एक}	युधिष्ठिर{पुं;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	युधिष्ठिर_का					
8.1	अनुमते	8	अनुमते	अनुमत{पुं;7;एक}	अनुमत{पुं;7;एक}	भावलक्षणसप्तमी_समानकालः,11.1	भावलक्षणसप्तमी_समानकालः,11.1	N7	अनुमोदन_कीं_हुईं					
9.1	नचिरात्	11	नचिरात्	नचिर{नपुं;5;एक}	नचिर{नपुं;5;एक}	क्रियाविशेषणम्,11.1	क्रियाविशेषणम्,11.1	N5	शीघ्र_से					
10.1	वनम्	12	वनम्	वन{नपुं;1;एक}/वन{नपुं;2;एक}	वन{नपुं;2;एक}	कर्म,11.1	कर्म,11.1	N2	वन					
11.1	गन्ता	9	गन्ता	गम्1{कर्तरि;लुट्;प्र;एक;परस्मैपदी;गमॢँ;:भ्वादिः}/गम्1{कर्मणि;लुट्;प्र;एक;आत्मनेपदी;गमॢँ;:भ्वादिः}/गन्तृ{पुं;1;एक(गम्1;तृच्;गमॢँ;:भ्वादिः)}	गन्तृ{पुं;1;एक(गम्1;तृच्;गमॢँ;:भ्वादिः)}	कर्ता,12.1	कर्ता,12.1	N1						
12.1	अस्मि	10	अस्मि	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता,6.1;सकर्मक	अभिहित_कर्ता,6.1;सकर्मक	KP	अस्2_प्प्_स्क्ता_हूँ					
13.1	.	.	-	-	-	-	-	FS	-					
