index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	अ-	6	अ-सम्भिन्न-मर्यादाः	अ	अ	समासः,1.2	समासः,1.2	CP	अ-सम्भिन्न-मर्याद					
1.2	सम्भिन्न-			सम्भिन्न	सम्भिन्न	समासः,1.3	समासः,1.3	CP						
1.3	मर्यादाः			मर्यादा{स्त्री;1;बहु}/मर्यादा{स्त्री;2;बहु}/मर्यादा{स्त्री;8;बहु}/मर्याद{पुं;8;बहु}/मर्याद{पुं;1;बहु}	मर्याद{पुं;1;बहु}	समुच्चितः,2.1	समुच्चितः,2.1	N1						
2.1	साधवः	7	साधवः	साधु{पुं;1;बहु}/साधु{पुं;8;बहु}	साधु{पुं;1;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N1	साधु					
3.1	(च)			च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,2.1	समुच्चय_द्योतकः,2.1	NA	और					
4.1	पुरुषोत्तमाः	8	पुरुषोत्तमाः	पुरुषोत्तम{पुं;1;बहु}/पुरुषोत्तम{पुं;8;बहु}	पुरुषोत्तम{पुं;1;बहु}	कर्ता,9.1	कर्ता,9.1	N1	पुरुषोत्तम					
5.1	अपराद्धानि		अपराद्धानि	अपराद्ध{नपुं;1;बहु}/अपराद्ध{नपुं;2;बहु}/अपराद्ध{नपुं;8;बहु}	अपराद्ध{नपुं;2;बहु}	कर्म,7.1	कर्म,7.1	N2	अपराधियों_का					
6.1	न	1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,7.1	प्रतिषेधः,7.1	NA						
7.1	स्मरन्ति	2	स्मरन्ति	स्मृ1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;स्मृ;भ्वादिः}/स्मरत्{नपुं;1;बहु(स्मृ1;शतृ_लट्;स्मृ;भ्वादिः)}/स्मरत्{नपुं;2;बहु(स्मृ1;शतृ_लट्;स्मृ;भ्वादिः)}	स्मृ1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;स्मृ;भ्वादिः}	समुच्चितः,9.1	समुच्चितः,9.1	KP	स्मरण_नहीं_करते_हैं					
8.1	सुकृतानि	4	सुकृतानि	सुकृत{नपुं;1;बहु}/सुकृत{नपुं;2;बहु}	सुकृत{नपुं;2;बहु}	कर्म,9.1	कर्म,9.1	N2	अच्छा_कार्यों_का					
9.1	स्मरन्ति	3	स्मरन्ति	स्मृ1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;स्मृ;भ्वादिः}/स्मरत्{नपुं;1;बहु(स्मृ1;शतृ_लट्;स्मृ;भ्वादिः)}/स्मरत्{नपुं;2;बहु(स्मृ1;शतृ_लट्;स्मृ;भ्वादिः)}	स्मृ1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;स्मृ;भ्वादिः}	अभिहित_कर्ता,4.1;सकर्मक	अभिहित_कर्ता,4.1;सकर्मक	KP	स्मरण_करते_हैं					
10.1	च	5	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,9.1	समुच्चय_द्योतकः,9.1	NA	और					
11.1	.	.	-	-	-	-	-	FS	-					
