index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	एषः	1	एष	एतद्{सर्वनाम;पुं;1;एक}	एतद्{सर्वनाम;पुं;1;एक}	विशेषणम्,4.1;सम्बन्धः,9.1	विशेषणम्,4.1;सम्बन्धः,9.1	N1	यह					
2.1	एव	2	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	ही					
3.1	परः	3	परो	पर{पुं;1;एक}/पर{सर्वनाम;पुं;1;एक}	पर{पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	पर					
4.1	धर्मः	4	धर्मः	धर्म{पुं;1;एक}	धर्म{पुं;1;एक}	कर्ता,4.2	कर्ता,4.2	N1	धर्म					
4.2	(अस्ति)					अभिहित_कर्ता,4.1;अकर्मक	अभिहित_कर्ता,4.1;अकर्मक	KP						
5.1	राजर्षीणां	5	राजर्षीणां	राजर्षि{पुं;6;बहु}	राजर्षि{पुं;6;बहु}	षष्ठीसम्बन्धः,10.1	षष्ठीसम्बन्धः,10.1	N6	राजर्षियों_का					
6.1	युधिष्ठिर	6	युधिष्ठिर	युधिष्ठिर{पुं;1;एक}	युधिष्ठिर{पुं;8;एक}	सम्बोध्यः,9.1	सम्बोध्यः,9.1	N8	युधिष्ठिर					
7.1	समरे	7	समरे	समर{पुं;7;एक}	समर{पुं;7;एक}	अधिकरणम्,9.1	अधिकरणम्,9.1	N7	युद्ध_में					
8.1	वा	8	वा	वा{अव्य}	वा{अव्य}	अन्यतरद्योतकः,7.1	अन्यतरद्योतकः,7.1	NA	वा					
9.1	भवेत्	9	भवेत्	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भू;:भ्वादिः}	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भू;:भ्वादिः}	अभिहित_कर्ता,10.1;सकर्मक	अभिहित_कर्ता,10.1;सकर्मक	KP	हो					
10.1	मृत्युः		मृत्युः	मृत्यु{पुं;1;एक}	मृत्यु{पुं;1;एक}	विधेय_विशेषणम्,9.1	विधेय_विशेषणम्,9.1	N1	मृत्यु					
11.1	वने		वने	वन{नपुं;1;द्वि}/वन{नपुं;2;द्वि}/वन{नपुं;8;द्वि}/वनि{पुं;8;एक}/वन{नपुं;7;एक}	वन{नपुं;7;एक}	अन्यतरः,7.1	अन्यतरः,7.1	N7	वन					
12.1	वा	10	वा	वा{अव्य}	वा{अव्य}	अन्यतरद्योतकः,7.1	अन्यतरद्योतकः,7.1	NA	वा					
13.1	विधि-	11	विधि-पूर्वकम्	विधि	विधि	Bs6,13.2	Bs6,13.2	CP	विधि-पूर्व_को					
13.2	पूर्वकम्			पूर्व{क;पुं;2;एक}/पूर्व{क;नपुं;1;एक}/पूर्व{क;नपुं;2;एक}/पूर्वक{पुं;2;एक}/पूर्वक{नपुं;1;एक}/पूर्वक{नपुं;2;एक}	पूर्वक{पुं;2;एक}	क्रियाविशेषणम्,9.1	क्रियाविशेषणम्,9.1	N2						
14.1	.	.	-	-	-	-	-	FS	-					
