index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	स्मृत्वा	1	स्मृत्वा	स्मृ1{अव्य;क्त्वा;स्मृ;:भ्वादिः}	स्मृ1{अव्य;क्त्वा;स्मृ;:भ्वादिः}	पूर्वकालः,6.1	पूर्वकालः,6.1	NA						
2.1	दुर्योधनम्	2	दुर्योधनम्	दुर्योधन{पुं;2;एक}/दुर्योधन{नपुं;1;एक}/दुर्योधन{नपुं;2;एक}	दुर्योधन{पुं;2;एक}	समुच्चितः,4.2	समुच्चितः,4.2	N2	दुर्योधन_को					
3.1	शत्रुम्	3	शत्रुम्	शत्रु{पुं;2;एक}	शत्रु{पुं;2;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N2	शत्रु_को					
4.1	कर्ण-	4	कर्ण-दुःशासनौ	कर्ण	कर्ण	Di,4.2	Di,4.2	CP						
4.2	दुःशासनौ			दुःशासन{पुं;2;एक}	दुःशासन{पुं;2;एक}	कर्म,1.1	कर्म,1.1	N2						
5.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	समुच्चय_द्योतकः,2.1	समुच्चय_द्योतकः,2.1	NA	भी					
6.1	प्रोवाच	5	प्रोवाच	वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;वचँ;:अदादिः}/वच्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;वचँ;:अदादिः}	प्र_वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;वचँ;:अदादिः}	अभिहित_कर्ता,9.1;सकर्मक	अभिहित_कर्ता,9.1;सकर्मक	KP	बोला					
7.1	अथ		अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	और					
8.1	सुसंरब्धः	6	सुसंरब्धः	सुसंरब्ध{पुं;1;एक}	सुसंरब्ध{पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1						
9.1	भीमः	7	भीमः	भीम{पुं;1;एक}	भीम{पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	भीम					
10.1	सः	8	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1	वह					
11.1	परुषम्	9	परुषम्	परुष{पुं;2;एक}/परुष{नपुं;1;एक}/परुष{नपुं;2;एक}	परुष{ नपुं;2;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N2	कठोर_को					
12.1	वचः	10	वचः	वचस्{पुं;1;एक}/वचस्{नपुं;1;एक}/वचस्{नपुं;2;एक}/वचस्{नपुं;8;एक}	वचस्{ नपुं;2;एक}	कर्म,6.1	कर्म,6.1	N2	तोता					
13.1	.	.	-	-	-	-	-	FS	-					
