index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	गूढ-	5	गूढ-बुद्धिना	गूढ	गूढ	समासः,1.2	समासः,1.2	CP						
1.2	बुद्धिना			बुद्धि{पुं;3;एक}	बुद्धि{पुं;3;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N3						
2.1	भवता	4	भवता	भवत्{सर्वनाम;पुं;3;एक}/भवत्{पुं;3;एक}	भवत्{सर्वनाम;पुं;3;एक}	कर्ता,5.1	कर्ता,5.1	N3	आपसे					
3.1	मूढः	3	मूढः	मूढ{पुं;1;एक}	मूढ{पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	मूर्ख					
4.1	अहो	1	अहो	अहो{अव्य}	अहो{अव्य}	सम्बोध्यः,6.1	सम्बोध्यः,6.1	NA	अहो					
5.1	वञ्चितः	2	वञ्चितः	वञ्चित{पुं;1;एक(वन्च्2;क्त;वन्चुँ;:चुरादिः)}	वञ्चित{पुं;1;एक(वन्च्2;क्त;वन्चुँ;:चुरादिः)}	विधेय_विशेषणम्,3.1	विधेय_विशेषणम्,3.1	N1	विरहित					
6.1	अस्मि		अस्मि	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;:अदादिः}	प्रतियोगी,10.1	प्रतियोगी,10.1	KP	हूँ					
7.1	माम्	8	माम्	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	कर्म,9.1	कर्म,9.1	N2	मुझे					
8.1	पूर्वम्	7	पूर्वम्	पूर्व{पुं;2;एक}/पूर्व{सर्वनाम;पुं;2;एक}/पूर्व{सर्वनाम;नपुं;1;एक}/पूर्व{सर्वनाम;नपुं;2;एक}	पूर्व{पुं;2;एक}	कालाधिकरणम्,9.1	कालाधिकरणम्,9.1	N2	पूर्व_को					
9.1	विश्वासयित्वा	6	विश्वासयित्वा	विश्व{पुं;6;एक}/विश्व{नपुं;6;एक}/विश्व{सर्वनाम;पुं;6;एक}/विश्व{सर्वनाम;नपुं;6;एक}/श्वस्1{अव्य;ल्यप्;श्वसँ;:अदादिः}	वि_श्वस्1अव्य;क्त्वा;श्वसँ;:अदादिः}	पूर्वकालः,13.1	पूर्वकालः,13.1	NA	विश्व_का					
10.1	यत्	9	यत्	यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यत्{सर्वनाम;नपुं;2;एक}	अनुयोगी,13.1	अनुयोगी,13.1	N2						
11.1	इदम्		इदम्	इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;2;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N2	यह					
12.1	दुःखम्	10	दुःखम्	दुःख{नपुं;1;एक}/दुःख{नपुं;2;एक}	दुःख{नपुं;2;एक}	कर्म,13.1	कर्म,13.1	N2	दुःख					
13.1	अश्नुथाः(आश्नुथाः)		अश्नुथाः	अश्नुथाः	अश्1{कर्तरि;लङ्;म;एक;आत्मनेपदी;अशूँ;:स्वादिः}	अभिहित_कर्म,12.1	अभिहित_कर्म,12.1	KP						
14.1	(त्वम्)			युष्मद्{सर्वनाम;1;एक} 	युष्मद्{सर्वनाम;1;एक} 	कर्ता,13.1	कर्ता,13.1	N1	मैं					
15.1	.	.	-	-	-	-	-	FS	-					
