index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	ते		ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;4;एक}/युष्मद्{सर्वनाम;6;एक}	तद्{सर्वनाम;पुं;1;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N1	वे					
2.1	सर्वे		सर्वे	सर्व{सर्वनाम;पुं;1;बहु}/सर्व{सर्वनाम;नपुं;1;द्वि}/सर्व{सर्वनाम;नपुं;2;द्वि}/सर्वा{सर्वनाम;स्त्री;1;द्वि}/सर्वा{सर्वनाम;स्त्री;2;द्वि}	सर्व{सर्वनाम;पुं;1;बहु}	कर्ता,11.1	कर्ता,11.1	N1	सब					
3.1	सन्धाय		सन्धाय	-	-	पूर्वकालः,11.1	पूर्वकालः,11.1	NA	मिल_कर					
4.1	वाक्यानि		वाक्यानि	वाक्य{नपुं;1;बहु}/वाक्य{नपुं;2;बहु}/वाक्य{नपुं;8;बहु}	वाक्य{नपुं;2;बहु}	मुख्यकर्म,11.1	मुख्यकर्म,11.1	N2	वाक्य					
5.1	अथ		अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	और					
6.1	समासतः		समासतः	समास{अव्य;तसिल्}	समास{अव्य;तसिल्}	क्रियाविशेषणम्,11.1	क्रियाविशेषणम्,11.1	NA	समास_से					
7.1	एकस्मिन्		एकस्मिन्	एक{संख्येयम्;पुं;7;एक}/एक{संख्येयम्;नपुं;7;एक}	एक{संख्येयम्;पुं;7;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N7	एक					
8.1	ब्राह्मणे		ब्राह्मणे	ब्राह्मणा{स्त्री;1;द्वि}/ब्राह्मणा{स्त्री;2;द्वि}/ब्राह्मण{पुं;7;एक}	ब्राह्मण{पुं;7;एक}	अधिकरणम्,10.1	अधिकरणम्,10.1	N7	ब्राह्मण_में					
9.1	राजन्		राजन्	राजन्{पुं;8;एक}/राजत्{पुं;1;एक(राज्1;शतृ_लट्;राजृँ;:भ्वादिः)}	राजन्{पुं;8;एक}	सम्बोध्यः,11.1	सम्बोध्यः,11.1	N8	राजा					
10.1	आवेश्य		आवेश्य	विश्1{अव्य;ल्यप्;विशँ;:तुदादिः}	आङ्_विश्1{अव्य;ल्यप्;विशँ;:तुदादिः}	पूर्वकालः,11.1	पूर्वकालः,11.1	NA	काबू_पा_कर					
11.1	ऊचुः		ऊचुः	उच्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;उचँ;:दिवादिः}/वच्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;वचँ;:अदादिः}	वच्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;वचँ;:अदादिः}	अभिहित_कर्ता,2.1;सकर्मक	अभिहित_कर्ता,2.1;सकर्मक	KP	बोले					
12.1	नर-		नर-अधिपम्	नर	नर	समासः,12.2	समासः,12.2	CP						
12.2	अधिपम्			अधिप{पुं;2;एक}/अधिप{नपुं;1;एक}/अधिप{नपुं;2;एक}	अधिप{नपुं;2;एक}	गौणकर्म,11.1	गौणकर्म,11.1	N2	नर-अधिप_को					
13.1	ततः		ततः	अव्ययम्	अव्ययम्	कालाधिकरणम्,11.1	कालाधिकरणम्,11.1	NA						
14.1	.	.	-	-	-	-	-	FS	-					
