index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	पौर-	1	पौर-जानपदानाम्	पौर	पौर	समासः,1.2	समासः,1.2	CP	पौर-देहातियों_के					
1.2	जानपदानाम्			जानपद{पुं;6;बहु}/जानपद{नपुं;6;बहु}/जानपदा{स्त्री;6;बहु}	जानपद{पुं;6;बहु}	षष्ठीसम्बन्धः,3.2	षष्ठीसम्बन्धः,3.2	N6						
2.1	च	2	च	च{अव्य}	च{अव्य}	सम्बन्धः,1.2	सम्बन्धः,1.2	NA	और					
3.1	शौच-	3	शौच-अशौचम्	शौच	शौच	समासः,3.2	समासः,3.2	CP	शोक_किया					
3.2	अशौचम्			शुच्1{कर्तरि;लङ्;उ;एक;परस्मैपदी;शुचँ;:भ्वादिः}	अशौच{नपुं;2;द्वि}	कर्म,7.1	कर्म,7.1	N2						
4.1	युधिष्ठिर	4	युधिष्ठिर	रा1{कर्तरि;लोट्;उ;बहु;परस्मैपदी;रा;:अदादिः}/राम{पुं;8;एक}	युधिष्ठिर{पुं;8;एक}	सम्बोध्यः,10.1	सम्बोध्यः,10.1	N8	दें					
5.1	यथा	5	यथा	यथा{अव्य}	यथा{अव्य}	क्रियाविशेषणम्,6.1	क्रियाविशेषणम्,6.1	NA	जैसे				नित्यसम्बन्धः,9	
6.1	स्यात्	6	स्यात्	अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता,12.1;सकर्मकः	अभिहित_कर्ता,12.1;सकर्मकः	KP	हो					
7.1	विदितम्		विदितम्	विदित{पुं;2;एक(विद्1;क्त;विदँ;:अदादिः)}/विदित{नपुं;1;एक(विद्1;क्त;विदँ;:अदादिः)}/विदित{नपुं;2;एक(विद्1;क्त;विदँ;:अदादिः)}	विदित{पुं;2;एक(विद्1;क्त;विदँ;:अदादिः)}	कर्म,6.1	कर्म,6.1	N2						
8.1	राजन्	7	राजन्	राजन्{पुं;8;एक}/राजत्{पुं;1;एक(राज्1;शतृ_लट्;राजृँ;:भ्वादिः)}	राजन्{पुं;8;एक}	सम्बोध्यः,10.1	सम्बोध्यः,10.1	N8	राजा					
9.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	क्रियाविशेषणम्,10.1	क्रियाविशेषणम्,10.1	NA	वैसे				नित्यसम्बन्धः,5	
10.1	कार्यम्	8	कार्यम्	कार्य{पुं;2;एक}/कार्य{नपुं;1;एक}/कार्य{नपुं;2;एक}	कार्य{पुं;2;एक}	अभिहित_कर्ता,12.1;सकर्मकः	अभिहित_कर्ता,12.1;सकर्मकः	N2	कार्य_को					
11.1	अरिन्दम		अरिन्दम	रा1{कर्तरि;लोट्;उ;बहु;परस्मैपदी;रा;:अदादिः}/राम{पुं;8;एक}	अरिन्दम{पुं;8;एक}	सम्बोध्यः,10.1	सम्बोध्यः,10.1	N8	दें					
12.1	(त्वया)					कर्ता,6.1	कर्ता,6.1	N3						
13.1	(त्वया)					कर्ता,10.1	कर्ता,10.1	N3						
14.1	.	.	-	-	-	-	-	FS	-					
