index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
														
1.1	न	1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,2.1	प्रतिषेधः,2.1	NA	नहीं					
2.1	अन्वबुध्यत		अन्वबुध्यत	अनु_बुध्1{कर्मणि;लङ्;प्र;एक;आत्मनेपदी;बुधँ;:भ्वादिः}/अनु_बुध्3{कर्तरि;लङ्;प्र;एक;आत्मनेपदी;बुधँ;:दिवादिः}	अनु_बुध्3{कर्तरि;लङ्;प्र;एक;आत्मनेपदी;बुधँ;:दिवादिः}	अभिहित_कर्ता,12.1	अभिहित_कर्ता,12.1	KP	अनु_बुध्3_अप्_स्क्या					
3.1	तत्	2	तत्	तत्{अव्य}/तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तत्{अव्य}	कर्म,2.1	कर्म,2.1	NA	तत्					
4.1	राजा		राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N1	राजा					
5.1	कुन्ती-	3	कुन्ती-पुत्रः	कुन्ती	कुन्ती	T6,5.2	T6,5.2	CP	कुन्ती-पुत्र1					
5.2	पुत्रः			पुत्र{पुं;1;एक}	पुत्र{पुं;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N1						
6.1	युधिष्ठिरः	4	युधिष्ठिरः	युधिष्ठिर{पुं;1;एक}	युधिष्ठिर{पुं;1;एक}	अन्यतरः,12.1	अन्यतरः,12.1	N1	युधिष्ठिर					
7.1	श्वेत-	5	अश्व	श्वेत	श्वेत	Bs6,7.2	Bs6,7.2	CP	सफेद-अश्व					
7.2	अश्व			{पुं;1;एक}/श्वि1{कर्तरि;लुङ्;म;एक;परस्मैपदी;टुओँश्वि;:भ्वादिः}	अश्व{पुं;1;एक}	अन्यतरः,12.1	अन्यतरः,12.1	N1						
8.1	वा	6	वा	वा{अव्य}	वा{अव्य}	अन्यतर_द्योतकः,7.2	अन्यतर_द्योतकः,7.2	NA	वा					
9.1	अथ		अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA						
10.1	कुन्ती	7	कुन्ती	कुन्ती{स्त्री;1;एक}/कुन्ति{पुं;1;द्वि}/कुन्ति{पुं;2;द्वि}/कुन्ति{पुं;8;द्वि}	कुन्ती{स्त्री;1;एक}	अन्यतरः,12.1	अन्यतरः,12.1	N1	कुन्ती					
11.1	वा	8	वा	वा{अव्य}	वा{अव्य}	अन्यतर_द्योतकः,10.1	अन्यतर_द्योतकः,10.1	NA	वा					
12.1	द्रौपदी	9	द्रौपदी	द्रौपदी{स्त्री;1;एक}	द्रौपदी{स्त्री;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	द्रौपदी_ने					
13.1	वा	10	वा	वा{अव्य}	वा{अव्य}	अन्यतर_द्योतकः,12.1	अन्यतर_द्योतकः,12.1	NA	वा					
14.1	यशस्विनी	11	यशस्विनी	यशस्विन्{नपुं;1;द्वि}/यशस्विन्{नपुं;2;द्वि}/यशस्विनी{स्त्री;1;एक}/यशस्विन्{नपुं;8;द्वि}	यशस्विनी{स्त्री;1;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N1	यशस्विनी					
15.1	.	.	-	-	-	-	-	FS	-					
